#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 12:57
0, 1, L, L, 12:57
0, 2, M, M, 12:57
0, 3, L, L, 12:57
0, 4, L, L, 12:57
0, 5, L, L, 12:57
0, 6, L, L, 12:57
0, 7, H, L, 12:57
0, 8, H, L, 12:57
0, 9, H, M, 12:57
0, 10, H, M, 12:57
0, 11, H, M, 12:57
0, 12, H, M, 12:57
0, 13, H, M, 12:57
0, 14, H, L, 12:57
0, 15, H, L, 12:57
0, 16, H, L, 12:57
0, 17, M, L, 12:57
0, 18, L, L, 12:57
0, 19, L, H, 12:57
0, 20, L, H, 12:57
0, 21, M, H, 12:57
0, 22, M, L, 12:57
0, 23, L, H, 12:57
0, 24, L, H, 12:57
0, 25, M, H, 12:57
0, 26, M, H, 12:57
0, 27, L, L, 12:57
0, 28, L, M, 12:57
0, 29, M, L, 12:57
0, 30, M, L, 12:57
0, 31, L, L, 12:57
0, 32, L, M, 12:57
0, 33, L, M, 12:57
0, 34, L, L, 12:57
0, 35, L, L, 12:57
0, 36, L, L, 12:57
1, 0, L, L, 12:57
1, 1, L, L, 12:57
1, 2, L, L, 12:57
1, 3, L, L, 12:57
1, 4, L, L, 12:57
1, 5, M, L, 12:57
1, 6, M, M, 12:57
1, 7, M, M, 12:57
1, 8, L, L, 12:57
1, 9, L, L, 12:57
1, 10, L, L, 12:57
1, 11, M, M, 12:57
2, 0, M, M, 12:58
2, 1, M, M, 12:58
2, 2, L, L, 12:58
2, 3, L, L, 12:58
2, 4, M, M, 12:58
2, 5, M, M, 12:58
2, 6, M, M, 12:58
2, 7, L, L, 12:58
2, 8, L, L, 12:58
2, 9, L, L, 12:58
2, 10, L, L, 12:58
2, 11, L, L, 12:58
2, 12, L, L, 12:58
2, 13, L, L, 12:58
2, 14, M, L, 12:58
2, 15, M, M, 12:58
2, 16, L, M, 12:58
2, 17, M, L, 12:58
2, 18, L, L, 12:58
2, 19, L, L, 12:58
2, 20, L, L, 12:58
2, 21, L, L, 12:58
2, 22, M, L, 12:58
2, 23, M, L, 12:58
2, 24, M, L, 12:58
3, 0, M, M, 12:58
3, 1, M, M, 12:58
3, 2, L, M, 12:58
3, 3, L, L, 12:58
3, 4, M, L, 12:58
3, 5, M, L, 12:58
3, 6, L, L, 12:58
3, 7, L, M, 12:58
4, 0, H, L, 12:58
4, 1, H, L, 12:58
4, 2, H, L, 12:58
4, 3, H, H, 12:58
4, 4, H, H, 12:58
4, 5, H, H, 12:58
4, 6, L, H, 12:58
4, 7, M, L, 12:58
4, 8, L, L, 12:58
4, 9, L, L, 12:58
4, 10, H, H, 12:58
4, 11, H, H, 12:58
4, 12, H, H, 12:58
4, 13, L, H, 12:58
4, 14, M, M, 12:58
4, 15, M, M, 12:58
4, 16, M, H, 12:58
4, 17, M, H, 12:58
4, 18, L, M, 12:58
5, 0, M, M, 12:58
5, 1, M, M, 12:58
5, 2, M, M, 12:58
5, 3, L, L, 12:58
5, 4, L, L, 12:58
5, 5, L, L, 12:58
5, 6, M, L, 12:58
5, 7, M, L, 12:58
5, 8, M, M, 12:58
5, 9, H, M, 12:58
5, 10, H, H, 12:58
5, 11, L, H, 12:58
5, 12, L, H, 12:58
5, 13, M, M, 12:58
5, 14, L, L, 12:58
6, 0, L, L, 12:58
6, 1, L, L, 12:58
6, 2, L, L, 12:58
6, 3, L, L, 12:58
6, 4, L, L, 12:58
6, 5, M, M, 12:58
6, 6, L, L, 12:58
7, 0, L, L, 12:58
7, 1, M, M, 12:58
7, 2, M, L, 12:58
7, 3, L, L, 12:58
7, 4, L, H, 12:58
7, 5, M, H, 12:58
7, 6, M, M, 12:58
7, 7, L, L, 12:58
7, 8, L, M, 12:58
7, 9, H, H, 12:58
7, 10, M, H, 12:58
7, 11, L, H, 12:58
8, 0, L, H, 12:51
8, 1, L, L, 12:51
8, 2, L, L, 12:51
8, 3, L, L, 12:51
8, 4, L, L, 12:51
8, 5, L, L, 12:51
8, 6, L, L, 12:51
