#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 6:33
0, 1, L, L, 6:33
0, 2, L, L, 6:33
0, 3, L, L, 6:33
0, 4, L, L, 6:33
0, 5, L, L, 6:33
0, 6, L, L, 6:33
0, 7, L, L, 6:33
0, 8, H, L, 6:33
0, 9, H, L, 6:33
0, 10, H, M, 6:33
0, 11, H, M, 6:33
0, 12, H, M, 6:33
0, 13, H, L, 6:33
0, 14, H, L, 6:33
0, 15, H, L, 6:33
0, 16, H, L, 6:33
0, 17, M, L, 6:33
0, 18, L, L, 6:33
0, 19, H, H, 6:33
0, 20, H, H, 6:33
0, 21, H, L, 6:33
0, 22, H, L, 6:33
0, 23, L, L, 6:33
0, 24, L, L, 6:33
0, 25, L, L, 6:33
0, 26, L, L, 6:33
0, 27, L, L, 6:33
0, 28, L, L, 6:33
0, 29, L, L, 6:33
0, 30, L, L, 6:33
0, 31, L, L, 6:33
0, 32, L, L, 6:33
0, 33, L, L, 6:33
0, 34, L, L, 6:33
0, 35, L, L, 6:33
0, 36, L, L, 6:33
1, 0, L, L, 6:40
1, 1, L, L, 6:40
1, 2, L, L, 6:40
1, 3, L, L, 6:40
1, 4, L, L, 6:40
1, 5, M, L, 6:40
1, 6, M, M, 6:40
1, 7, M, M, 6:40
1, 8, L, L, 6:40
1, 9, L, L, 6:40
1, 10, L, L, 6:40
1, 11, M, M, 6:40
2, 0, M, M, 6:40
2, 1, M, M, 6:40
2, 2, L, L, 6:40
2, 3, L, L, 6:40
2, 4, M, M, 6:40
2, 5, M, M, 6:40
2, 6, M, M, 6:40
2, 7, L, L, 6:40
2, 8, L, L, 6:40
2, 9, L, L, 6:40
2, 10, L, L, 6:40
2, 11, L, L, 6:40
2, 12, L, L, 6:40
2, 13, L, L, 6:40
2, 14, M, L, 6:40
2, 15, M, M, 6:40
2, 16, L, M, 6:40
2, 17, L, L, 6:40
2, 18, L, L, 6:40
2, 19, L, L, 6:40
2, 20, L, L, 6:40
2, 21, L, L, 6:40
2, 22, M, L, 6:40
2, 23, M, L, 6:40
2, 24, M, L, 6:40
3, 0, M, M, 6:40
3, 1, M, L, 6:40
3, 2, M, L, 6:40
3, 3, L, L, 6:40
3, 4, M, L, 6:40
3, 5, M, L, 6:40
3, 6, L, L, 6:40
3, 7, L, M, 6:40
4, 0, L, L, 6:38
4, 1, H, L, 6:38
4, 2, H, L, 6:38
4, 3, H, L, 6:38
4, 4, H, H, 6:38
4, 5, H, H, 6:38
4, 6, L, H, 6:38
4, 7, M, H, 6:38
4, 8, L, L, 6:38
4, 9, L, L, 6:38
4, 10, M, M, 6:38
4, 11, M, M, 6:38
4, 12, M, L, 6:38
4, 13, M, L, 6:38
4, 14, M, L, 6:38
4, 15, M, L, 6:38
4, 16, M, M, 6:38
4, 17, L, M, 6:38
4, 18, L, L, 6:38
5, 0, M, M, 6:38
5, 1, L, M, 6:38
5, 2, L, L, 6:38
5, 3, L, L, 6:38
5, 4, L, L, 6:38
5, 5, L, L, 6:38
5, 6, M, M, 6:38
5, 7, L, L, 6:38
5, 8, L, L, 6:38
5, 9, M, L, 6:38
5, 10, M, M, 6:38
5, 11, L, M, 6:38
5, 12, L, L, 6:38
5, 13, M, L, 6:38
5, 14, L, L, 6:38
6, 0, L, H, 6:38
6, 1, L, H, 6:38
6, 2, L, L, 6:38
6, 3, L, L, 6:38
6, 4, L, L, 6:38
6, 5, L, L, 6:38
6, 6, L, L, 6:38
7, 0, L, L, 6:38
7, 1, M, M, 6:38
7, 2, L, L, 6:38
7, 3, L, L, 6:38
7, 4, L, L, 6:38
7, 5, L, L, 6:38
7, 6, L, L, 6:38
7, 7, L, L, 6:38
7, 8, L, L, 6:38
7, 9, L, M, 6:38
7, 10, L, L, 6:38
7, 11, L, L, 6:38
8, 0, L, H, 6:38
8, 1, L, L, 6:38
8, 2, L, L, 6:38
8, 3, L, L, 6:38
8, 4, L, L, 6:38
8, 5, L, L, 6:38
8, 6, L, L, 6:38
