#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 7:18
0, 1, L, L, 7:18
0, 2, M, M, 7:18
0, 3, L, L, 7:18
0, 4, M, M, 7:18
0, 5, M, M, 7:18
0, 6, L, L, 7:18
0, 7, L, L, 7:18
0, 8, L, L, 7:18
0, 9, L, L, 7:18
0, 10, L, H, 7:18
0, 11, M, H, 7:18
0, 12, L, H, 7:18
0, 13, L, H, 7:18
0, 14, L, H, 7:18
0, 15, L, H, 7:18
0, 16, L, H, 7:18
0, 17, H, H, 7:18
0, 18, L, M, 7:18
0, 19, L, H, 7:18
0, 20, L, H, 7:18
0, 21, H, H, 7:18
0, 22, H, H, 7:18
0, 23, H, H, 7:18
0, 24, H, H, 7:18
0, 25, H, H, 7:18
0, 26, H, H, 7:18
0, 27, H, H, 7:18
0, 28, H, H, 7:18
0, 29, H, H, 7:18
0, 30, M, L, 7:18
0, 31, M, H, 7:18
0, 32, L, H, 7:18
0, 33, L, L, 7:18
0, 34, L, L, 7:18
0, 35, L, L, 7:18
0, 36, L, L, 7:18
1, 0, L, L, 7:18
1, 1, L, L, 7:18
1, 2, L, M, 7:18
1, 3, L, L, 7:18
1, 4, L, L, 7:18
1, 5, L, L, 7:18
1, 6, M, M, 7:18
1, 7, M, M, 7:18
1, 8, L, L, 7:18
1, 9, L, L, 7:18
1, 10, L, L, 7:18
1, 11, M, M, 7:18
2, 0, M, M, 7:18
2, 1, M, M, 7:18
2, 2, L, L, 7:18
2, 3, L, L, 7:18
2, 4, M, M, 7:18
2, 5, M, M, 7:18
2, 6, M, M, 7:18
2, 7, L, M, 7:18
2, 8, L, L, 7:18
2, 9, L, L, 7:18
2, 10, L, L, 7:18
2, 11, L, L, 7:18
2, 12, L, L, 7:18
2, 13, M, L, 7:18
2, 14, M, L, 7:18
2, 15, M, H, 7:18
2, 16, L, H, 7:18
2, 17, M, H, 7:18
2, 18, M, H, 7:18
2, 19, L, M, 7:18
2, 20, L, L, 7:18
2, 21, L, L, 7:18
2, 22, M, L, 7:18
2, 23, M, L, 7:18
2, 24, M, M, 7:18
3, 0, H, H, 7:18
3, 1, H, M, 7:18
3, 2, M, M, 7:18
3, 3, M, L, 7:18
3, 4, M, L, 7:18
3, 5, H, M, 7:18
3, 6, M, M, 7:18
3, 7, M, M, 7:18
4, 0, L, L, 7:18
4, 1, L, L, 7:18
4, 2, L, M, 7:18
4, 3, H, M, 7:18
4, 4, H, H, 7:18
4, 5, H, H, 7:18
4, 6, M, H, 7:18
4, 7, L, H, 7:18
4, 8, L, L, 7:18
4, 9, M, M, 7:18
4, 10, M, H, 7:18
4, 11, L, H, 7:18
4, 12, M, H, 7:18
4, 13, L, L, 7:18
4, 14, M, M, 7:18
4, 15, H, M, 7:18
4, 16, H, H, 7:18
4, 17, H, H, 7:18
4, 18, M, H, 7:18
5, 0, M, M, 7:18
5, 1, M, M, 7:18
5, 2, L, M, 7:18
5, 3, L, L, 7:18
5, 4, L, L, 7:18
5, 5, L, L, 7:18
5, 6, H, L, 7:18
5, 7, H, L, 7:18
5, 8, H, M, 7:18
5, 9, H, M, 7:18
5, 10, H, M, 7:18
5, 11, L, L, 7:18
5, 12, L, L, 7:18
5, 13, L, L, 7:18
5, 14, M, M, 7:18
6, 0, L, L, 7:18
6, 1, L, L, 7:18
6, 2, L, L, 7:18
6, 3, L, L, 7:18
6, 4, L, L, 7:18
6, 5, M, M, 7:18
6, 6, L, L, 7:18
7, 0, M, M, 7:18
7, 1, M, M, 7:18
7, 2, M, M, 7:18
7, 3, L, M, 7:18
7, 4, L, L, 7:18
7, 5, M, M, 7:18
7, 6, M, M, 7:18
7, 7, L, M, 7:18
7, 8, L, L, 7:18
7, 9, M, M, 7:18
7, 10, L, L, 7:18
7, 11, M, L, 7:18
8, 0, L, H, 7:18
8, 1, L, L, 7:18
8, 2, L, L, 7:18
8, 3, L, L, 7:18
8, 4, L, L, 7:18
8, 5, H, H, 7:18
8, 6, L, H, 7:18
