#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 10:35
0, 1, L, L, 10:35
0, 2, L, L, 10:35
0, 3, L, L, 10:35
0, 4, M, L, 10:35
0, 5, L, L, 10:35
0, 6, L, L, 10:35
0, 7, L, L, 10:35
0, 8, L, L, 10:35
0, 9, L, L, 10:35
0, 10, H, M, 10:35
0, 11, H, M, 10:35
0, 12, H, L, 10:35
0, 13, H, L, 10:35
0, 14, H, L, 10:35
0, 15, H, M, 10:35
0, 16, H, H, 10:35
0, 17, M, L, 10:35
0, 18, H, L, 10:35
0, 19, H, L, 10:35
0, 20, H, L, 10:35
0, 21, H, L, 10:35
0, 22, H, L, 10:35
0, 23, H, H, 10:35
0, 24, H, H, 10:35
0, 25, H, H, 10:35
0, 26, H, H, 10:35
0, 27, L, H, 10:35
0, 28, M, L, 10:35
0, 29, M, M, 10:35
0, 30, M, L, 10:35
0, 31, M, L, 10:35
0, 32, L, H, 10:35
0, 33, L, H, 10:35
0, 34, L, H, 10:35
0, 35, L, L, 10:35
0, 36, L, L, 10:35
1, 0, L, L, 10:36
1, 1, L, L, 10:36
1, 2, L, L, 10:36
1, 3, L, L, 10:36
1, 4, L, L, 10:36
1, 5, L, L, 10:36
1, 6, M, M, 10:36
1, 7, M, M, 10:36
1, 8, L, L, 10:36
1, 9, L, L, 10:36
1, 10, L, L, 10:36
1, 11, M, L, 10:36
2, 0, M, M, 10:36
2, 1, M, M, 10:36
2, 2, L, L, 10:36
2, 3, L, L, 10:36
2, 4, M, M, 10:36
2, 5, M, M, 10:36
2, 6, M, M, 10:36
2, 7, M, L, 10:36
2, 8, L, L, 10:36
2, 9, L, L, 10:36
2, 10, L, L, 10:36
2, 11, L, L, 10:36
2, 12, L, L, 10:36
2, 13, L, L, 10:36
2, 14, M, L, 10:36
2, 15, M, M, 10:36
2, 16, M, M, 10:36
2, 17, M, L, 10:36
2, 18, M, L, 10:36
2, 19, L, L, 10:36
2, 20, L, L, 10:36
2, 21, L, L, 10:36
2, 22, L, L, 10:36
2, 23, L, L, 10:36
2, 24, M, M, 10:36
3, 0, L, L, 10:36
3, 1, M, L, 10:36
3, 2, M, L, 10:36
3, 3, L, L, 10:36
3, 4, M, L, 10:36
3, 5, M, M, 10:36
3, 6, L, L, 10:36
3, 7, L, L, 10:36
4, 0, L, L, 10:36
4, 1, L, L, 10:36
4, 2, L, L, 10:36
4, 3, L, L, 10:36
4, 4, M, L, 10:36
4, 5, M, M, 10:36
4, 6, L, M, 10:36
4, 7, L, L, 10:36
4, 8, L, L, 10:36
4, 9, L, L, 10:36
4, 10, M, M, 10:36
4, 11, M, L, 10:36
4, 12, L, L, 10:36
4, 13, L, L, 10:36
4, 14, H, L, 10:36
4, 15, H, L, 10:36
4, 16, H, H, 10:36
4, 17, L, H, 10:36
4, 18, L, L, 10:36
5, 0, M, M, 10:36
5, 1, M, M, 10:36
5, 2, L, L, 10:36
5, 3, L, L, 10:36
5, 4, L, L, 10:36
5, 5, L, L, 10:36
5, 6, L, L, 10:36
5, 7, H, L, 10:36
5, 8, H, L, 10:36
5, 9, H, H, 10:36
5, 10, H, H, 10:36
5, 11, L, H, 10:36
5, 12, L, L, 10:36
5, 13, L, L, 10:36
5, 14, L, L, 10:36
6, 0, L, L, 10:36
6, 1, L, L, 10:36
6, 2, L, L, 10:36
6, 3, L, L, 10:36
6, 4, L, L, 10:36
6, 5, M, M, 10:36
6, 6, M, M, 10:36
7, 0, M, M, 10:23
7, 1, M, M, 10:23
7, 2, L, L, 10:23
7, 3, L, L, 10:23
7, 4, L, L, 10:23
7, 5, L, L, 10:23
7, 6, M, M, 10:23
7, 7, M, M, 10:23
7, 8, H, L, 10:23
7, 9, H, M, 10:23
7, 10, H, M, 10:23
7, 11, L, M, 10:23
8, 0, L, H, 10:35
8, 1, L, L, 10:35
8, 2, L, L, 10:35
8, 3, L, L, 10:35
8, 4, L, L, 10:35
8, 5, L, H, 10:35
8, 6, L, L, 10:35
