#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 9:45
0, 1, L, L, 9:45
0, 2, M, M, 9:45
0, 3, L, L, 9:45
0, 4, L, L, 9:45
0, 5, L, L, 9:45
0, 6, L, L, 9:45
0, 7, H, L, 9:45
0, 8, H, L, 9:45
0, 9, H, L, 9:45
0, 10, H, M, 9:45
0, 11, H, M, 9:45
0, 12, H, M, 9:45
0, 13, H, M, 9:45
0, 14, H, M, 9:45
0, 15, H, L, 9:45
0, 16, H, L, 9:45
0, 17, H, L, 9:45
0, 18, L, L, 9:45
0, 19, L, L, 9:45
0, 20, L, L, 9:45
0, 21, H, M, 9:45
0, 22, H, L, 9:45
0, 23, H, L, 9:45
0, 24, H, L, 9:45
0, 25, H, L, 9:45
0, 26, H, H, 9:45
0, 27, L, H, 9:45
0, 28, M, H, 9:45
0, 29, L, L, 9:45
0, 30, L, L, 9:45
0, 31, L, L, 9:45
0, 32, L, L, 9:45
0, 33, L, L, 9:45
0, 34, L, L, 9:45
0, 35, L, L, 9:45
0, 36, L, L, 9:45
1, 0, L, L, 9:36
1, 1, L, L, 9:36
1, 2, L, L, 9:36
1, 3, L, L, 9:36
1, 4, L, L, 9:36
1, 5, L, L, 9:36
1, 6, M, M, 9:36
1, 7, M, M, 9:36
1, 8, L, L, 9:36
1, 9, L, L, 9:36
1, 10, L, L, 9:36
1, 11, M, L, 9:36
2, 0, M, M, 9:36
2, 1, M, M, 9:36
2, 2, L, L, 9:36
2, 3, L, L, 9:36
2, 4, M, M, 9:36
2, 5, M, M, 9:36
2, 6, M, M, 9:36
2, 7, L, L, 9:36
2, 8, L, L, 9:36
2, 9, L, L, 9:36
2, 10, L, L, 9:36
2, 11, L, L, 9:36
2, 12, L, L, 9:36
2, 13, L, L, 9:36
2, 14, M, L, 9:36
2, 15, M, M, 9:36
2, 16, L, M, 9:36
2, 17, L, L, 9:36
2, 18, L, L, 9:36
2, 19, L, L, 9:36
2, 20, L, L, 9:36
2, 21, L, L, 9:36
2, 22, L, L, 9:36
2, 23, L, L, 9:36
2, 24, L, L, 9:36
3, 0, L, L, 9:36
3, 1, M, L, 9:36
3, 2, M, L, 9:36
3, 3, L, L, 9:36
3, 4, L, L, 9:36
3, 5, M, M, 9:36
3, 6, M, M, 9:36
3, 7, L, L, 9:36
4, 0, H, L, 9:36
4, 1, H, L, 9:36
4, 2, H, L, 9:36
4, 3, H, L, 9:36
4, 4, H, L, 9:36
4, 5, H, H, 9:36
4, 6, L, H, 9:36
4, 7, L, H, 9:36
4, 8, L, H, 9:36
4, 9, L, L, 9:36
4, 10, M, M, 9:36
4, 11, M, L, 9:36
4, 12, M, M, 9:36
4, 13, H, L, 9:36
4, 14, H, L, 9:36
4, 15, H, M, 9:36
4, 16, H, M, 9:36
4, 17, L, L, 9:36
4, 18, L, L, 9:36
5, 0, M, M, 9:40
5, 1, M, M, 9:40
5, 2, L, L, 9:40
5, 3, L, L, 9:40
5, 4, L, L, 9:40
5, 5, L, L, 9:40
5, 6, L, L, 9:40
5, 7, L, L, 9:40
5, 8, L, M, 9:40
5, 9, M, L, 9:40
5, 10, M, M, 9:40
5, 11, L, M, 9:40
5, 12, L, M, 9:40
5, 13, L, M, 9:40
5, 14, L, L, 9:40
6, 0, L, L, 9:36
6, 1, L, L, 9:36
6, 2, L, L, 9:36
6, 3, L, L, 9:36
6, 4, L, L, 9:36
6, 5, M, M, 9:36
6, 6, M, M, 9:36
7, 0, M, M, 9:36
7, 1, M, M, 9:36
7, 2, L, L, 9:36
7, 3, L, L, 9:36
7, 4, L, L, 9:36
7, 5, M, M, 9:36
7, 6, M, M, 9:36
7, 7, L, M, 9:36
7, 8, L, L, 9:36
7, 9, M, H, 9:36
7, 10, M, H, 9:36
7, 11, M, H, 9:36
8, 0, L, H, 9:38
8, 1, L, L, 9:38
8, 2, L, L, 9:38
8, 3, L, L, 9:38
8, 4, L, L, 9:38
8, 5, L, L, 9:38
8, 6, L, L, 9:38
