#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 1:39
0, 1, L, L, 1:39
0, 2, M, M, 1:39
0, 3, L, L, 1:39
0, 4, L, L, 1:39
0, 5, L, L, 1:39
0, 6, L, L, 1:39
0, 7, H, L, 1:39
0, 8, H, L, 1:39
0, 9, H, L, 1:39
0, 10, H, M, 1:39
0, 11, H, H, 1:39
0, 12, H, H, 1:39
0, 13, H, H, 1:39
0, 14, H, H, 1:39
0, 15, H, H, 1:39
0, 16, H, H, 1:39
0, 17, M, H, 1:39
0, 18, L, L, 1:39
0, 19, L, H, 1:39
0, 20, L, H, 1:39
0, 21, M, M, 1:39
0, 22, M, L, 1:39
0, 23, L, H, 1:39
0, 24, L, H, 1:39
0, 25, M, H, 1:39
0, 26, M, M, 1:39
0, 27, H, L, 1:39
0, 28, H, L, 1:39
0, 29, H, L, 1:39
0, 30, H, L, 1:39
0, 31, L, L, 1:39
0, 32, L, M, 1:39
0, 33, L, M, 1:39
0, 34, L, L, 1:39
0, 35, L, L, 1:39
0, 36, L, L, 1:39
1, 0, L, L, 1:39
1, 1, L, L, 1:39
1, 2, L, L, 1:39
1, 3, L, L, 1:39
1, 4, L, L, 1:39
1, 5, L, L, 1:39
1, 6, M, M, 1:39
1, 7, M, M, 1:39
1, 8, L, L, 1:39
1, 9, L, L, 1:39
1, 10, L, L, 1:39
1, 11, M, L, 1:39
2, 0, M, M, 1:39
2, 1, M, M, 1:39
2, 2, L, L, 1:39
2, 3, L, L, 1:39
2, 4, M, M, 1:39
2, 5, M, M, 1:39
2, 6, M, M, 1:39
2, 7, L, L, 1:39
2, 8, L, L, 1:39
2, 9, L, L, 1:39
2, 10, L, L, 1:39
2, 11, L, L, 1:39
2, 12, L, L, 1:39
2, 13, L, L, 1:39
2, 14, M, L, 1:39
2, 15, M, M, 1:39
2, 16, L, M, 1:39
2, 17, L, L, 1:39
2, 18, L, L, 1:39
2, 19, L, L, 1:39
2, 20, L, L, 1:39
2, 21, L, L, 1:39
2, 22, L, L, 1:39
2, 23, L, L, 1:39
2, 24, L, L, 1:39
3, 0, L, L, 1:39
3, 1, M, L, 1:39
3, 2, M, L, 1:39
3, 3, L, L, 1:39
3, 4, L, L, 1:39
3, 5, M, M, 1:39
3, 6, M, M, 1:39
3, 7, L, L, 1:39
4, 0, M, L, 1:39
4, 1, M, L, 1:39
4, 2, L, L, 1:39
4, 3, H, L, 1:39
4, 4, H, L, 1:39
4, 5, H, H, 1:39
4, 6, L, H, 1:39
4, 7, L, H, 1:39
4, 8, L, L, 1:39
4, 9, L, L, 1:39
4, 10, M, M, 1:39
4, 11, M, L, 1:39
4, 12, L, M, 1:39
4, 13, H, L, 1:39
4, 14, H, L, 1:39
4, 15, H, M, 1:39
4, 16, H, M, 1:39
4, 17, L, L, 1:39
4, 18, L, L, 1:39
5, 0, M, M, 1:39
5, 1, M, M, 1:39
5, 2, L, L, 1:39
5, 3, L, L, 1:39
5, 4, L, L, 1:39
5, 5, L, L, 1:39
5, 6, L, L, 1:39
5, 7, L, L, 1:39
5, 8, L, M, 1:39
5, 9, M, L, 1:39
5, 10, M, M, 1:39
5, 11, L, M, 1:39
5, 12, L, M, 1:39
5, 13, L, M, 1:39
5, 14, L, L, 1:39
6, 0, L, L, 1:39
6, 1, L, L, 1:39
6, 2, L, L, 1:39
6, 3, L, L, 1:39
6, 4, L, L, 1:39
6, 5, M, M, 1:39
6, 6, M, M, 1:39
7, 0, M, M, 1:39
7, 1, M, M, 1:39
7, 2, L, L, 1:39
7, 3, L, H, 1:39
7, 4, L, H, 1:39
7, 5, M, H, 1:39
7, 6, M, H, 1:39
7, 7, L, H, 1:39
7, 8, H, L, 1:39
7, 9, H, M, 1:39
7, 10, L, H, 1:39
7, 11, M, H, 1:39
8, 0, L, H, 1:45
8, 1, L, L, 1:45
8, 2, L, L, 1:45
8, 3, L, L, 1:45
8, 4, L, L, 1:45
8, 5, L, L, 1:45
8, 6, H, L, 1:45
