#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 10:15
0, 1, L, L, 10:15
0, 2, M, M, 10:15
0, 3, L, L, 10:15
0, 4, M, M, 10:15
0, 5, M, M, 10:15
0, 6, L, L, 10:15
0, 7, L, L, 10:15
0, 8, L, L, 10:15
0, 9, L, L, 10:15
0, 10, L, H, 10:15
0, 11, M, H, 10:15
0, 12, L, H, 10:15
0, 13, L, H, 10:15
0, 14, L, H, 10:15
0, 15, L, H, 10:15
0, 16, L, M, 10:15
0, 17, L, L, 10:15
0, 18, L, L, 10:15
0, 19, L, H, 10:15
0, 20, L, H, 10:15
0, 21, L, H, 10:15
0, 22, L, H, 10:15
0, 23, L, H, 10:15
0, 24, L, M, 10:15
0, 25, L, L, 10:15
0, 26, M, L, 10:15
0, 27, L, L, 10:15
0, 28, M, L, 10:15
0, 29, M, L, 10:15
0, 30, L, L, 10:15
0, 31, L, L, 10:15
0, 32, L, H, 10:15
0, 33, L, H, 10:15
0, 34, L, L, 10:15
0, 35, L, L, 10:15
0, 36, L, L, 10:15
1, 0, L, L, 10:15
1, 1, L, L, 10:15
1, 2, L, L, 10:15
1, 3, L, L, 10:15
1, 4, L, L, 10:15
1, 5, L, L, 10:15
1, 6, M, M, 10:15
1, 7, M, M, 10:15
1, 8, L, L, 10:15
1, 9, L, L, 10:15
1, 10, L, L, 10:15
1, 11, M, M, 10:15
2, 0, M, M, 9:50
2, 1, L, M, 9:50
2, 2, L, L, 9:50
2, 3, L, L, 9:50
2, 4, M, M, 9:50
2, 5, L, M, 9:50
2, 6, L, M, 9:50
2, 7, L, L, 9:50
2, 8, L, L, 9:50
2, 9, L, L, 9:50
2, 10, L, L, 9:50
2, 11, L, M, 9:50
2, 12, L, M, 9:50
2, 13, L, L, 9:50
2, 14, L, L, 9:50
2, 15, M, M, 9:50
2, 16, L, L, 9:50
2, 17, L, L, 9:50
2, 18, L, L, 9:50
2, 19, L, L, 9:50
2, 20, L, L, 9:50
2, 21, L, L, 9:50
2, 22, L, L, 9:50
2, 23, M, M, 9:50
2, 24, M, M, 9:50
3, 0, L, L, 9:49
3, 1, L, M, 9:49
3, 2, M, M, 9:49
3, 3, M, L, 9:49
3, 4, M, L, 9:49
3, 5, M, M, 9:49
3, 6, L, M, 9:49
3, 7, M, M, 9:49
4, 0, L, L, 9:54
4, 1, L, L, 9:54
4, 2, L, M, 9:54
4, 3, L, L, 9:54
4, 4, M, L, 9:54
4, 5, M, M, 9:54
4, 6, L, M, 9:54
4, 7, M, L, 9:54
4, 8, L, L, 9:54
4, 9, L, L, 9:54
4, 10, M, M, 9:54
4, 11, L, L, 9:54
4, 12, M, M, 9:54
4, 13, L, L, 9:54
4, 14, L, L, 9:54
4, 15, L, M, 9:54
4, 16, M, H, 9:54
4, 17, L, H, 9:54
4, 18, L, H, 9:54
5, 0, L, M, 9:56
5, 1, M, M, 9:56
5, 2, L, L, 9:56
5, 3, L, L, 9:56
5, 4, L, L, 9:56
5, 5, L, L, 9:56
5, 6, L, L, 9:56
5, 7, L, L, 9:56
5, 8, M, M, 9:56
5, 9, M, M, 9:56
5, 10, L, M, 9:56
5, 11, L, L, 9:56
5, 12, L, L, 9:56
5, 13, L, L, 9:56
5, 14, M, L, 9:56
6, 0, M, L, 9:56
6, 1, M, M, 9:56
6, 2, L, L, 9:56
6, 3, L, L, 9:56
6, 4, L, L, 9:56
6, 5, M, M, 9:56
6, 6, L, L, 9:56
7, 0, M, M, 9:56
7, 1, M, M, 9:56
7, 2, L, L, 9:56
7, 3, L, L, 9:56
7, 4, L, L, 9:56
7, 5, M, M, 9:56
7, 6, M, M, 9:56
7, 7, L, L, 9:56
7, 8, L, L, 9:56
7, 9, L, M, 9:56
7, 10, M, M, 9:56
7, 11, L, L, 9:56
8, 0, L, H, 9:57
8, 1, L, L, 9:57
8, 2, L, L, 9:57
8, 3, L, L, 9:57
8, 4, L, L, 9:57
8, 5, L, L, 9:57
8, 6, L, L, 9:57
