#lineID, stationID, statusN, statusS, timestamp
0, 0, M, L, 8:25
0, 1, L, L, 8:25
0, 2, M, M, 8:25
0, 3, L, L, 8:25
0, 4, M, M, 8:25
0, 5, M, M, 8:25
0, 6, L, L, 8:25
0, 7, L, L, 8:25
0, 8, L, L, 8:25
0, 9, L, L, 8:25
0, 10, M, L, 8:25
0, 11, M, M, 8:25
0, 12, L, M, 8:25
0, 13, L, L, 8:25
0, 14, L, L, 8:25
0, 15, L, L, 8:25
0, 16, L, L, 8:25
0, 17, L, L, 8:25
0, 18, L, L, 8:25
0, 19, L, M, 8:25
0, 20, L, M, 8:25
0, 21, L, L, 8:25
0, 22, L, L, 8:25
0, 23, L, L, 8:25
0, 24, L, L, 8:25
0, 25, L, L, 8:25
0, 26, L, L, 8:25
0, 27, L, L, 8:25
0, 28, L, L, 8:25
0, 29, L, L, 8:25
0, 30, L, L, 8:25
0, 31, M, L, 8:25
0, 32, L, M, 8:25
0, 33, L, M, 8:25
0, 34, L, L, 8:25
0, 35, L, L, 8:25
0, 36, L, L, 8:25
1, 0, L, M, 8:25
1, 1, L, M, 8:25
1, 2, L, M, 8:25
1, 3, L, L, 8:25
1, 4, L, L, 8:25
1, 5, L, L, 8:25
1, 6, M, M, 8:25
1, 7, M, M, 8:25
1, 8, M, L, 8:25
1, 9, L, L, 8:25
1, 10, L, L, 8:25
1, 11, M, M, 8:25
2, 0, M, M, 8:25
2, 1, M, M, 8:25
2, 2, L, L, 8:25
2, 3, L, L, 8:25
2, 4, L, L, 8:25
2, 5, M, M, 8:25
2, 6, L, L, 8:25
2, 7, L, M, 8:25
2, 8, M, M, 8:25
2, 9, L, L, 8:25
2, 10, L, L, 8:25
2, 11, M, M, 8:25
2, 12, M, M, 8:25
2, 13, L, L, 8:25
2, 14, M, L, 8:25
2, 15, M, M, 8:25
2, 16, M, M, 8:25
2, 17, L, L, 8:25
2, 18, L, L, 8:25
2, 19, L, L, 8:25
2, 20, L, L, 8:25
2, 21, L, L, 8:25
2, 22, L, L, 8:25
2, 23, L, L, 8:25
2, 24, L, L, 8:25
3, 0, M, M, 8:25
3, 1, M, M, 8:25
3, 2, L, L, 8:25
3, 3, L, L, 8:25
3, 4, L, L, 8:25
3, 5, M, M, 8:25
3, 6, L, L, 8:25
3, 7, L, L, 8:25
4, 0, L, L, 8:25
4, 1, L, L, 8:25
4, 2, M, M, 8:25
4, 3, L, L, 8:25
4, 4, L, L, 8:25
4, 5, M, M, 8:25
4, 6, L, L, 8:25
4, 7, L, L, 8:25
4, 8, L, L, 8:25
4, 9, L, L, 8:25
4, 10, L, M, 8:25
4, 11, L, L, 8:25
4, 12, M, M, 8:25
4, 13, L, L, 8:25
4, 14, L, L, 8:25
4, 15, M, M, 8:25
4, 16, M, M, 8:25
4, 17, L, L, 8:25
4, 18, L, L, 8:25
5, 0, L, L, 8:25
5, 1, L, L, 8:25
5, 2, L, L, 8:25
5, 3, L, L, 8:25
5, 4, L, L, 8:25
5, 5, L, L, 8:25
5, 6, L, L, 8:25
5, 7, M, L, 8:25
5, 8, M, M, 8:25
5, 9, M, L, 8:25
5, 10, M, L, 8:25
5, 11, M, L, 8:25
5, 12, L, L, 8:25
5, 13, L, L, 8:25
5, 14, L, L, 8:25
6, 0, L, L, 8:25
6, 1, L, L, 8:25
6, 2, L, L, 8:25
6, 3, L, L, 8:25
6, 4, L, L, 8:25
6, 5, M, M, 8:25
6, 6, L, L, 8:25
7, 0, M, L, 8:25
7, 1, M, M, 8:25
7, 2, L, L, 8:25
7, 3, L, L, 8:25
7, 4, L, L, 8:25
7, 5, L, L, 8:25
7, 6, M, M, 8:25
7, 7, L, L, 8:25
7, 8, L, L, 8:25
7, 9, M, M, 8:25
7, 10, M, M, 8:25
7, 11, L, L, 8:25
8, 0, L, L, 8:25
8, 1, L, L, 8:25
8, 2, L, L, 8:25
8, 3, L, L, 8:25
8, 4, L, L, 8:25
8, 5, L, L, 8:25
8, 6, L, L, 8:25
