#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 8:47
0, 1, L, L, 8:47
0, 2, M, M, 8:47
0, 3, L, L, 8:47
0, 4, M, L, 8:47
0, 5, L, L, 8:47
0, 6, M, L, 8:47
0, 7, L, L, 8:47
0, 8, L, L, 8:47
0, 9, L, L, 8:47
0, 10, L, L, 8:47
0, 11, M, M, 8:47
0, 12, L, M, 8:47
0, 13, L, L, 8:47
0, 14, L, L, 8:47
0, 15, L, M, 8:47
0, 16, M, L, 8:47
0, 17, L, M, 8:47
0, 18, L, L, 8:47
0, 19, L, H, 8:47
0, 20, L, H, 8:47
0, 21, L, H, 8:47
0, 22, L, H, 8:47
0, 23, M, H, 8:47
0, 24, L, H, 8:47
0, 25, L, H, 8:47
0, 26, M, H, 8:47
0, 27, H, L, 8:47
0, 28, H, L, 8:47
0, 29, H, L, 8:47
0, 30, M, L, 8:47
0, 31, M, L, 8:47
0, 32, L, H, 8:47
0, 33, L, H, 8:47
0, 34, L, L, 8:47
0, 35, L, L, 8:47
0, 36, L, L, 8:47
