#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 7:30
0, 1, L, L, 7:30
0, 2, L, M, 7:30
0, 3, L, L, 7:30
0, 4, L, L, 7:30
0, 5, L, L, 7:30
0, 6, L, L, 7:30
0, 7, L, L, 7:30
0, 8, L, L, 7:30
0, 9, L, L, 7:30
0, 10, M, M, 7:30
0, 11, M, H, 7:30
0, 12, L, H, 7:30
0, 13, L, H, 7:30
0, 14, L, H, 7:30
0, 15, L, H, 7:30
0, 16, L, H, 7:30
0, 17, H, L, 7:30
0, 18, L, L, 7:30
0, 19, L, L, 7:30
0, 20, L, L, 7:30
0, 21, L, M, 7:30
0, 22, L, L, 7:30
0, 23, L, L, 7:30
0, 24, L, L, 7:30
0, 25, L, L, 7:30
0, 26, L, L, 7:30
0, 27, L, L, 7:30
0, 28, L, L, 7:30
0, 29, L, L, 7:30
0, 30, L, L, 7:30
0, 31, L, L, 7:30
0, 32, L, H, 7:30
0, 33, L, H, 7:30
0, 34, L, L, 7:30
0, 35, L, L, 7:30
0, 36, L, L, 7:30
1, 0, L, L, 7:31
1, 1, L, L, 7:31
1, 2, L, L, 7:31
1, 3, L, L, 7:31
1, 4, L, L, 7:31
1, 5, L, L, 7:31
1, 6, M, M, 7:31
1, 7, M, M, 7:31
1, 8, L, L, 7:31
1, 9, L, L, 7:31
1, 10, L, L, 7:31
1, 11, L, L, 7:31
2, 0, M, M, 7:31
2, 1, M, M, 7:31
2, 2, L, L, 7:31
2, 3, L, L, 7:31
2, 4, L, L, 7:31
2, 5, L, L, 7:31
2, 6, L, L, 7:31
2, 7, L, L, 7:31
2, 8, L, L, 7:31
2, 9, L, L, 7:31
2, 10, L, L, 7:31
2, 11, L, L, 7:31
2, 12, L, L, 7:31
2, 13, L, L, 7:31
2, 14, L, L, 7:31
2, 15, M, L, 7:31
2, 16, L, L, 7:31
2, 17, L, L, 7:31
2, 18, L, L, 7:31
2, 19, L, L, 7:31
2, 20, L, L, 7:31
2, 21, L, L, 7:31
2, 22, L, L, 7:31
2, 23, L, L, 7:31
2, 24, L, L, 7:31
3, 0, L, L, 7:31
3, 1, M, L, 7:31
3, 2, M, M, 7:31
3, 3, L, L, 7:31
3, 4, L, L, 7:31
3, 5, M, M, 7:31
3, 6, L, L, 7:31
3, 7, L, L, 7:31
4, 0, M, L, 7:25
4, 1, M, L, 7:25
4, 2, L, L, 7:25
4, 3, L, L, 7:25
4, 4, M, L, 7:25
4, 5, M, M, 7:25
4, 6, L, L, 7:25
4, 7, L, L, 7:25
4, 8, L, L, 7:25
4, 9, L, L, 7:25
4, 10, M, M, 7:25
4, 11, L, L, 7:25
4, 12, L, L, 7:25
4, 13, L, L, 7:25
4, 14, L, L, 7:25
4, 15, L, L, 7:25
4, 16, L, L, 7:25
4, 17, L, L, 7:25
4, 18, L, L, 7:25
5, 0, M, M, 7:28
5, 1, M, M, 7:28
5, 2, L, L, 7:28
5, 3, L, L, 7:28
5, 4, L, L, 7:28
5, 5, L, L, 7:28
5, 6, L, L, 7:28
5, 7, L, L, 7:28
5, 8, L, L, 7:28
5, 9, L, L, 7:28
5, 10, L, L, 7:28
5, 11, L, L, 7:28
5, 12, L, L, 7:28
5, 13, L, L, 7:28
5, 14, M, L, 7:28
6, 0, L, L, 7:28
6, 1, L, L, 7:28
6, 2, L, L, 7:28
6, 3, L, L, 7:28
6, 4, L, L, 7:28
6, 5, L, L, 7:28
6, 6, L, L, 7:28
7, 0, M, M, 7:29
7, 1, M, M, 7:29
7, 2, L, L, 7:29
7, 3, L, L, 7:29
7, 4, L, L, 7:29
7, 5, L, L, 7:29
7, 6, L, L, 7:29
7, 7, L, L, 7:29
7, 8, L, L, 7:29
7, 9, L, M, 7:29
7, 10, M, M, 7:29
7, 11, M, M, 7:29
8, 0, L, L, 7:25
8, 1, L, L, 7:25
8, 2, L, L, 7:25
8, 3, L, L, 7:25
8, 4, L, L, 7:25
8, 5, L, L, 7:25
8, 6, L, L, 7:25
