#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 9:00
0, 1, L, L, 9:00
0, 2, M, M, 9:00
0, 3, L, L, 9:00
0, 4, L, L, 9:00
0, 5, L, L, 9:00
0, 6, L, L, 9:00
0, 7, L, L, 9:00
0, 8, L, L, 9:00
0, 9, L, L, 9:00
0, 10, M, M, 9:00
0, 11, M, M, 9:00
0, 12, M, M, 9:00
0, 13, L, H, 9:00
0, 14, L, H, 9:00
0, 15, M, H, 9:00
0, 16, L, M, 9:00
0, 17, L, H, 9:00
0, 18, L, L, 9:00
0, 19, H, H, 9:00
0, 20, L, H, 9:00
0, 21, L, H, 9:00
0, 22, L, H, 9:00
0, 23, M, H, 9:00
0, 24, L, H, 9:00
0, 25, L, H, 9:00
0, 26, M, H, 9:00
0, 27, L, L, 9:00
0, 28, L, L, 9:00
0, 29, H, L, 9:00
0, 30, M, L, 9:00
0, 31, M, L, 9:00
0, 32, L, M, 9:00
0, 33, L, M, 9:00
0, 34, L, L, 9:00
0, 35, L, L, 9:00
0, 36, L, L, 9:00
1, 0, L, L, 8:57
1, 1, L, L, 8:57
1, 2, M, M, 8:57
1, 3, M, M, 8:57
1, 4, M, M, 8:57
1, 5, L, L, 8:57
1, 6, M, M, 8:57
1, 7, M, M, 8:57
1, 8, L, L, 8:57
1, 9, L, L, 8:57
1, 10, L, L, 8:57
1, 11, M, M, 8:57
2, 0, M, M, 8:57
2, 1, M, L, 8:57
2, 2, L, L, 8:57
2, 3, L, L, 8:57
2, 4, M, M, 8:57
2, 5, L, L, 8:57
2, 6, M, M, 8:57
2, 7, M, M, 8:57
2, 8, L, L, 8:57
2, 9, M, M, 8:57
2, 10, M, M, 8:57
2, 11, L, L, 8:57
2, 12, L, L, 8:57
2, 13, L, L, 8:57
2, 14, M, L, 8:57
2, 15, M, M, 8:57
2, 16, L, M, 8:57
2, 17, L, L, 8:57
2, 18, L, M, 8:57
2, 19, L, M, 8:57
2, 20, L, M, 8:57
2, 21, L, M, 8:57
2, 22, L, L, 8:57
2, 23, M, M, 8:57
2, 24, M, M, 8:57
3, 0, M, M, 8:57
3, 1, M, M, 8:57
3, 2, M, M, 8:57
3, 3, M, L, 8:57
3, 4, M, L, 8:57
3, 5, M, M, 8:57
3, 6, M, M, 8:57
3, 7, M, M, 8:57
4, 0, L, L, 8:57
4, 1, L, L, 8:57
4, 2, L, L, 8:57
4, 3, L, L, 8:57
4, 4, M, L, 8:57
4, 5, M, H, 8:57
4, 6, M, H, 8:57
4, 7, M, H, 8:57
4, 8, L, H, 8:57
4, 9, L, H, 8:57
4, 10, H, M, 8:57
4, 11, H, L, 8:57
4, 12, L, L, 8:57
4, 13, L, L, 8:57
4, 14, L, H, 8:57
4, 15, L, H, 8:57
4, 16, H, H, 8:57
4, 17, L, H, 8:57
4, 18, L, H, 8:57
5, 0, M, M, 8:57
5, 1, M, M, 8:57
5, 2, L, M, 8:57
5, 3, L, L, 8:57
5, 4, L, L, 8:57
5, 5, L, L, 8:57
5, 6, H, H, 8:57
5, 7, H, H, 8:57
5, 8, H, H, 8:57
5, 9, H, H, 8:57
5, 10, H, H, 8:57
5, 11, M, M, 8:57
5, 12, L, L, 8:57
5, 13, L, L, 8:57
5, 14, L, L, 8:57
6, 0, H, M, 8:57
6, 1, H, L, 8:57
6, 2, L, L, 8:57
6, 3, L, L, 8:57
6, 4, M, M, 8:57
6, 5, M, M, 8:57
6, 6, M, M, 8:57
7, 0, M, H, 8:57
7, 1, L, H, 8:57
7, 2, M, L, 8:57
7, 3, M, M, 8:57
7, 4, M, M, 8:57
7, 5, M, M, 8:57
7, 6, M, M, 8:57
7, 7, L, M, 8:57
7, 8, L, M, 8:57
7, 9, H, H, 8:57
7, 10, H, H, 8:57
7, 11, H, H, 8:57
8, 0, L, L, 8:57
8, 1, L, L, 8:57
8, 2, L, L, 8:57
8, 3, L, L, 8:57
8, 4, L, L, 8:57
8, 5, L, M, 8:57
8, 6, L, L, 8:57
