#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 9:01
0, 1, L, L, 9:01
0, 2, M, M, 9:01
0, 3, L, L, 9:01
0, 4, M, M, 9:01
0, 5, M, M, 9:01
0, 6, L, L, 9:01
0, 7, L, L, 9:01
0, 8, L, L, 9:01
0, 9, L, L, 9:01
0, 10, L, H, 9:01
0, 11, M, H, 9:01
0, 12, L, H, 9:01
0, 13, L, H, 9:01
0, 14, L, H, 9:01
0, 15, L, H, 9:01
0, 16, L, H, 9:01
0, 17, L, H, 9:01
0, 18, L, H, 9:01
0, 19, L, H, 9:01
0, 20, L, H, 9:01
0, 21, L, H, 9:01
0, 22, M, H, 9:01
0, 23, H, H, 9:01
0, 24, H, H, 9:01
0, 25, H, H, 9:01
0, 26, H, H, 9:01
0, 27, H, H, 9:01
0, 28, H, H, 9:01
0, 29, H, H, 9:01
0, 30, L, H, 9:01
0, 31, M, H, 9:01
0, 32, L, H, 9:01
0, 33, L, H, 9:01
0, 34, L, L, 9:01
0, 35, L, L, 9:01
0, 36, L, L, 9:01
1, 0, L, L, 9:00
1, 1, L, L, 9:00
1, 2, L, M, 9:00
1, 3, L, L, 9:00
1, 4, L, M, 9:00
1, 5, L, L, 9:00
1, 6, M, M, 9:00
1, 7, M, M, 9:00
1, 8, L, L, 9:00
1, 9, L, M, 9:00
1, 10, M, M, 9:00
1, 11, M, M, 9:00
2, 0, M, M, 9:00
2, 1, M, M, 9:00
2, 2, M, M, 9:00
2, 3, L, M, 9:00
2, 4, M, M, 9:00
2, 5, M, M, 9:00
2, 6, L, M, 9:00
2, 7, L, M, 9:00
2, 8, L, L, 9:00
2, 9, L, L, 9:00
2, 10, L, L, 9:00
2, 11, L, L, 9:00
2, 12, L, L, 9:00
2, 13, L, L, 9:00
2, 14, M, L, 9:00
2, 15, M, M, 9:00
2, 16, L, M, 9:00
2, 17, L, L, 9:00
2, 18, L, L, 9:00
2, 19, L, L, 9:00
2, 20, L, L, 9:00
2, 21, L, L, 9:00
2, 22, L, L, 9:00
2, 23, M, L, 9:00
2, 24, M, M, 9:00
3, 0, M, M, 9:00
3, 1, M, M, 9:00
3, 2, M, M, 9:00
3, 3, M, L, 9:00
3, 4, M, L, 9:00
3, 5, M, M, 9:00
3, 6, M, M, 9:00
3, 7, M, M, 9:00
4, 0, L, L, 9:00
4, 1, L, L, 9:00
4, 2, L, L, 9:00
4, 3, L, M, 9:00
4, 4, L, L, 9:00
4, 5, M, H, 9:00
4, 6, M, H, 9:00
4, 7, M, H, 9:00
4, 8, M, L, 9:00
4, 9, L, L, 9:00
4, 10, H, H, 9:00
4, 11, M, H, 9:00
4, 12, M, H, 9:00
4, 13, H, H, 9:00
4, 14, H, H, 9:00
4, 15, H, H, 9:00
4, 16, M, H, 9:00
4, 17, M, H, 9:00
4, 18, M, H, 9:00
5, 0, M, M, 9:00
5, 1, M, M, 9:00
5, 2, L, M, 9:00
5, 3, L, L, 9:00
5, 4, L, L, 9:00
5, 5, L, L, 9:00
5, 6, H, M, 9:00
5, 7, H, M, 9:00
5, 8, H, M, 9:00
5, 9, H, M, 9:00
5, 10, H, M, 9:00
5, 11, H, M, 9:00
5, 12, L, M, 9:00
5, 13, M, M, 9:00
5, 14, L, L, 9:00
6, 0, M, H, 9:00
6, 1, M, H, 9:00
6, 2, L, L, 9:00
6, 3, L, L, 9:00
6, 4, L, L, 9:00
6, 5, M, L, 9:00
6, 6, L, L, 9:00
7, 0, M, H, 9:00
7, 1, M, H, 9:00
7, 2, M, H, 9:00
7, 3, M, H, 9:00
7, 4, L, H, 9:00
7, 5, M, H, 9:00
7, 6, M, H, 9:00
7, 7, L, H, 9:00
7, 8, L, L, 9:00
7, 9, L, M, 9:00
7, 10, L, M, 9:00
7, 11, M, M, 9:00
8, 0, L, H, 9:00
8, 1, M, H, 9:00
8, 2, L, L, 9:00
8, 3, L, L, 9:00
8, 4, L, L, 9:00
8, 5, L, L, 9:00
8, 6, L, L, 9:00
