#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 11:11
0, 1, L, L, 11:11
0, 2, M, M, 11:11
0, 3, L, L, 11:11
0, 4, M, M, 11:11
0, 5, L, L, 11:11
0, 6, L, L, 11:11
0, 7, L, L, 11:11
0, 8, L, L, 11:11
0, 9, L, L, 11:11
0, 10, L, M, 11:11
0, 11, L, M, 11:11
0, 12, L, M, 11:11
0, 13, L, L, 11:11
0, 14, L, L, 11:11
0, 15, L, H, 11:11
0, 16, L, H, 11:11
0, 17, L, H, 11:11
0, 18, L, L, 11:11
0, 19, L, H, 11:11
0, 20, L, H, 11:11
0, 21, L, H, 11:11
0, 22, L, H, 11:11
0, 23, L, H, 11:11
0, 24, L, H, 11:11
0, 25, L, H, 11:11
0, 26, L, H, 11:11
0, 27, M, H, 11:11
0, 28, H, L, 11:11
0, 29, H, L, 11:11
0, 30, L, L, 11:11
0, 31, M, L, 11:11
0, 32, L, M, 11:11
0, 33, L, L, 11:11
0, 34, L, L, 11:11
0, 35, L, L, 11:11
0, 36, L, L, 11:11
1, 0, L, L, 11:08
1, 1, L, L, 11:08
1, 2, L, L, 11:08
1, 3, L, L, 11:08
1, 4, L, L, 11:08
1, 5, L, L, 11:08
1, 6, M, M, 11:08
1, 7, M, M, 11:08
1, 8, L, L, 11:08
1, 9, L, L, 11:08
1, 10, L, L, 11:08
1, 11, L, L, 11:08
2, 0, M, M, 11:08
2, 1, L, L, 11:08
2, 2, L, L, 11:08
2, 3, L, L, 11:08
2, 4, M, M, 11:08
2, 5, L, L, 11:08
2, 6, L, L, 11:08
2, 7, L, L, 11:08
2, 8, L, L, 11:08
2, 9, L, L, 11:08
2, 10, L, L, 11:08
2, 11, L, L, 11:08
2, 12, L, L, 11:08
2, 13, L, L, 11:08
2, 14, L, L, 11:08
2, 15, M, M, 11:08
2, 16, L, L, 11:08
2, 17, L, L, 11:08
2, 18, L, L, 11:08
2, 19, L, L, 11:08
2, 20, L, L, 11:08
2, 21, L, L, 11:08
2, 22, L, L, 11:08
2, 23, L, L, 11:08
2, 24, L, L, 11:08
3, 0, L, L, 11:08
3, 1, L, M, 11:08
3, 2, L, M, 11:08
3, 3, L, L, 11:08
3, 4, M, L, 11:08
3, 5, M, M, 11:08
3, 6, M, M, 11:08
3, 7, M, M, 11:08
4, 0, L, L, 11:10
4, 1, L, L, 11:10
4, 2, L, L, 11:10
4, 3, L, L, 11:10
4, 4, L, M, 11:10
4, 5, M, M, 11:10
4, 6, M, L, 11:10
4, 7, L, L, 11:10
4, 8, M, L, 11:10
4, 9, L, L, 11:10
4, 10, M, L, 11:10
4, 11, M, M, 11:10
4, 12, M, L, 11:10
4, 13, L, L, 11:10
4, 14, L, L, 11:10
4, 15, H, L, 11:10
4, 16, H, H, 11:10
4, 17, M, H, 11:10
4, 18, M, H, 11:10
5, 0, M, M, 11:08
5, 1, M, M, 11:08
5, 2, L, M, 11:08
5, 3, L, L, 11:08
5, 4, L, L, 11:08
5, 5, L, L, 11:08
5, 6, L, L, 11:08
5, 7, M, L, 11:08
5, 8, L, M, 11:08
5, 9, M, M, 11:08
5, 10, M, L, 11:08
5, 11, M, L, 11:08
5, 12, L, L, 11:08
5, 13, L, L, 11:08
5, 14, L, L, 11:08
6, 0, L, L, 11:08
6, 1, L, L, 11:08
6, 2, L, L, 11:08
6, 3, L, L, 11:08
6, 4, L, M, 11:08
6, 5, L, M, 11:08
6, 6, L, L, 11:08
7, 0, M, H, 11:08
7, 1, M, H, 11:08
7, 2, M, H, 11:08
7, 3, M, H, 11:08
7, 4, L, H, 11:08
7, 5, M, H, 11:08
7, 6, M, H, 11:08
7, 7, L, H, 11:08
7, 8, L, L, 11:08
7, 9, L, M, 11:08
7, 10, L, M, 11:08
7, 11, M, M, 11:08
8, 0, L, L, 11:08
8, 1, L, L, 11:08
8, 2, L, L, 11:08
8, 3, L, L, 11:08
8, 4, H, L, 11:08
8, 5, L, L, 11:08
8, 6, L, L, 11:08
