#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 6:58
0, 1, H, L, 6:58
0, 2, H, L, 6:58
0, 3, L, L, 6:58
0, 4, L, L, 6:58
0, 5, L, L, 6:58
0, 6, L, L, 6:58
0, 7, L, L, 6:58
0, 8, H, L, 6:58
0, 9, H, L, 6:58
0, 10, H, L, 6:58
0, 11, H, L, 6:58
0, 12, H, L, 6:58
0, 13, H, L, 6:58
0, 14, H, L, 6:58
0, 15, H, L, 6:58
0, 16, H, M, 6:58
0, 17, H, L, 6:58
0, 18, M, L, 6:58
0, 19, M, L, 6:58
0, 20, M, L, 6:58
0, 21, H, L, 6:58
0, 22, H, L, 6:58
0, 23, H, M, 6:58
0, 24, H, L, 6:58
0, 25, H, L, 6:58
0, 26, H, L, 6:58
0, 27, L, L, 6:58
0, 28, H, L, 6:58
0, 29, H, L, 6:58
0, 30, H, L, 6:58
0, 31, M, L, 6:58
0, 32, L, M, 6:58
0, 33, L, L, 6:58
0, 34, L, L, 6:58
0, 35, L, L, 6:58
0, 36, L, L, 6:58
1, 0, H, M, 6:56
1, 1, H, L, 6:56
1, 2, H, L, 6:56
1, 3, H, L, 6:56
1, 4, H, M, 6:56
1, 5, H, M, 6:56
1, 6, M, M, 6:56
1, 7, M, M, 6:56
1, 8, M, M, 6:56
1, 9, M, M, 6:56
1, 10, M, M, 6:56
1, 11, M, M, 6:56
2, 0, L, M, 6:56
2, 1, L, L, 6:56
2, 2, L, L, 6:56
2, 3, L, L, 6:56
2, 4, L, L, 6:56
2, 5, L, L, 6:56
2, 6, L, L, 6:56
2, 7, L, L, 6:56
2, 8, L, L, 6:56
2, 9, L, L, 6:56
2, 10, L, L, 6:56
2, 11, L, L, 6:56
2, 12, L, L, 6:56
2, 13, L, L, 6:56
2, 14, L, L, 6:56
2, 15, L, L, 6:56
2, 16, L, L, 6:56
2, 17, L, L, 6:56
2, 18, L, L, 6:56
2, 19, L, L, 6:56
2, 20, L, L, 6:56
2, 21, L, L, 6:56
2, 22, L, L, 6:56
2, 23, L, L, 6:56
2, 24, L, L, 6:56
3, 0, L, L, 6:56
3, 1, L, L, 6:56
3, 2, L, L, 6:56
3, 3, L, L, 6:56
3, 4, L, L, 6:56
3, 5, L, L, 6:56
3, 6, L, L, 6:56
3, 7, L, M, 6:56
4, 0, L, L, 7:00
4, 1, L, L, 7:00
4, 2, L, L, 7:00
4, 3, M, L, 7:00
4, 4, M, H, 7:00
4, 5, H, H, 7:00
4, 6, H, H, 7:00
4, 7, M, H, 7:00
4, 8, M, L, 7:00
4, 9, L, L, 7:00
4, 10, H, L, 7:00
4, 11, H, M, 7:00
4, 12, H, L, 7:00
4, 13, H, L, 7:00
4, 14, H, H, 7:00
4, 15, H, H, 7:00
4, 16, H, H, 7:00
4, 17, H, H, 7:00
4, 18, H, H, 7:00
5, 0, L, L, 7:00
5, 1, L, L, 7:00
5, 2, L, L, 7:00
5, 3, L, L, 7:00
5, 4, L, L, 7:00
5, 5, L, L, 7:00
5, 6, L, H, 7:00
5, 7, L, H, 7:00
5, 8, M, L, 7:00
5, 9, M, H, 7:00
5, 10, M, H, 7:00
5, 11, L, H, 7:00
5, 12, L, H, 7:00
5, 13, L, H, 7:00
5, 14, L, H, 7:00
6, 0, L, L, 6:56
6, 1, L, L, 6:56
6, 2, L, L, 6:56
6, 3, L, L, 6:56
6, 4, L, L, 6:56
6, 5, L, L, 6:56
6, 6, L, L, 6:56
7, 0, L, L, 6:56
7, 1, L, L, 6:56
7, 2, L, L, 6:56
7, 3, L, L, 6:56
7, 4, L, L, 6:56
7, 5, L, L, 6:56
7, 6, L, L, 6:56
7, 7, L, L, 6:56
7, 8, L, M, 6:56
7, 9, M, M, 6:56
7, 10, M, L, 6:56
7, 11, L, L, 6:56
8, 0, L, H, 6:56
8, 1, L, H, 6:56
8, 2, L, L, 6:56
8, 3, L, L, 6:56
8, 4, L, L, 6:56
8, 5, L, L, 6:56
8, 6, L, L, 6:56
