#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 10:48
0, 1, L, L, 10:48
0, 2, M, M, 10:48
0, 3, L, L, 10:48
0, 4, L, L, 10:48
0, 5, L, L, 10:48
0, 6, L, L, 10:48
0, 7, L, L, 10:48
0, 8, L, L, 10:48
0, 9, L, L, 10:48
0, 10, L, M, 10:48
0, 11, M, H, 10:48
0, 12, M, H, 10:48
0, 13, M, H, 10:48
0, 14, H, L, 10:48
0, 15, H, H, 10:48
0, 16, H, L, 10:48
0, 17, H, L, 10:48
0, 18, L, L, 10:48
0, 19, L, L, 10:48
0, 20, M, L, 10:48
0, 21, H, L, 10:48
0, 22, H, L, 10:48
0, 23, H, H, 10:48
0, 24, H, H, 10:48
0, 25, H, H, 10:48
0, 26, H, H, 10:48
0, 27, L, L, 10:48
0, 28, M, L, 10:48
0, 29, L, M, 10:48
0, 30, L, L, 10:48
0, 31, M, L, 10:48
0, 32, L, H, 10:48
0, 33, M, H, 10:48
0, 34, L, L, 10:48
0, 35, L, L, 10:48
0, 36, L, L, 10:48
1, 0, L, L, 10:48
1, 1, L, L, 10:48
1, 2, L, L, 10:48
1, 3, L, L, 10:48
1, 4, L, L, 10:48
1, 5, L, L, 10:48
1, 6, M, M, 10:48
1, 7, M, M, 10:48
1, 8, L, L, 10:48
1, 9, L, L, 10:48
1, 10, L, L, 10:48
1, 11, M, M, 10:48
2, 0, M, M, 10:47
2, 1, M, M, 10:47
2, 2, L, L, 10:47
2, 3, M, L, 10:47
2, 4, M, M, 10:47
2, 5, M, M, 10:47
2, 6, M, M, 10:47
2, 7, M, M, 10:47
2, 8, M, M, 10:47
2, 9, M, L, 10:47
2, 10, M, L, 10:47
2, 11, M, L, 10:47
2, 12, H, L, 10:47
2, 13, H, L, 10:47
2, 14, H, L, 10:47
2, 15, H, M, 10:47
2, 16, L, M, 10:47
2, 17, L, L, 10:47
2, 18, M, M, 10:47
2, 19, L, L, 10:47
2, 20, M, M, 10:47
2, 21, L, L, 10:47
2, 22, M, L, 10:47
2, 23, M, L, 10:47
2, 24, M, M, 10:47
3, 0, M, M, 10:47
3, 1, H, M, 10:47
3, 2, H, L, 10:47
3, 3, H, L, 10:47
3, 4, H, M, 10:47
3, 5, H, M, 10:47
3, 6, L, L, 10:47
3, 7, M, M, 10:47
4, 0, M, L, 10:47
4, 1, M, L, 10:47
4, 2, M, L, 10:47
4, 3, L, L, 10:47
4, 4, M, L, 10:47
4, 5, M, H, 10:47
4, 6, L, H, 10:47
4, 7, L, H, 10:47
4, 8, L, L, 10:47
4, 9, L, M, 10:47
4, 10, M, M, 10:47
4, 11, M, M, 10:47
4, 12, M, M, 10:47
4, 13, L, L, 10:47
4, 14, H, L, 10:47
4, 15, H, L, 10:47
4, 16, H, H, 10:47
4, 17, L, H, 10:47
4, 18, L, H, 10:47
5, 0, M, M, 10:44
5, 1, M, M, 10:44
5, 2, L, L, 10:44
5, 3, L, L, 10:44
5, 4, L, L, 10:44
5, 5, L, L, 10:44
5, 6, H, L, 10:44
5, 7, H, L, 10:44
5, 8, H, M, 10:44
5, 9, H, M, 10:44
5, 10, H, M, 10:44
5, 11, L, M, 10:44
5, 12, L, L, 10:44
5, 13, L, L, 10:44
5, 14, M, L, 10:44
6, 0, L, H, 10:42
6, 1, L, H, 10:42
6, 2, L, L, 10:42
6, 3, L, L, 10:42
6, 4, L, L, 10:42
6, 5, M, M, 10:42
6, 6, M, M, 10:42
7, 0, L, L, 10:42
7, 1, M, M, 10:42
7, 2, L, L, 10:42
7, 3, L, L, 10:42
7, 4, L, L, 10:42
7, 5, L, L, 10:42
7, 6, M, M, 10:42
7, 7, L, L, 10:42
7, 8, L, L, 10:42
7, 9, M, H, 10:42
7, 10, M, H, 10:42
7, 11, M, H, 10:42
8, 0, L, H, 10:42
8, 1, L, H, 10:42
8, 2, L, L, 10:42
8, 3, L, L, 10:42
8, 4, L, L, 10:42
8, 5, L, L, 10:42
8, 6, L, L, 10:42
