#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 2:33
0, 1, L, L, 2:33
0, 2, M, M, 2:33
0, 3, L, L, 2:33
0, 4, L, L, 2:33
0, 5, L, L, 2:33
0, 6, L, L, 2:33
0, 7, L, L, 2:33
0, 8, H, L, 2:33
0, 9, H, L, 2:33
0, 10, H, M, 2:33
0, 11, H, M, 2:33
0, 12, H, M, 2:33
0, 13, H, M, 2:33
0, 14, H, L, 2:33
0, 15, H, L, 2:33
0, 16, H, H, 2:33
0, 17, H, H, 2:33
0, 18, L, H, 2:33
0, 19, L, H, 2:33
0, 20, L, H, 2:33
0, 21, L, H, 2:33
0, 22, L, H, 2:33
0, 23, L, H, 2:33
0, 24, L, H, 2:33
0, 25, L, H, 2:33
0, 26, M, H, 2:33
0, 27, L, H, 2:33
0, 28, M, H, 2:33
0, 29, L, L, 2:33
0, 30, L, L, 2:33
0, 31, M, L, 2:33
0, 32, L, H, 2:33
0, 33, M, H, 2:33
0, 34, L, L, 2:33
0, 35, L, L, 2:33
0, 36, L, L, 2:33
1, 0, L, L, 2:32
1, 1, L, L, 2:32
1, 2, L, L, 2:32
1, 3, L, L, 2:32
1, 4, L, L, 2:32
1, 5, L, L, 2:32
1, 6, M, M, 2:32
1, 7, M, M, 2:32
1, 8, L, L, 2:32
1, 9, L, L, 2:32
1, 10, L, L, 2:32
1, 11, M, M, 2:32
2, 0, M, M, 2:32
2, 1, M, M, 2:32
2, 2, M, L, 2:32
2, 3, M, L, 2:32
2, 4, M, M, 2:32
2, 5, M, M, 2:32
2, 6, M, M, 2:32
2, 7, M, M, 2:32
2, 8, M, M, 2:32
2, 9, L, L, 2:32
2, 10, L, L, 2:32
2, 11, M, M, 2:32
2, 12, M, M, 2:32
2, 13, L, L, 2:32
2, 14, M, L, 2:32
2, 15, M, M, 2:32
2, 16, L, M, 2:32
2, 17, L, L, 2:32
2, 18, M, M, 2:32
2, 19, L, L, 2:32
2, 20, M, M, 2:32
2, 21, L, L, 2:32
2, 22, M, L, 2:32
2, 23, M, L, 2:32
2, 24, M, M, 2:32
3, 0, L, M, 2:32
3, 1, M, M, 2:32
3, 2, M, L, 2:32
3, 3, M, L, 2:32
3, 4, M, M, 2:32
3, 5, M, M, 2:32
3, 6, L, M, 2:32
3, 7, M, M, 2:32
4, 0, M, L, 2:32
4, 1, L, L, 2:32
4, 2, M, L, 2:32
4, 3, H, L, 2:32
4, 4, H, H, 2:32
4, 5, H, H, 2:32
4, 6, L, H, 2:32
4, 7, L, H, 2:32
4, 8, L, L, 2:32
4, 9, L, M, 2:32
4, 10, M, M, 2:32
4, 11, H, M, 2:32
4, 12, H, M, 2:32
4, 13, L, L, 2:32
4, 14, H, L, 2:32
4, 15, H, L, 2:32
4, 16, H, M, 2:32
4, 17, L, H, 2:32
4, 18, L, L, 2:32
5, 0, M, M, 2:33
5, 1, M, M, 2:33
5, 2, L, M, 2:33
5, 3, L, L, 2:33
5, 4, L, L, 2:33
5, 5, L, L, 2:33
5, 6, L, H, 2:33
5, 7, M, H, 2:33
5, 8, M, H, 2:33
5, 9, M, H, 2:33
5, 10, M, H, 2:33
5, 11, L, H, 2:33
5, 12, L, L, 2:33
5, 13, L, L, 2:33
5, 14, M, L, 2:33
6, 0, L, L, 2:33
6, 1, L, L, 2:33
6, 2, L, L, 2:33
6, 3, L, L, 2:33
6, 4, L, L, 2:33
6, 5, M, M, 2:33
6, 6, M, M, 2:33
7, 0, L, L, 2:20
7, 1, M, L, 2:20
7, 2, L, L, 2:20
7, 3, L, L, 2:20
7, 4, L, L, 2:20
7, 5, L, L, 2:20
7, 6, M, M, 2:20
7, 7, L, L, 2:20
7, 8, L, L, 2:20
7, 9, H, H, 2:20
7, 10, H, H, 2:20
7, 11, M, H, 2:20
8, 0, L, H, 2:20
8, 1, L, H, 2:20
8, 2, L, L, 2:20
8, 3, L, L, 2:20
8, 4, M, L, 2:20
8, 5, H, M, 2:20
8, 6, L, L, 2:20
