#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 2:15
0, 1, L, L, 2:15
0, 2, M, M, 2:15
0, 3, L, L, 2:15
0, 4, L, L, 2:15
0, 5, L, L, 2:15
0, 6, L, L, 2:15
0, 7, H, L, 2:15
0, 8, H, L, 2:15
0, 9, H, L, 2:15
0, 10, H, M, 2:15
0, 11, H, H, 2:15
0, 12, H, H, 2:15
0, 13, H, H, 2:15
0, 14, H, H, 2:15
0, 15, H, H, 2:15
0, 16, H, H, 2:15
0, 17, M, L, 2:15
0, 18, L, H, 2:15
0, 19, L, H, 2:15
0, 20, L, H, 2:15
0, 21, M, H, 2:15
0, 22, M, H, 2:15
0, 23, L, H, 2:15
0, 24, L, H, 2:15
0, 25, L, H, 2:15
0, 26, M, H, 2:15
0, 27, L, H, 2:15
0, 28, L, H, 2:15
0, 29, H, H, 2:15
0, 30, H, L, 2:15
0, 31, H, L, 2:15
0, 32, L, L, 2:15
0, 33, L, L, 2:15
0, 34, L, L, 2:15
0, 35, L, L, 2:15
0, 36, L, L, 2:15
1, 0, L, L, 2:16
1, 1, L, L, 2:16
1, 2, L, L, 2:16
1, 3, L, L, 2:16
1, 4, L, L, 2:16
1, 5, L, L, 2:16
1, 6, M, M, 2:16
1, 7, M, M, 2:16
1, 8, L, L, 2:16
1, 9, L, L, 2:16
1, 10, L, L, 2:16
1, 11, L, L, 2:16
2, 0, M, M, 2:14
2, 1, M, M, 2:14
2, 2, L, L, 2:14
2, 3, L, L, 2:14
2, 4, M, M, 2:14
2, 5, M, M, 2:14
2, 6, L, M, 2:14
2, 7, M, L, 2:14
2, 8, L, L, 2:14
2, 9, L, L, 2:14
2, 10, L, L, 2:14
2, 11, L, L, 2:14
2, 12, L, L, 2:14
2, 13, L, L, 2:14
2, 14, M, L, 2:14
2, 15, M, M, 2:14
2, 16, L, M, 2:14
2, 17, L, L, 2:14
2, 18, L, L, 2:14
2, 19, L, L, 2:14
2, 20, L, L, 2:14
2, 21, L, L, 2:14
2, 22, L, L, 2:14
2, 23, L, L, 2:14
2, 24, L, L, 2:14
3, 0, L, L, 2:14
3, 1, H, M, 2:14
3, 2, H, M, 2:14
3, 3, H, L, 2:14
3, 4, H, L, 2:14
3, 5, H, M, 2:14
3, 6, L, L, 2:14
3, 7, L, M, 2:14
4, 0, H, L, 2:15
4, 1, H, L, 2:15
4, 2, H, L, 2:15
4, 3, H, L, 2:15
4, 4, H, H, 2:15
4, 5, H, H, 2:15
4, 6, H, H, 2:15
4, 7, H, H, 2:15
4, 8, H, H, 2:15
4, 9, L, L, 2:15
4, 10, M, H, 2:15
4, 11, M, H, 2:15
4, 12, L, H, 2:15
4, 13, H, L, 2:15
4, 14, H, H, 2:15
4, 15, H, H, 2:15
4, 16, H, H, 2:15
4, 17, L, M, 2:15
4, 18, L, L, 2:15
5, 0, M, M, 2:15
5, 1, M, M, 2:15
5, 2, L, L, 2:15
5, 3, L, L, 2:15
5, 4, L, L, 2:15
5, 5, H, L, 2:15
5, 6, H, H, 2:15
5, 7, H, H, 2:15
5, 8, H, H, 2:15
5, 9, H, H, 2:15
5, 10, H, H, 2:15
5, 11, H, H, 2:15
5, 12, L, H, 2:15
5, 13, L, M, 2:15
5, 14, L, M, 2:15
6, 0, L, L, 2:15
6, 1, L, L, 2:15
6, 2, L, L, 2:15
6, 3, L, L, 2:15
6, 4, L, L, 2:15
6, 5, L, L, 2:15
6, 6, L, L, 2:15
7, 0, M, M, 2:15
7, 1, M, M, 2:15
7, 2, L, L, 2:15
7, 3, L, M, 2:15
7, 4, L, M, 2:15
7, 5, M, M, 2:15
7, 6, M, M, 2:15
7, 7, L, L, 2:15
7, 8, L, L, 2:15
7, 9, M, M, 2:15
7, 10, M, M, 2:15
7, 11, M, M, 2:15
8, 0, L, H, 2:15
8, 1, L, L, 2:15
8, 2, L, L, 2:15
8, 3, L, L, 2:15
8, 4, L, L, 2:15
8, 5, H, L, 2:15
8, 6, H, L, 2:15
