#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 11:07
0, 1, L, L, 11:07
0, 2, M, M, 11:07
0, 3, L, L, 11:07
0, 4, L, L, 11:07
0, 5, M, M, 11:07
0, 6, L, L, 11:07
0, 7, L, L, 11:07
0, 8, L, L, 11:07
0, 9, L, L, 11:07
0, 10, L, H, 11:07
0, 11, M, H, 11:07
0, 12, L, H, 11:07
0, 13, L, H, 11:07
0, 14, L, H, 11:07
0, 15, L, H, 11:07
0, 16, L, H, 11:07
0, 17, L, L, 11:07
0, 18, L, L, 11:07
0, 19, L, H, 11:07
0, 20, L, H, 11:07
0, 21, L, H, 11:07
0, 22, L, H, 11:07
0, 23, L, H, 11:07
0, 24, L, H, 11:07
0, 25, L, H, 11:07
0, 26, L, H, 11:07
0, 27, H, H, 11:07
0, 28, H, L, 11:07
0, 29, H, M, 11:07
0, 30, L, L, 11:07
0, 31, M, M, 11:07
0, 32, L, H, 11:07
0, 33, L, H, 11:07
0, 34, L, L, 11:07
0, 35, L, L, 11:07
0, 36, L, L, 11:07
1, 0, L, L, 10:47
1, 1, L, L, 10:47
1, 2, L, L, 10:47
1, 3, L, L, 10:47
1, 4, L, L, 10:47
1, 5, L, L, 10:47
1, 6, M, M, 10:47
1, 7, M, M, 10:47
1, 8, L, L, 10:47
1, 9, L, L, 10:47
1, 10, L, L, 10:47
1, 11, L, L, 10:47
2, 0, M, M, 10:48
2, 1, M, L, 10:48
2, 2, L, L, 10:48
2, 3, L, L, 10:48
2, 4, L, L, 10:48
2, 5, L, L, 10:48
2, 6, L, L, 10:48
2, 7, L, L, 10:48
2, 8, L, L, 10:48
2, 9, L, L, 10:48
2, 10, L, L, 10:48
2, 11, L, L, 10:48
2, 12, L, L, 10:48
2, 13, L, L, 10:48
2, 14, L, L, 10:48
2, 15, M, L, 10:48
2, 16, L, M, 10:48
2, 17, L, L, 10:48
2, 18, L, L, 10:48
2, 19, L, L, 10:48
2, 20, L, L, 10:48
2, 21, L, L, 10:48
2, 22, L, L, 10:48
2, 23, L, L, 10:48
2, 24, L, L, 10:48
3, 0, L, L, 10:48
3, 1, M, M, 10:48
3, 2, L, M, 10:48
3, 3, L, L, 10:48
3, 4, L, L, 10:48
3, 5, M, M, 10:48
3, 6, L, M, 10:48
3, 7, L, M, 10:48
4, 0, L, L, 11:11
4, 1, L, L, 11:11
4, 2, L, L, 11:11
4, 3, L, L, 11:11
4, 4, M, M, 11:11
4, 5, M, M, 11:11
4, 6, L, M, 11:11
4, 7, L, L, 11:11
4, 8, M, L, 11:11
4, 9, L, L, 11:11
4, 10, H, M, 11:11
4, 11, L, L, 11:11
4, 12, L, L, 11:11
4, 13, L, L, 11:11
4, 14, L, L, 11:11
4, 15, H, L, 11:11
4, 16, H, H, 11:11
4, 17, L, H, 11:11
4, 18, L, H, 11:11
5, 0, M, M, 10:49
5, 1, M, M, 10:49
5, 2, L, M, 10:49
5, 3, L, L, 10:49
5, 4, L, L, 10:49
5, 5, H, L, 10:49
5, 6, H, H, 10:49
5, 7, H, H, 10:49
5, 8, H, H, 10:49
5, 9, H, H, 10:49
5, 10, H, L, 10:49
5, 11, M, L, 10:49
5, 12, L, L, 10:49
5, 13, L, L, 10:49
5, 14, L, L, 10:49
6, 0, M, L, 10:49
6, 1, M, L, 10:49
6, 2, L, L, 10:49
6, 3, L, L, 10:49
6, 4, L, L, 10:49
6, 5, L, M, 10:49
6, 6, L, M, 10:49
7, 0, M, M, 10:49
7, 1, L, L, 10:49
7, 2, L, L, 10:49
7, 3, L, L, 10:49
7, 4, L, L, 10:49
7, 5, M, L, 10:49
7, 6, L, M, 10:49
7, 7, L, L, 10:49
7, 8, L, L, 10:49
7, 9, M, M, 10:49
7, 10, M, M, 10:49
7, 11, M, M, 10:49
8, 0, L, H, 10:49
8, 1, L, L, 10:49
8, 2, L, L, 10:49
8, 3, L, L, 10:49
8, 4, H, L, 10:49
8, 5, H, M, 10:49
8, 6, L, L, 10:49
