#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 4:25
0, 1, L, L, 4:25
0, 2, M, M, 4:25
0, 3, L, L, 4:25
0, 4, L, L, 4:25
0, 5, L, L, 4:25
0, 6, L, L, 4:25
0, 7, H, L, 4:25
0, 8, H, L, 4:25
0, 9, H, L, 4:25
0, 10, H, M, 4:25
0, 11, H, H, 4:25
0, 12, H, H, 4:25
0, 13, H, H, 4:25
0, 14, H, H, 4:25
0, 15, H, H, 4:25
0, 16, H, H, 4:25
0, 17, H, H, 4:25
0, 18, L, L, 4:25
0, 19, M, H, 4:25
0, 20, L, H, 4:25
0, 21, L, H, 4:25
0, 22, M, H, 4:25
0, 23, H, H, 4:25
0, 24, H, H, 4:25
0, 25, H, H, 4:25
0, 26, H, H, 4:25
0, 27, H, H, 4:25
0, 28, H, H, 4:25
0, 29, H, H, 4:25
0, 30, H, L, 4:25
0, 31, H, L, 4:25
0, 32, L, M, 4:25
0, 33, L, M, 4:25
0, 34, L, L, 4:25
0, 35, L, L, 4:25
0, 36, L, L, 4:25
1, 0, L, L, 4:25
1, 1, L, L, 4:25
1, 2, L, L, 4:25
1, 3, L, L, 4:25
1, 4, L, L, 4:25
1, 5, L, L, 4:25
1, 6, M, M, 4:25
1, 7, M, M, 4:25
1, 8, L, L, 4:25
1, 9, L, L, 4:25
1, 10, L, L, 4:25
1, 11, L, L, 4:25
2, 0, M, M, 4:25
2, 1, M, M, 4:25
2, 2, L, L, 4:25
2, 3, L, L, 4:25
2, 4, M, M, 4:25
2, 5, M, M, 4:25
2, 6, L, M, 4:25
2, 7, M, L, 4:25
2, 8, L, L, 4:25
2, 9, L, L, 4:25
2, 10, L, L, 4:25
2, 11, L, L, 4:25
2, 12, L, L, 4:25
2, 13, L, L, 4:25
2, 14, M, L, 4:25
2, 15, M, M, 4:25
2, 16, L, M, 4:25
2, 17, L, L, 4:25
2, 18, L, L, 4:25
2, 19, L, L, 4:25
2, 20, L, L, 4:25
2, 21, L, L, 4:25
2, 22, L, L, 4:25
2, 23, L, L, 4:25
2, 24, M, M, 4:25
3, 0, L, L, 4:25
3, 1, M, M, 4:25
3, 2, M, M, 4:25
3, 3, M, L, 4:25
3, 4, M, L, 4:25
3, 5, M, M, 4:25
3, 6, L, L, 4:25
3, 7, L, M, 4:25
4, 0, L, L, 4:30
4, 1, L, L, 4:30
4, 2, L, L, 4:30
4, 3, L, L, 4:30
4, 4, H, H, 4:30
4, 5, H, H, 4:30
4, 6, H, H, 4:30
4, 7, H, H, 4:30
4, 8, H, H, 4:30
4, 9, L, L, 4:30
4, 10, H, M, 4:30
4, 11, H, L, 4:30
4, 12, M, H, 4:30
4, 13, H, H, 4:30
4, 14, H, H, 4:30
4, 15, H, H, 4:30
4, 16, H, H, 4:30
4, 17, M, H, 4:30
4, 18, M, H, 4:30
5, 0, M, M, 4:30
5, 1, M, M, 4:30
5, 2, L, L, 4:30
5, 3, L, L, 4:30
5, 4, L, L, 4:30
5, 5, M, L, 4:30
5, 6, M, H, 4:30
5, 7, M, H, 4:30
5, 8, M, H, 4:30
5, 9, M, H, 4:30
5, 10, M, H, 4:30
5, 11, M, H, 4:30
5, 12, L, H, 4:30
5, 13, L, H, 4:30
5, 14, L, H, 4:30
6, 0, L, L, 4:30
6, 1, L, L, 4:30
6, 2, L, L, 4:30
6, 3, L, L, 4:30
6, 4, L, L, 4:30
6, 5, L, L, 4:30
6, 6, L, L, 4:30
7, 0, M, M, 4:30
7, 1, M, M, 4:30
7, 2, L, L, 4:30
7, 3, L, M, 4:30
7, 4, L, M, 4:30
7, 5, M, M, 4:30
7, 6, M, M, 4:30
7, 7, L, L, 4:30
7, 8, L, L, 4:30
7, 9, M, M, 4:30
7, 10, M, M, 4:30
7, 11, M, M, 4:30
8, 0, L, H, 4:30
8, 1, L, L, 4:30
8, 2, L, L, 4:30
8, 3, L, L, 4:30
8, 4, L, L, 4:30
8, 5, H, L, 4:30
8, 6, H, L, 4:30
