#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 1:46
0, 1, L, L, 1:46
0, 2, M, M, 1:46
0, 3, L, L, 1:46
0, 4, L, L, 1:46
0, 5, L, L, 1:46
0, 6, L, L, 1:46
0, 7, H, L, 1:46
0, 8, H, L, 1:46
0, 9, H, L, 1:46
0, 10, H, M, 1:46
0, 11, H, M, 1:46
0, 12, H, M, 1:46
0, 13, H, M, 1:46
0, 14, H, M, 1:46
0, 15, H, M, 1:46
0, 16, H, M, 1:46
0, 17, M, L, 1:46
0, 18, L, L, 1:46
0, 19, L, H, 1:46
0, 20, L, H, 1:46
0, 21, M, H, 1:46
0, 22, M, H, 1:46
0, 23, L, H, 1:46
0, 24, L, H, 1:46
0, 25, L, H, 1:46
0, 26, M, H, 1:46
0, 27, L, H, 1:46
0, 28, L, H, 1:46
0, 29, H, H, 1:46
0, 30, H, L, 1:46
0, 31, H, L, 1:46
0, 32, L, L, 1:46
0, 33, L, L, 1:46
0, 34, L, L, 1:46
0, 35, L, L, 1:46
0, 36, L, L, 1:46
1, 0, L, L, 1:36
1, 1, L, L, 1:36
1, 2, L, L, 1:36
1, 3, L, L, 1:36
1, 4, L, L, 1:36
1, 5, L, L, 1:36
1, 6, M, M, 1:36
1, 7, M, M, 1:36
1, 8, L, L, 1:36
1, 9, L, L, 1:36
1, 10, L, L, 1:36
1, 11, L, L, 1:36
2, 0, M, M, 1:36
2, 1, M, M, 1:36
2, 2, L, L, 1:36
2, 3, L, L, 1:36
2, 4, M, M, 1:36
2, 5, M, M, 1:36
2, 6, L, M, 1:36
2, 7, M, L, 1:36
2, 8, L, L, 1:36
2, 9, L, L, 1:36
2, 10, L, L, 1:36
2, 11, L, L, 1:36
2, 12, L, L, 1:36
2, 13, L, L, 1:36
2, 14, M, L, 1:36
2, 15, M, M, 1:36
2, 16, L, M, 1:36
2, 17, L, L, 1:36
2, 18, L, L, 1:36
2, 19, L, L, 1:36
2, 20, L, L, 1:36
2, 21, L, L, 1:36
2, 22, L, L, 1:36
2, 23, L, L, 1:36
2, 24, L, L, 1:36
3, 0, L, L, 1:36
3, 1, H, M, 1:36
3, 2, H, M, 1:36
3, 3, H, L, 1:36
3, 4, H, L, 1:36
3, 5, H, M, 1:36
3, 6, L, L, 1:36
3, 7, L, M, 1:36
4, 0, H, L, 1:39
4, 1, H, L, 1:39
4, 2, H, L, 1:39
4, 3, H, L, 1:39
4, 4, H, H, 1:39
4, 5, H, H, 1:39
4, 6, H, H, 1:39
4, 7, H, H, 1:39
4, 8, H, H, 1:39
4, 9, L, L, 1:39
4, 10, M, H, 1:39
4, 11, M, H, 1:39
4, 12, L, H, 1:39
4, 13, L, L, 1:39
4, 14, H, L, 1:39
4, 15, H, L, 1:39
4, 16, H, M, 1:39
4, 17, L, M, 1:39
4, 18, L, L, 1:39
5, 0, M, M, 1:37
5, 1, M, M, 1:37
5, 2, L, L, 1:37
5, 3, L, L, 1:37
5, 4, L, L, 1:37
5, 5, L, L, 1:37
5, 6, H, H, 1:37
5, 7, H, H, 1:37
5, 8, H, H, 1:37
5, 9, H, H, 1:37
5, 10, H, H, 1:37
5, 11, H, H, 1:37
5, 12, L, H, 1:37
5, 13, L, M, 1:37
5, 14, L, M, 1:37
6, 0, L, L, 1:37
6, 1, L, L, 1:37
6, 2, L, L, 1:37
6, 3, L, L, 1:37
6, 4, L, L, 1:37
6, 5, L, L, 1:37
6, 6, L, L, 1:37
7, 0, M, M, 1:37
7, 1, M, M, 1:37
7, 2, L, L, 1:37
7, 3, L, M, 1:37
7, 4, L, M, 1:37
7, 5, M, M, 1:37
7, 6, M, M, 1:37
7, 7, L, L, 1:37
7, 8, L, L, 1:37
7, 9, M, M, 1:37
7, 10, M, M, 1:37
7, 11, M, M, 1:37
8, 0, L, H, 1:37
8, 1, L, L, 1:37
8, 2, L, L, 1:37
8, 3, L, L, 1:37
8, 4, L, L, 1:37
8, 5, H, L, 1:37
8, 6, H, L, 1:37
