#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 8:31
0, 1, L, L, 8:31
0, 2, M, M, 8:31
0, 3, L, L, 8:31
0, 4, M, H, 8:31
0, 5, M, H, 8:31
0, 6, L, M, 8:31
0, 7, L, L, 8:31
0, 8, L, L, 8:31
0, 9, L, L, 8:31
0, 10, L, M, 8:31
0, 11, M, H, 8:31
0, 12, L, H, 8:31
0, 13, L, H, 8:31
0, 14, L, H, 8:31
0, 15, L, H, 8:31
0, 16, H, H, 8:31
0, 17, H, H, 8:31
0, 18, H, H, 8:31
0, 19, H, H, 8:31
0, 20, H, H, 8:31
0, 21, H, H, 8:31
0, 22, H, H, 8:31
0, 23, H, H, 8:31
0, 24, H, H, 8:31
0, 25, H, H, 8:31
0, 26, H, H, 8:31
0, 27, H, H, 8:31
0, 28, H, H, 8:31
0, 29, H, H, 8:31
0, 30, H, H, 8:31
0, 31, H, L, 8:31
0, 32, L, H, 8:31
0, 33, L, H, 8:31
0, 34, L, L, 8:31
0, 35, L, L, 8:31
0, 36, L, L, 8:31
1, 0, L, L, 8:25
1, 1, L, L, 8:25
1, 2, L, M, 8:25
1, 3, L, M, 8:25
1, 4, L, L, 8:25
1, 5, L, L, 8:25
1, 6, H, M, 8:25
1, 7, H, M, 8:25
1, 8, H, L, 8:25
1, 9, H, L, 8:25
1, 10, H, L, 8:25
1, 11, H, H, 8:25
2, 0, H, H, 8:30
2, 1, H, H, 8:30
2, 2, H, H, 8:30
2, 3, L, H, 8:30
2, 4, L, H, 8:30
2, 5, L, H, 8:30
2, 6, L, H, 8:30
2, 7, M, H, 8:30
2, 8, M, H, 8:30
2, 9, L, H, 8:30
2, 10, L, H, 8:30
2, 11, L, M, 8:30
2, 12, L, M, 8:30
2, 13, L, L, 8:30
2, 14, M, L, 8:30
2, 15, M, M, 8:30
2, 16, L, M, 8:30
2, 17, M, L, 8:30
2, 18, M, L, 8:30
2, 19, L, L, 8:30
2, 20, L, L, 8:30
2, 21, L, L, 8:30
2, 22, M, L, 8:30
2, 23, M, L, 8:30
2, 24, M, M, 8:30
3, 0, M, M, 8:32
3, 1, H, H, 8:32
3, 2, H, H, 8:32
3, 3, M, M, 8:32
3, 4, H, H, 8:32
3, 5, H, H, 8:32
3, 6, M, H, 8:32
3, 7, M, H, 8:32
4, 0, L, L, 8:32
4, 1, H, M, 8:32
4, 2, H, L, 8:32
4, 3, H, M, 8:32
4, 4, H, M, 8:32
4, 5, H, H, 8:32
4, 6, L, H, 8:32
4, 7, L, H, 8:32
4, 8, L, L, 8:32
4, 9, L, L, 8:32
4, 10, M, H, 8:32
4, 11, M, H, 8:32
4, 12, L, M, 8:32
4, 13, L, L, 8:32
4, 14, M, L, 8:32
4, 15, M, M, 8:32
4, 16, H, H, 8:32
4, 17, H, H, 8:32
4, 18, H, H, 8:32
5, 0, L, M, 8:32
5, 1, M, M, 8:32
5, 2, M, L, 8:32
5, 3, L, L, 8:32
5, 4, L, L, 8:32
5, 5, L, L, 8:32
5, 6, L, L, 8:32
5, 7, L, L, 8:32
5, 8, H, M, 8:32
5, 9, H, M, 8:32
5, 10, H, M, 8:32
5, 11, H, L, 8:32
5, 12, H, L, 8:32
5, 13, H, L, 8:32
5, 14, M, L, 8:32
6, 0, H, L, 8:19
6, 1, H, L, 8:19
6, 2, H, L, 8:19
6, 3, L, L, 8:19
6, 4, L, L, 8:19
6, 5, M, M, 8:19
6, 6, L, L, 8:19
7, 0, M, M, 8:19
7, 1, M, M, 8:19
7, 2, M, M, 8:19
7, 3, M, L, 8:19
7, 4, M, L, 8:19
7, 5, L, M, 8:19
7, 6, L, M, 8:19
7, 7, L, M, 8:19
7, 8, L, L, 8:19
7, 9, M, H, 8:19
7, 10, M, H, 8:19
7, 11, L, H, 8:19
8, 0, L, H, 8:21
8, 1, L, L, 8:21
8, 2, L, L, 8:21
8, 3, L, L, 8:21
8, 4, L, L, 8:21
8, 5, L, M, 8:21
8, 6, H, L, 8:21
