#lineID, stationID, statusN, statusS, timestamp
0, 0, M, L, 4:05
0, 1, L, L, 4:05
0, 2, M, M, 4:05
0, 3, L, L, 4:05
0, 4, L, L, 4:05
0, 5, L, L, 4:05
0, 6, L, L, 4:05
0, 7, H, L, 4:05
0, 8, H, L, 4:05
0, 9, H, L, 4:05
0, 10, H, M, 4:05
0, 11, H, M, 4:05
0, 12, H, M, 4:05
0, 13, H, L, 4:05
0, 14, H, L, 4:05
0, 15, H, L, 4:05
0, 16, H, H, 4:05
0, 17, H, H, 4:05
0, 18, L, L, 4:05
0, 19, M, H, 4:05
0, 20, L, H, 4:05
0, 21, L, H, 4:05
0, 22, L, H, 4:05
0, 23, L, H, 4:05
0, 24, L, H, 4:05
0, 25, M, H, 4:05
0, 26, M, H, 4:05
0, 27, L, H, 4:05
0, 28, M, H, 4:05
0, 29, L, H, 4:05
0, 30, L, L, 4:05
0, 31, M, L, 4:05
0, 32, L, H, 4:05
0, 33, L, H, 4:05
0, 34, L, L, 4:05
0, 35, L, L, 4:05
0, 36, L, L, 4:05
1, 0, L, L, 3:56
1, 1, L, L, 3:56
1, 2, M, M, 3:56
1, 3, L, L, 3:56
1, 4, L, L, 3:56
1, 5, L, L, 3:56
1, 6, M, M, 3:56
1, 7, M, M, 3:56
1, 8, M, L, 3:56
1, 9, L, L, 3:56
1, 10, L, L, 3:56
1, 11, H, M, 3:56
2, 0, M, M, 4:14
2, 1, M, M, 4:14
2, 2, M, L, 4:14
2, 3, M, L, 4:14
2, 4, M, M, 4:14
2, 5, L, M, 4:14
2, 6, M, M, 4:14
2, 7, M, M, 4:14
2, 8, M, M, 4:14
2, 9, L, L, 4:14
2, 10, L, L, 4:14
2, 11, M, M, 4:14
2, 12, M, M, 4:14
2, 13, L, L, 4:14
2, 14, M, M, 4:14
2, 15, M, M, 4:14
2, 16, L, M, 4:14
2, 17, M, M, 4:14
2, 18, M, M, 4:14
2, 19, L, L, 4:14
2, 20, L, L, 4:14
2, 21, L, L, 4:14
2, 22, M, L, 4:14
2, 23, M, L, 4:14
2, 24, M, M, 4:14
3, 0, L, L, 4:14
3, 1, M, M, 4:14
3, 2, M, L, 4:14
3, 3, M, L, 4:14
3, 4, M, L, 4:14
3, 5, M, M, 4:14
3, 6, L, M, 4:14
3, 7, L, M, 4:14
4, 0, L, L, 4:09
4, 1, H, L, 4:09
4, 2, H, L, 4:09
4, 3, H, L, 4:09
4, 4, H, L, 4:09
4, 5, H, H, 4:09
4, 6, L, H, 4:09
4, 7, L, H, 4:09
4, 8, L, L, 4:09
4, 9, L, L, 4:09
4, 10, M, H, 4:09
4, 11, M, H, 4:09
4, 12, L, M, 4:09
4, 13, L, L, 4:09
4, 14, L, L, 4:09
4, 15, M, M, 4:09
4, 16, M, M, 4:09
4, 17, L, L, 4:09
4, 18, L, L, 4:09
5, 0, M, M, 4:13
5, 1, M, M, 4:13
5, 2, M, M, 4:13
5, 3, L, L, 4:13
5, 4, L, L, 4:13
5, 5, H, L, 4:13
5, 6, H, H, 4:13
5, 7, H, H, 4:13
5, 8, H, H, 4:13
5, 9, H, H, 4:13
5, 10, H, H, 4:13
5, 11, L, H, 4:13
5, 12, L, H, 4:13
5, 13, L, L, 4:13
5, 14, L, L, 4:13
6, 0, L, H, 4:09
6, 1, L, H, 4:09
6, 2, L, L, 4:09
6, 3, L, L, 4:09
6, 4, L, L, 4:09
6, 5, M, M, 4:09
6, 6, L, L, 4:09
7, 0, M, M, 4:09
7, 1, L, M, 4:09
7, 2, M, M, 4:09
7, 3, M, L, 4:09
7, 4, M, L, 4:09
7, 5, L, M, 4:09
7, 6, L, M, 4:09
7, 7, L, M, 4:09
7, 8, L, L, 4:09
7, 9, L, M, 4:09
7, 10, M, M, 4:09
7, 11, M, M, 4:09
8, 0, L, H, 4:09
8, 1, L, L, 4:09
8, 2, L, L, 4:09
8, 3, L, L, 4:09
8, 4, L, L, 4:09
8, 5, L, L, 4:09
8, 6, L, L, 4:09
