#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 4:56
0, 1, L, L, 4:56
0, 2, M, M, 4:56
0, 3, L, L, 4:56
0, 4, L, L, 4:56
0, 5, L, L, 4:56
0, 6, L, L, 4:56
0, 7, L, L, 4:56
0, 8, L, L, 4:56
0, 9, L, L, 4:56
0, 10, H, H, 4:56
0, 11, H, H, 4:56
0, 12, H, H, 4:56
0, 13, H, H, 4:56
0, 14, H, H, 4:56
0, 15, H, H, 4:56
0, 16, H, H, 4:56
0, 17, H, H, 4:56
0, 18, L, M, 4:56
0, 19, L, H, 4:56
0, 20, L, H, 4:56
0, 21, L, H, 4:56
0, 22, M, H, 4:56
0, 23, M, L, 4:56
0, 24, L, L, 4:56
0, 25, L, H, 4:56
0, 26, M, H, 4:56
0, 27, L, H, 4:56
0, 28, M, H, 4:56
0, 29, L, H, 4:56
0, 30, L, L, 4:56
0, 31, M, L, 4:56
0, 32, L, H, 4:56
0, 33, L, H, 4:56
0, 34, L, L, 4:56
0, 35, L, L, 4:56
0, 36, L, L, 4:56
1, 0, M, M, 4:56
1, 1, L, L, 4:56
1, 2, L, L, 4:56
1, 3, L, L, 4:56
1, 4, L, L, 4:56
1, 5, L, L, 4:56
1, 6, M, M, 4:56
1, 7, M, M, 4:56
1, 8, L, L, 4:56
1, 9, L, L, 4:56
1, 10, L, L, 4:56
1, 11, M, M, 4:56
2, 0, M, M, 4:57
2, 1, M, M, 4:57
2, 2, L, L, 4:57
2, 3, L, L, 4:57
2, 4, M, M, 4:57
2, 5, M, M, 4:57
2, 6, M, M, 4:57
2, 7, L, L, 4:57
2, 8, M, M, 4:57
2, 9, M, M, 4:57
2, 10, L, M, 4:57
2, 11, L, L, 4:57
2, 12, L, L, 4:57
2, 13, L, L, 4:57
2, 14, M, M, 4:57
2, 15, M, M, 4:57
2, 16, L, M, 4:57
2, 17, L, L, 4:57
2, 18, L, L, 4:57
2, 19, L, L, 4:57
2, 20, L, L, 4:57
2, 21, L, L, 4:57
2, 22, L, L, 4:57
2, 23, M, M, 4:57
2, 24, M, M, 4:57
3, 0, M, M, 4:57
3, 1, M, M, 4:57
3, 2, M, M, 4:57
3, 3, M, L, 4:57
3, 4, M, M, 4:57
3, 5, M, M, 4:57
3, 6, M, M, 4:57
3, 7, L, M, 4:57
4, 0, M, L, 5:01
4, 1, H, L, 5:01
4, 2, H, L, 5:01
4, 3, H, M, 5:01
4, 4, H, H, 5:01
4, 5, H, H, 5:01
4, 6, H, H, 5:01
4, 7, L, H, 5:01
4, 8, L, L, 5:01
4, 9, L, L, 5:01
4, 10, M, H, 5:01
4, 11, M, H, 5:01
4, 12, L, L, 5:01
4, 13, L, L, 5:01
4, 14, L, L, 5:01
4, 15, L, L, 5:01
4, 16, M, H, 5:01
4, 17, M, H, 5:01
4, 18, M, H, 5:01
5, 0, H, H, 5:01
5, 1, H, H, 5:01
5, 2, L, H, 5:01
5, 3, L, L, 5:01
5, 4, L, L, 5:01
5, 5, L, L, 5:01
5, 6, H, H, 5:01
5, 7, H, H, 5:01
5, 8, H, H, 5:01
5, 9, H, H, 5:01
5, 10, H, H, 5:01
5, 11, M, H, 5:01
5, 12, L, L, 5:01
5, 13, L, L, 5:01
5, 14, L, L, 5:01
6, 0, L, L, 5:01
6, 1, L, L, 5:01
6, 2, L, L, 5:01
6, 3, L, L, 5:01
6, 4, L, L, 5:01
6, 5, M, M, 5:01
6, 6, M, M, 5:01
7, 0, M, H, 5:02
7, 1, M, H, 5:02
7, 2, M, M, 5:02
7, 3, L, M, 5:02
7, 4, M, M, 5:02
7, 5, M, M, 5:02
7, 6, M, M, 5:02
7, 7, L, H, 5:02
7, 8, M, H, 5:02
7, 9, M, H, 5:02
7, 10, M, H, 5:02
7, 11, L, L, 5:02
8, 0, L, H, 5:02
8, 1, L, L, 5:02
8, 2, L, H, 5:02
8, 3, L, L, 5:02
8, 4, L, L, 5:02
8, 5, L, L, 5:02
8, 6, L, L, 5:02
