#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 4:58
0, 1, L, L, 4:58
0, 2, M, M, 4:58
0, 3, L, L, 4:58
0, 4, L, L, 4:58
0, 5, L, L, 4:58
0, 6, L, L, 4:58
0, 7, L, L, 4:58
0, 8, M, L, 4:58
0, 9, M, L, 4:58
0, 10, H, M, 4:58
0, 11, H, M, 4:58
0, 12, H, M, 4:58
0, 13, H, L, 4:58
0, 14, H, L, 4:58
0, 15, H, L, 4:58
0, 16, H, H, 4:58
0, 17, H, H, 4:58
0, 18, L, H, 4:58
0, 19, L, H, 4:58
0, 20, L, H, 4:58
0, 21, M, H, 4:58
0, 22, M, H, 4:58
0, 23, L, H, 4:58
0, 24, L, H, 4:58
0, 25, L, H, 4:58
0, 26, M, H, 4:58
0, 27, M, H, 4:58
0, 28, H, L, 4:58
0, 29, H, L, 4:58
0, 30, L, L, 4:58
0, 31, M, L, 4:58
0, 32, L, H, 4:58
0, 33, L, H, 4:58
0, 34, L, L, 4:58
0, 35, L, L, 4:58
0, 36, L, L, 4:58
1, 0, L, L, 4:58
1, 1, L, L, 4:58
1, 2, L, L, 4:58
1, 3, L, L, 4:58
1, 4, L, L, 4:58
1, 5, L, L, 4:58
1, 6, M, M, 4:58
1, 7, M, M, 4:58
1, 8, L, L, 4:58
1, 9, L, L, 4:58
1, 10, L, L, 4:58
1, 11, L, L, 4:58
2, 0, M, M, 4:58
2, 1, M, M, 4:58
2, 2, L, L, 4:58
2, 3, M, M, 4:58
2, 4, M, M, 4:58
2, 5, L, M, 4:58
2, 6, L, M, 4:58
2, 7, L, L, 4:58
2, 8, M, M, 4:58
2, 9, L, L, 4:58
2, 10, L, L, 4:58
2, 11, M, M, 4:58
2, 12, M, M, 4:58
2, 13, L, L, 4:58
2, 14, M, L, 4:58
2, 15, M, M, 4:58
2, 16, L, M, 4:58
2, 17, M, M, 4:58
2, 18, M, M, 4:58
2, 19, L, L, 4:58
2, 20, L, L, 4:58
2, 21, L, L, 4:58
2, 22, M, L, 4:58
2, 23, M, L, 4:58
2, 24, M, M, 4:58
3, 0, M, M, 4:58
3, 1, M, M, 4:58
3, 2, M, M, 4:58
3, 3, M, M, 4:58
3, 4, M, M, 4:58
3, 5, M, M, 4:58
3, 6, L, M, 4:58
3, 7, L, M, 4:58
4, 0, H, L, 4:58
4, 1, H, L, 4:58
4, 2, H, L, 4:58
4, 3, H, H, 4:58
4, 4, H, H, 4:58
4, 5, H, H, 4:58
4, 6, L, H, 4:58
4, 7, L, H, 4:58
4, 8, M, H, 4:58
4, 9, L, H, 4:58
4, 10, M, L, 4:58
4, 11, M, M, 4:58
4, 12, M, M, 4:58
4, 13, L, L, 4:58
4, 14, L, L, 4:58
4, 15, M, L, 4:58
4, 16, M, M, 4:58
4, 17, L, H, 4:58
4, 18, L, H, 4:58
5, 0, M, M, 4:58
5, 1, M, M, 4:58
5, 2, L, M, 4:58
5, 3, L, L, 4:58
5, 4, L, L, 4:58
5, 5, H, M, 4:58
5, 6, H, H, 4:58
5, 7, M, H, 4:58
5, 8, M, H, 4:58
5, 9, L, H, 4:58
5, 10, M, H, 4:58
5, 11, M, L, 4:58
5, 12, L, L, 4:58
5, 13, L, L, 4:58
5, 14, L, L, 4:58
6, 0, L, H, 4:58
6, 1, L, H, 4:58
6, 2, L, H, 4:58
6, 3, L, L, 4:58
6, 4, L, L, 4:58
6, 5, L, L, 4:58
6, 6, M, M, 4:58
7, 0, H, H, 4:48
7, 1, L, H, 4:48
7, 2, M, H, 4:48
7, 3, L, L, 4:48
7, 4, M, L, 4:48
7, 5, M, M, 4:48
7, 6, M, M, 4:48
7, 7, L, M, 4:48
7, 8, L, L, 4:48
7, 9, M, M, 4:48
7, 10, M, M, 4:48
7, 11, L, L, 4:48
8, 0, L, L, 4:58
8, 1, L, L, 4:58
8, 2, L, L, 4:58
8, 3, L, L, 4:58
8, 4, L, L, 4:58
8, 5, L, L, 4:58
8, 6, L, L, 4:58
