#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 7:09
0, 1, L, L, 7:09
0, 2, L, L, 7:09
0, 3, L, L, 7:09
0, 4, L, L, 7:09
0, 5, L, L, 7:09
0, 6, L, L, 7:09
0, 7, H, L, 7:09
0, 8, H, L, 7:09
0, 9, H, L, 7:09
0, 10, H, M, 7:09
0, 11, H, M, 7:09
0, 12, H, L, 7:09
0, 13, H, L, 7:09
0, 14, H, L, 7:09
0, 15, H, L, 7:09
0, 16, H, H, 7:09
0, 17, H, H, 7:09
0, 18, L, H, 7:09
0, 19, H, H, 7:09
0, 20, H, L, 7:09
0, 21, H, H, 7:09
0, 22, H, H, 7:09
0, 23, H, H, 7:09
0, 24, H, H, 7:09
0, 25, H, H, 7:09
0, 26, H, L, 7:09
0, 27, H, L, 7:09
0, 28, M, L, 7:09
0, 29, L, L, 7:09
0, 30, L, L, 7:09
0, 31, L, L, 7:09
0, 32, L, H, 7:09
0, 33, L, H, 7:09
0, 34, L, L, 7:09
0, 35, L, L, 7:09
0, 36, L, L, 7:09
1, 0, L, L, 7:03
1, 1, L, L, 7:03
1, 2, L, L, 7:03
1, 3, L, L, 7:03
1, 4, H, L, 7:03
1, 5, H, L, 7:03
1, 6, H, M, 7:03
1, 7, H, M, 7:03
1, 8, L, L, 7:03
1, 9, L, L, 7:03
1, 10, L, L, 7:03
1, 11, M, M, 7:03
2, 0, M, M, 7:03
2, 1, M, L, 7:03
2, 2, L, L, 7:03
2, 3, L, L, 7:03
2, 4, L, L, 7:03
2, 5, L, L, 7:03
2, 6, M, M, 7:03
2, 7, L, L, 7:03
2, 8, L, L, 7:03
2, 9, M, M, 7:03
2, 10, L, L, 7:03
2, 11, L, L, 7:03
2, 12, L, L, 7:03
2, 13, L, L, 7:03
2, 14, M, M, 7:03
2, 15, M, M, 7:03
2, 16, L, L, 7:03
2, 17, L, L, 7:03
2, 18, M, M, 7:03
2, 19, L, L, 7:03
2, 20, L, L, 7:03
2, 21, M, M, 7:03
2, 22, L, L, 7:03
2, 23, M, L, 7:03
2, 24, M, M, 7:03
3, 0, M, M, 7:03
3, 1, M, M, 7:03
3, 2, M, L, 7:03
3, 3, M, M, 7:03
3, 4, M, L, 7:03
3, 5, M, M, 7:03
3, 6, L, L, 7:03
3, 7, L, L, 7:03
4, 0, H, L, 7:04
4, 1, H, L, 7:04
4, 2, H, L, 7:04
4, 3, H, M, 7:04
4, 4, H, H, 7:04
4, 5, H, H, 7:04
4, 6, L, H, 7:04
4, 7, M, H, 7:04
4, 8, L, L, 7:04
4, 9, L, L, 7:04
4, 10, M, M, 7:04
4, 11, M, M, 7:04
4, 12, M, L, 7:04
4, 13, L, L, 7:04
4, 14, H, L, 7:04
4, 15, H, M, 7:04
4, 16, H, M, 7:04
4, 17, H, L, 7:04
4, 18, H, L, 7:04
5, 0, M, M, 7:06
5, 1, M, M, 7:06
5, 2, M, M, 7:06
5, 3, L, L, 7:06
5, 4, L, L, 7:06
5, 5, L, L, 7:06
5, 6, M, H, 7:06
5, 7, L, H, 7:06
5, 8, L, H, 7:06
5, 9, M, H, 7:06
5, 10, M, H, 7:06
5, 11, M, H, 7:06
5, 12, L, H, 7:06
5, 13, L, L, 7:06
5, 14, L, L, 7:06
6, 0, L, H, 7:04
6, 1, L, H, 7:04
6, 2, L, M, 7:04
6, 3, L, L, 7:04
6, 4, L, L, 7:04
6, 5, M, L, 7:04
6, 6, L, M, 7:04
7, 0, M, M, 7:04
7, 1, L, L, 7:04
7, 2, L, L, 7:04
7, 3, L, L, 7:04
7, 4, L, L, 7:04
7, 5, L, L, 7:04
7, 6, L, M, 7:04
7, 7, L, L, 7:04
7, 8, L, L, 7:04
7, 9, L, M, 7:04
7, 10, L, M, 7:04
7, 11, L, M, 7:04
8, 0, L, H, 7:01
8, 1, L, L, 7:01
8, 2, L, L, 7:01
8, 3, L, L, 7:01
8, 4, L, L, 7:01
8, 5, L, L, 7:01
8, 6, L, L, 7:01
