#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 1:53
0, 1, L, L, 1:53
0, 2, M, M, 1:53
0, 3, L, L, 1:53
0, 4, M, L, 1:53
0, 5, L, L, 1:53
0, 6, L, L, 1:53
0, 7, L, L, 1:53
0, 8, H, L, 1:53
0, 9, H, L, 1:53
0, 10, H, M, 1:53
0, 11, H, M, 1:53
0, 12, H, H, 1:53
0, 13, H, H, 1:53
0, 14, H, H, 1:53
0, 15, H, L, 1:53
0, 16, H, L, 1:53
0, 17, L, H, 1:53
0, 18, L, L, 1:53
0, 19, H, H, 1:53
0, 20, H, H, 1:53
0, 21, H, H, 1:53
0, 22, H, H, 1:53
0, 23, L, H, 1:53
0, 24, L, H, 1:53
0, 25, L, H, 1:53
0, 26, H, H, 1:53
0, 27, H, H, 1:53
0, 28, H, H, 1:53
0, 29, H, H, 1:53
0, 30, M, L, 1:53
0, 31, M, L, 1:53
0, 32, L, M, 1:53
0, 33, L, M, 1:53
0, 34, L, L, 1:53
0, 35, L, L, 1:53
0, 36, L, L, 1:53
1, 0, L, L, 2:03
1, 1, L, L, 2:03
1, 2, L, L, 2:03
1, 3, L, L, 2:03
1, 4, M, L, 2:03
1, 5, H, L, 2:03
1, 6, H, M, 2:03
1, 7, H, M, 2:03
1, 8, L, L, 2:03
1, 9, L, L, 2:03
1, 10, L, L, 2:03
1, 11, M, M, 2:03
2, 0, M, M, 2:03
2, 1, M, L, 2:03
2, 2, L, L, 2:03
2, 3, L, L, 2:03
2, 4, L, M, 2:03
2, 5, L, L, 2:03
2, 6, M, M, 2:03
2, 7, L, M, 2:03
2, 8, L, L, 2:03
2, 9, M, M, 2:03
2, 10, L, L, 2:03
2, 11, L, L, 2:03
2, 12, L, L, 2:03
2, 13, L, L, 2:03
2, 14, M, M, 2:03
2, 15, M, M, 2:03
2, 16, L, L, 2:03
2, 17, L, L, 2:03
2, 18, M, M, 2:03
2, 19, L, L, 2:03
2, 20, L, L, 2:03
2, 21, M, M, 2:03
2, 22, M, L, 2:03
2, 23, M, L, 2:03
2, 24, M, M, 2:03
3, 0, M, M, 2:03
3, 1, M, M, 2:03
3, 2, M, M, 2:03
3, 3, M, M, 2:03
3, 4, M, L, 2:03
3, 5, M, M, 2:03
3, 6, L, L, 2:03
3, 7, L, M, 2:03
4, 0, H, L, 2:02
4, 1, H, L, 2:02
4, 2, H, L, 2:02
4, 3, H, L, 2:02
4, 4, H, L, 2:02
4, 5, H, H, 2:02
4, 6, L, H, 2:02
4, 7, M, H, 2:02
4, 8, L, L, 2:02
4, 9, L, L, 2:02
4, 10, H, M, 2:02
4, 11, H, M, 2:02
4, 12, H, L, 2:02
4, 13, H, L, 2:02
4, 14, H, L, 2:02
4, 15, H, M, 2:02
4, 16, H, H, 2:02
4, 17, L, H, 2:02
4, 18, M, M, 2:02
5, 0, M, M, 2:02
5, 1, M, M, 2:02
5, 2, M, M, 2:02
5, 3, L, L, 2:02
5, 4, L, L, 2:02
5, 5, L, L, 2:02
5, 6, M, L, 2:02
5, 7, M, L, 2:02
5, 8, M, M, 2:02
5, 9, M, M, 2:02
5, 10, M, H, 2:02
5, 11, L, H, 2:02
5, 12, L, H, 2:02
5, 13, L, H, 2:02
5, 14, L, H, 2:02
6, 0, L, L, 2:02
6, 1, L, L, 2:02
6, 2, L, L, 2:02
6, 3, L, L, 2:02
6, 4, L, L, 2:02
6, 5, M, L, 2:02
6, 6, L, M, 2:02
7, 0, M, M, 2:02
7, 1, M, M, 2:02
7, 2, M, L, 2:02
7, 3, L, L, 2:02
7, 4, M, L, 2:02
7, 5, M, M, 2:02
7, 6, M, M, 2:02
7, 7, L, L, 2:02
7, 8, L, L, 2:02
7, 9, L, M, 2:02
7, 10, L, M, 2:02
7, 11, L, M, 2:02
8, 0, L, H, 2:02
8, 1, L, L, 2:02
8, 2, L, L, 2:02
8, 3, L, L, 2:02
8, 4, L, L, 2:02
8, 5, L, L, 2:02
8, 6, L, L, 2:02
