#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 8:41
0, 1, L, L, 8:41
0, 2, M, M, 8:41
0, 3, L, L, 8:41
0, 4, H, L, 8:41
0, 5, H, L, 8:41
0, 6, H, L, 8:41
0, 7, H, L, 8:41
0, 8, H, L, 8:41
0, 9, H, L, 8:41
0, 10, H, L, 8:41
0, 11, H, M, 8:41
0, 12, H, L, 8:41
0, 13, H, L, 8:41
0, 14, H, L, 8:41
0, 15, H, H, 8:41
0, 16, H, H, 8:41
0, 17, H, H, 8:41
0, 18, H, H, 8:41
0, 19, H, H, 8:41
0, 20, H, H, 8:41
0, 21, H, H, 8:41
0, 22, H, H, 8:41
0, 23, H, H, 8:41
0, 24, H, H, 8:41
0, 25, H, H, 8:41
0, 26, H, H, 8:41
0, 27, L, H, 8:41
0, 28, L, H, 8:41
0, 29, L, H, 8:41
0, 30, H, H, 8:41
0, 31, H, M, 8:41
0, 32, L, H, 8:41
0, 33, L, H, 8:41
0, 34, L, L, 8:41
0, 35, L, L, 8:41
0, 36, L, L, 8:41
1, 0, L, L, 8:36
1, 1, L, L, 8:36
1, 2, L, L, 8:36
1, 3, L, L, 8:36
1, 4, L, L, 8:36
1, 5, L, L, 8:36
1, 6, H, H, 8:36
1, 7, H, H, 8:36
1, 8, H, L, 8:36
1, 9, H, L, 8:36
1, 10, H, L, 8:36
1, 11, H, L, 8:36
2, 0, M, M, 8:36
2, 1, H, H, 8:36
2, 2, L, L, 8:36
2, 3, L, L, 8:36
2, 4, L, L, 8:36
2, 5, L, L, 8:36
2, 6, L, L, 8:36
2, 7, L, L, 8:36
2, 8, L, L, 8:36
2, 9, L, L, 8:36
2, 10, L, L, 8:36
2, 11, L, L, 8:36
2, 12, L, L, 8:36
2, 13, L, L, 8:36
2, 14, M, L, 8:36
2, 15, M, M, 8:36
2, 16, L, M, 8:36
2, 17, L, L, 8:36
2, 18, L, L, 8:36
2, 19, L, L, 8:36
2, 20, L, L, 8:36
2, 21, L, L, 8:36
2, 22, M, L, 8:36
2, 23, M, L, 8:36
2, 24, M, L, 8:36
3, 0, L, L, 8:36
3, 1, H, L, 8:36
3, 2, H, L, 8:36
3, 3, H, L, 8:36
3, 4, H, L, 8:36
3, 5, H, L, 8:36
3, 6, L, L, 8:36
3, 7, L, M, 8:36
4, 0, H, M, 8:36
4, 1, H, L, 8:36
4, 2, H, L, 8:36
4, 3, H, M, 8:36
4, 4, H, M, 8:36
4, 5, H, L, 8:36
4, 6, H, L, 8:36
4, 7, H, L, 8:36
4, 8, H, L, 8:36
4, 9, H, L, 8:36
4, 10, H, L, 8:36
4, 11, H, L, 8:36
4, 12, L, L, 8:36
4, 13, H, L, 8:36
4, 14, H, L, 8:36
4, 15, H, L, 8:36
4, 16, H, H, 8:36
4, 17, L, H, 8:36
4, 18, M, H, 8:36
5, 0, M, M, 8:36
5, 1, M, M, 8:36
5, 2, L, L, 8:36
5, 3, L, L, 8:36
5, 4, L, L, 8:36
5, 5, L, L, 8:36
5, 6, M, M, 8:36
5, 7, M, L, 8:36
5, 8, M, M, 8:36
5, 9, M, M, 8:36
5, 10, L, M, 8:36
5, 11, L, L, 8:36
5, 12, L, L, 8:36
5, 13, L, L, 8:36
5, 14, L, L, 8:36
6, 0, L, H, 8:36
6, 1, L, H, 8:36
6, 2, L, H, 8:36
6, 3, L, H, 8:36
6, 4, L, H, 8:36
6, 5, M, M, 8:36
6, 6, M, M, 8:36
7, 0, M, M, 8:36
7, 1, L, L, 8:36
7, 2, L, L, 8:36
7, 3, L, L, 8:36
7, 4, M, M, 8:36
7, 5, M, M, 8:36
7, 6, L, L, 8:36
7, 7, M, M, 8:36
7, 8, L, L, 8:36
7, 9, M, M, 8:36
7, 10, M, M, 8:36
7, 11, M, M, 8:36
8, 0, L, H, 8:36
8, 1, L, H, 8:36
8, 2, L, L, 8:36
8, 3, L, L, 8:36
8, 4, L, L, 8:36
8, 5, L, L, 8:36
8, 6, L, L, 8:36
