#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 12:37
0, 1, L, L, 12:37
0, 2, M, M, 12:37
0, 3, L, L, 12:37
0, 4, L, M, 12:37
0, 5, M, M, 12:37
0, 6, L, L, 12:37
0, 7, L, L, 12:37
0, 8, L, L, 12:37
0, 9, L, L, 12:37
0, 10, L, M, 12:37
0, 11, M, H, 12:37
0, 12, L, H, 12:37
0, 13, L, H, 12:37
0, 14, L, H, 12:37
0, 15, M, M, 12:37
0, 16, M, H, 12:37
0, 17, L, H, 12:37
0, 18, L, L, 12:37
0, 19, L, H, 12:37
0, 20, L, H, 12:37
0, 21, L, H, 12:37
0, 22, L, H, 12:37
0, 23, H, H, 12:37
0, 24, H, H, 12:37
0, 25, H, H, 12:37
0, 26, H, H, 12:37
0, 27, L, H, 12:37
0, 28, L, L, 12:37
0, 29, M, L, 12:37
0, 30, L, L, 12:37
0, 31, L, L, 12:37
0, 32, L, M, 12:37
0, 33, L, L, 12:37
0, 34, L, L, 12:37
0, 35, L, L, 12:37
0, 36, L, L, 12:37
1, 0, L, L, 12:36
1, 1, L, L, 12:36
1, 2, L, L, 12:36
1, 3, L, L, 12:36
1, 4, L, L, 12:36
1, 5, L, L, 12:36
1, 6, M, M, 12:36
1, 7, M, M, 12:36
1, 8, L, L, 12:36
1, 9, L, L, 12:36
1, 10, L, L, 12:36
1, 11, M, M, 12:36
2, 0, M, M, 12:36
2, 1, M, M, 12:36
2, 2, L, L, 12:36
2, 3, L, L, 12:36
2, 4, L, M, 12:36
2, 5, L, L, 12:36
2, 6, L, L, 12:36
2, 7, L, L, 12:36
2, 8, M, L, 12:36
2, 9, L, L, 12:36
2, 10, L, L, 12:36
2, 11, M, H, 12:36
2, 12, M, H, 12:36
2, 13, L, H, 12:36
2, 14, L, H, 12:36
2, 15, M, M, 12:36
2, 16, M, L, 12:36
2, 17, M, L, 12:36
2, 18, M, M, 12:36
2, 19, L, L, 12:36
2, 20, L, L, 12:36
2, 21, L, L, 12:36
2, 22, M, L, 12:36
2, 23, M, L, 12:36
2, 24, M, L, 12:36
3, 0, L, L, 12:36
3, 1, M, M, 12:36
3, 2, M, L, 12:36
3, 3, L, L, 12:36
3, 4, M, L, 12:36
3, 5, M, M, 12:36
3, 6, L, L, 12:36
3, 7, M, M, 12:36
4, 0, L, L, 12:36
4, 1, L, L, 12:36
4, 2, L, L, 12:36
4, 3, L, L, 12:36
4, 4, M, L, 12:36
4, 5, M, M, 12:36
4, 6, L, M, 12:36
4, 7, M, L, 12:36
4, 8, L, L, 12:36
4, 9, L, L, 12:36
4, 10, M, M, 12:36
4, 11, M, M, 12:36
4, 12, L, M, 12:36
4, 13, H, M, 12:36
4, 14, H, L, 12:36
4, 15, H, M, 12:36
4, 16, H, H, 12:36
4, 17, L, H, 12:36
4, 18, L, H, 12:36
5, 0, M, M, 12:36
5, 1, L, L, 12:36
5, 2, L, L, 12:36
5, 3, M, M, 12:36
5, 4, M, M, 12:36
5, 5, L, L, 12:36
5, 6, L, L, 12:36
5, 7, M, M, 12:36
5, 8, H, M, 12:36
5, 9, H, L, 12:36
5, 10, H, L, 12:36
5, 11, M, M, 12:36
5, 12, L, L, 12:36
5, 13, L, M, 12:36
5, 14, L, L, 12:36
6, 0, L, L, 12:36
6, 1, M, M, 12:36
6, 2, L, L, 12:36
6, 3, L, L, 12:36
6, 4, L, L, 12:36
6, 5, M, M, 12:36
6, 6, L, L, 12:36
7, 0, M, H, 12:27
7, 1, M, H, 12:27
7, 2, L, H, 12:27
7, 3, L, H, 12:27
7, 4, L, H, 12:27
7, 5, L, H, 12:27
7, 6, M, H, 12:27
7, 7, L, L, 12:27
7, 8, L, L, 12:27
7, 9, H, H, 12:27
7, 10, H, H, 12:27
7, 11, L, H, 12:27
8, 0, L, H, 12:39
8, 1, H, L, 12:39
8, 2, H, L, 12:39
8, 3, H, L, 12:39
8, 4, H, L, 12:39
8, 5, L, L, 12:39
8, 6, L, L, 12:39
