#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 11:32
0, 1, L, L, 11:32
0, 2, M, M, 11:32
0, 3, L, L, 11:32
0, 4, L, M, 11:32
0, 5, M, M, 11:32
0, 6, L, L, 11:32
0, 7, L, L, 11:32
0, 8, L, L, 11:32
0, 9, L, L, 11:32
0, 10, L, L, 11:32
0, 11, M, M, 11:32
0, 12, L, H, 11:32
0, 13, L, H, 11:32
0, 14, L, H, 11:32
0, 15, H, H, 11:32
0, 16, H, H, 11:32
0, 17, H, H, 11:32
0, 18, H, H, 11:32
0, 19, H, L, 11:32
0, 20, H, L, 11:32
0, 21, H, L, 11:32
0, 22, H, L, 11:32
0, 23, L, M, 11:32
0, 24, L, L, 11:32
0, 25, M, L, 11:32
0, 26, M, M, 11:32
0, 27, L, L, 11:32
0, 28, L, L, 11:32
0, 29, M, L, 11:32
0, 30, L, L, 11:32
0, 31, L, L, 11:32
0, 32, L, M, 11:32
0, 33, L, L, 11:32
0, 34, L, L, 11:32
0, 35, L, L, 11:32
0, 36, L, L, 11:32
1, 0, L, L, 11:32
1, 1, L, L, 11:32
1, 2, L, L, 11:32
1, 3, L, L, 11:32
1, 4, L, L, 11:32
1, 5, L, L, 11:32
1, 6, M, M, 11:32
1, 7, M, M, 11:32
1, 8, L, L, 11:32
1, 9, L, L, 11:32
1, 10, L, L, 11:32
1, 11, M, M, 11:32
2, 0, M, M, 11:28
2, 1, M, M, 11:28
2, 2, L, L, 11:28
2, 3, L, L, 11:28
2, 4, L, M, 11:28
2, 5, L, L, 11:28
2, 6, L, L, 11:28
2, 7, L, L, 11:28
2, 8, M, L, 11:28
2, 9, L, L, 11:28
2, 10, L, L, 11:28
2, 11, M, H, 11:28
2, 12, M, H, 11:28
2, 13, L, H, 11:28
2, 14, L, H, 11:28
2, 15, M, M, 11:28
2, 16, M, L, 11:28
2, 17, M, L, 11:28
2, 18, M, M, 11:28
2, 19, L, L, 11:28
2, 20, L, L, 11:28
2, 21, L, L, 11:28
2, 22, M, L, 11:28
2, 23, M, L, 11:28
2, 24, M, L, 11:28
3, 0, L, L, 11:28
3, 1, M, M, 11:28
3, 2, M, L, 11:28
3, 3, L, L, 11:28
3, 4, M, L, 11:28
3, 5, M, M, 11:28
3, 6, L, L, 11:28
3, 7, M, M, 11:28
4, 0, L, L, 11:28
4, 1, L, L, 11:28
4, 2, L, L, 11:28
4, 3, L, L, 11:28
4, 4, M, L, 11:28
4, 5, M, M, 11:28
4, 6, L, M, 11:28
4, 7, M, L, 11:28
4, 8, L, L, 11:28
4, 9, L, L, 11:28
4, 10, M, M, 11:28
4, 11, M, M, 11:28
4, 12, L, M, 11:28
4, 13, H, M, 11:28
4, 14, H, L, 11:28
4, 15, H, M, 11:28
4, 16, H, M, 11:28
4, 17, L, M, 11:28
4, 18, L, M, 11:28
5, 0, M, M, 11:28
5, 1, L, L, 11:28
5, 2, L, L, 11:28
5, 3, M, M, 11:28
5, 4, M, M, 11:28
5, 5, L, L, 11:28
5, 6, L, L, 11:28
5, 7, M, M, 11:28
5, 8, H, M, 11:28
5, 9, H, L, 11:28
5, 10, H, L, 11:28
5, 11, M, M, 11:28
5, 12, L, L, 11:28
5, 13, L, M, 11:28
5, 14, L, L, 11:28
6, 0, L, L, 11:28
6, 1, M, M, 11:28
6, 2, L, L, 11:28
6, 3, L, L, 11:28
6, 4, L, L, 11:28
6, 5, M, M, 11:28
6, 6, L, L, 11:28
7, 0, M, H, 11:28
7, 1, M, H, 11:28
7, 2, L, L, 11:28
7, 3, L, L, 11:28
7, 4, L, L, 11:28
7, 5, L, L, 11:28
7, 6, M, M, 11:28
7, 7, L, L, 11:28
7, 8, L, L, 11:28
7, 9, H, H, 11:28
7, 10, H, H, 11:28
7, 11, L, H, 11:28
8, 0, L, H, 11:28
8, 1, L, L, 11:28
8, 2, L, M, 11:28
8, 3, L, L, 11:28
8, 4, L, L, 11:28
8, 5, L, M, 11:28
8, 6, L, L, 11:28
