#lineID, stationID, statusN, statusS, timestamp
0, 0, M, L, 11:37
0, 1, L, L, 11:37
0, 2, M, M, 11:37
0, 3, L, M, 11:37
0, 4, M, M, 11:37
0, 5, M, M, 11:37
0, 6, L, L, 11:37
0, 7, L, L, 11:37
0, 8, L, L, 11:37
0, 9, L, L, 11:37
0, 10, L, L, 11:37
0, 11, M, M, 11:37
0, 12, L, M, 11:37
0, 13, L, M, 11:37
0, 14, L, M, 11:37
0, 15, L, L, 11:37
0, 16, L, L, 11:37
0, 17, L, L, 11:37
0, 18, L, L, 11:37
0, 19, L, M, 11:37
0, 20, L, L, 11:37
0, 21, L, L, 11:37
0, 22, L, L, 11:37
0, 23, L, L, 11:37
0, 24, L, L, 11:37
0, 25, L, L, 11:37
0, 26, L, L, 11:37
0, 27, L, L, 11:37
0, 28, M, L, 11:37
0, 29, M, L, 11:37
0, 30, L, L, 11:37
0, 31, L, L, 11:37
0, 32, L, M, 11:37
0, 33, L, M, 11:37
0, 34, L, L, 11:37
0, 35, M, L, 11:37
0, 36, M, M, 11:37
1, 0, L, L, 11:37
1, 1, L, L, 11:37
1, 2, L, L, 11:37
1, 3, L, L, 11:37
1, 4, L, L, 11:37
1, 5, L, L, 11:37
1, 6, M, M, 11:37
1, 7, M, M, 11:37
1, 8, L, L, 11:37
1, 9, L, L, 11:37
1, 10, L, L, 11:37
1, 11, M, M, 11:37
2, 0, M, M, 11:38
2, 1, M, M, 11:38
2, 2, L, L, 11:38
2, 3, L, L, 11:38
2, 4, M, M, 11:38
2, 5, M, M, 11:38
2, 6, M, L, 11:38
2, 7, L, L, 11:38
2, 8, M, M, 11:38
2, 9, L, L, 11:38
2, 10, L, L, 11:38
2, 11, M, M, 11:38
2, 12, M, M, 11:38
2, 13, L, L, 11:38
2, 14, L, L, 11:38
2, 15, M, M, 11:38
2, 16, L, L, 11:38
2, 17, M, M, 11:38
2, 18, M, M, 11:38
2, 19, L, L, 11:38
2, 20, L, L, 11:38
2, 21, L, L, 11:38
2, 22, L, L, 11:38
2, 23, L, L, 11:38
2, 24, M, M, 11:38
3, 0, M, M, 11:39
3, 1, M, M, 11:39
3, 2, M, M, 11:39
3, 3, L, L, 11:39
3, 4, L, L, 11:39
3, 5, M, M, 11:39
3, 6, L, M, 11:39
3, 7, M, M, 11:39
4, 0, L, L, 11:18
4, 1, L, L, 11:18
4, 2, L, L, 11:18
4, 3, M, L, 11:18
4, 4, M, H, 11:18
4, 5, M, H, 11:18
4, 6, M, H, 11:18
4, 7, L, H, 11:18
4, 8, L, L, 11:18
4, 9, L, L, 11:18
4, 10, M, M, 11:18
4, 11, M, M, 11:18
4, 12, L, L, 11:18
4, 13, L, L, 11:18
4, 14, L, L, 11:18
4, 15, M, M, 11:18
4, 16, M, H, 11:18
4, 17, L, H, 11:18
4, 18, M, H, 11:18
5, 0, M, M, 11:18
5, 1, M, M, 11:18
5, 2, L, L, 11:18
5, 3, M, M, 11:18
5, 4, M, M, 11:18
5, 5, L, L, 11:18
5, 6, L, L, 11:18
5, 7, L, M, 11:18
5, 8, L, M, 11:18
5, 9, L, L, 11:18
5, 10, M, M, 11:18
5, 11, L, M, 11:18
5, 12, L, L, 11:18
5, 13, L, L, 11:18
5, 14, M, L, 11:18
6, 0, M, L, 11:18
6, 1, M, M, 11:18
6, 2, L, L, 11:18
6, 3, L, L, 11:18
6, 4, L, L, 11:18
6, 5, M, M, 11:18
6, 6, L, L, 11:18
7, 0, M, H, 11:18
7, 1, M, H, 11:18
7, 2, M, H, 11:18
7, 3, M, H, 11:18
7, 4, L, H, 11:18
7, 5, L, H, 11:18
7, 6, M, M, 11:18
7, 7, L, L, 11:18
7, 8, L, L, 11:18
7, 9, L, M, 11:18
7, 10, L, L, 11:18
7, 11, M, M, 11:18
8, 0, L, L, 11:19
8, 1, L, L, 11:19
8, 2, L, L, 11:19
8, 3, L, L, 11:19
8, 4, L, L, 11:19
8, 5, L, L, 11:19
8, 6, L, L, 11:19
