#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 1:02
0, 1, L, L, 1:02
0, 2, M, M, 1:02
0, 3, L, L, 1:02
0, 4, L, M, 1:02
0, 5, M, M, 1:02
0, 6, L, L, 1:02
0, 7, L, L, 1:02
0, 8, L, L, 1:02
0, 9, H, L, 1:02
0, 10, H, M, 1:02
0, 11, M, H, 1:02
0, 12, H, H, 1:02
0, 13, H, H, 1:02
0, 14, H, H, 1:02
0, 15, H, M, 1:02
0, 16, H, H, 1:02
0, 17, L, H, 1:02
0, 18, L, L, 1:02
0, 19, L, H, 1:02
0, 20, L, H, 1:02
0, 21, L, H, 1:02
0, 22, L, H, 1:02
0, 23, L, H, 1:02
0, 24, L, H, 1:02
0, 25, L, H, 1:02
0, 26, M, H, 1:02
0, 27, L, H, 1:02
0, 28, L, L, 1:02
0, 29, M, L, 1:02
0, 30, L, L, 1:02
0, 31, L, L, 1:02
0, 32, L, M, 1:02
0, 33, L, L, 1:02
0, 34, L, L, 1:02
0, 35, L, L, 1:02
0, 36, L, L, 1:02
1, 0, L, L, 1:02
1, 1, L, L, 1:02
1, 2, L, L, 1:02
1, 3, L, L, 1:02
1, 4, L, L, 1:02
1, 5, L, L, 1:02
1, 6, M, M, 1:02
1, 7, M, M, 1:02
1, 8, L, L, 1:02
1, 9, L, L, 1:02
1, 10, L, L, 1:02
1, 11, M, M, 1:02
2, 0, M, M, 1:02
2, 1, M, M, 1:02
2, 2, L, L, 1:02
2, 3, L, L, 1:02
2, 4, L, M, 1:02
2, 5, L, L, 1:02
2, 6, L, L, 1:02
2, 7, L, L, 1:02
2, 8, M, L, 1:02
2, 9, L, L, 1:02
2, 10, L, L, 1:02
2, 11, M, H, 1:02
2, 12, M, H, 1:02
2, 13, L, H, 1:02
2, 14, L, H, 1:02
2, 15, M, M, 1:02
2, 16, M, L, 1:02
2, 17, M, L, 1:02
2, 18, M, M, 1:02
2, 19, L, L, 1:02
2, 20, L, L, 1:02
2, 21, L, L, 1:02
2, 22, M, L, 1:02
2, 23, M, L, 1:02
2, 24, M, L, 1:02
3, 0, L, L, 1:02
3, 1, M, M, 1:02
3, 2, M, L, 1:02
3, 3, L, L, 1:02
3, 4, M, L, 1:02
3, 5, M, M, 1:02
3, 6, L, L, 1:02
3, 7, M, M, 1:02
4, 0, L, L, 1:01
4, 1, L, L, 1:01
4, 2, L, L, 1:01
4, 3, L, L, 1:01
4, 4, M, L, 1:01
4, 5, M, M, 1:01
4, 6, L, M, 1:01
4, 7, M, L, 1:01
4, 8, L, L, 1:01
4, 9, L, L, 1:01
4, 10, M, M, 1:01
4, 11, M, M, 1:01
4, 12, L, M, 1:01
4, 13, H, M, 1:01
4, 14, H, L, 1:01
4, 15, H, M, 1:01
4, 16, H, H, 1:01
4, 17, L, H, 1:01
4, 18, L, H, 1:01
5, 0, M, M, 12:54
5, 1, L, L, 12:54
5, 2, L, L, 12:54
5, 3, M, M, 12:54
5, 4, M, M, 12:54
5, 5, L, L, 12:54
5, 6, L, L, 12:54
5, 7, M, M, 12:54
5, 8, H, M, 12:54
5, 9, H, L, 12:54
5, 10, H, L, 12:54
5, 11, M, M, 12:54
5, 12, L, L, 12:54
5, 13, L, M, 12:54
5, 14, L, L, 12:54
6, 0, L, L, 12:54
6, 1, M, M, 12:54
6, 2, L, L, 12:54
6, 3, L, L, 12:54
6, 4, L, L, 12:54
6, 5, M, M, 12:54
6, 6, L, L, 12:54
7, 0, M, H, 12:54
7, 1, M, H, 12:54
7, 2, L, H, 12:54
7, 3, L, H, 12:54
7, 4, L, H, 12:54
7, 5, L, H, 12:54
7, 6, M, H, 12:54
7, 7, L, L, 12:54
7, 8, L, L, 12:54
7, 9, H, H, 12:54
7, 10, H, H, 12:54
7, 11, L, H, 12:54
8, 0, L, H, 12:39
8, 1, H, L, 12:39
8, 2, H, L, 12:39
8, 3, H, L, 12:39
8, 4, H, L, 12:39
8, 5, L, L, 12:39
8, 6, L, L, 12:39
