#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 6:56
0, 1, L, L, 6:56
0, 2, M, M, 6:56
0, 3, L, L, 6:56
0, 4, L, L, 6:56
0, 5, L, L, 6:56
0, 6, L, L, 6:56
0, 7, H, L, 6:56
0, 8, H, L, 6:56
0, 9, H, L, 6:56
0, 10, H, L, 6:56
0, 11, H, M, 6:56
0, 12, H, L, 6:56
0, 13, H, L, 6:56
0, 14, H, L, 6:56
0, 15, H, L, 6:56
0, 16, H, L, 6:56
0, 17, H, L, 6:56
0, 18, H, L, 6:56
0, 19, H, M, 6:56
0, 20, H, M, 6:56
0, 21, H, M, 6:56
0, 22, H, L, 6:56
0, 23, L, L, 6:56
0, 24, L, L, 6:56
0, 25, M, L, 6:56
0, 26, M, L, 6:56
0, 27, L, L, 6:56
0, 28, L, L, 6:56
0, 29, M, L, 6:56
0, 30, L, L, 6:56
0, 31, L, L, 6:56
0, 32, L, H, 6:56
0, 33, L, H, 6:56
0, 34, L, L, 6:56
0, 35, L, L, 6:56
0, 36, L, L, 6:56
1, 0, L, L, 6:56
1, 1, L, L, 6:56
1, 2, L, L, 6:56
1, 3, L, L, 6:56
1, 4, L, L, 6:56
1, 5, M, L, 6:56
1, 6, M, M, 6:56
1, 7, M, M, 6:56
1, 8, L, L, 6:56
1, 9, L, L, 6:56
1, 10, L, L, 6:56
1, 11, M, M, 6:56
2, 0, M, M, 6:57
2, 1, L, M, 6:57
2, 2, L, L, 6:57
2, 3, L, L, 6:57
2, 4, L, L, 6:57
2, 5, L, L, 6:57
2, 6, L, L, 6:57
2, 7, M, M, 6:57
2, 8, M, M, 6:57
2, 9, L, L, 6:57
2, 10, L, L, 6:57
2, 11, L, L, 6:57
2, 12, L, L, 6:57
2, 13, L, L, 6:57
2, 14, M, M, 6:57
2, 15, M, M, 6:57
2, 16, L, L, 6:57
2, 17, L, L, 6:57
2, 18, M, M, 6:57
2, 19, L, L, 6:57
2, 20, L, L, 6:57
2, 21, L, L, 6:57
2, 22, L, L, 6:57
2, 23, M, L, 6:57
2, 24, M, L, 6:57
3, 0, M, L, 6:52
3, 1, H, L, 6:52
3, 2, M, L, 6:52
3, 3, M, L, 6:52
3, 4, M, L, 6:52
3, 5, M, M, 6:52
3, 6, L, L, 6:52
3, 7, L, L, 6:52
4, 0, H, L, 6:57
4, 1, H, L, 6:57
4, 2, H, L, 6:57
4, 3, H, L, 6:57
4, 4, H, H, 6:57
4, 5, H, H, 6:57
4, 6, L, H, 6:57
4, 7, M, L, 6:57
4, 8, L, L, 6:57
4, 9, L, L, 6:57
4, 10, L, M, 6:57
4, 11, L, L, 6:57
4, 12, M, L, 6:57
4, 13, L, L, 6:57
4, 14, H, L, 6:57
4, 15, H, L, 6:57
4, 16, H, M, 6:57
4, 17, H, M, 6:57
4, 18, H, L, 6:57
5, 0, L, L, 6:58
5, 1, L, L, 6:58
5, 2, L, L, 6:58
5, 3, L, L, 6:58
5, 4, L, L, 6:58
5, 5, L, L, 6:58
5, 6, L, L, 6:58
5, 7, L, L, 6:58
5, 8, L, M, 6:58
5, 9, M, M, 6:58
5, 10, M, L, 6:58
5, 11, L, L, 6:58
5, 12, L, L, 6:58
5, 13, L, L, 6:58
5, 14, L, L, 6:58
6, 0, L, H, 6:57
6, 1, L, H, 6:57
6, 2, L, L, 6:57
6, 3, L, L, 6:57
6, 4, L, L, 6:57
6, 5, L, L, 6:57
6, 6, L, L, 6:57
7, 0, M, M, 6:57
7, 1, M, M, 6:57
7, 2, L, L, 6:57
7, 3, L, L, 6:57
7, 4, L, L, 6:57
7, 5, M, M, 6:57
7, 6, L, M, 6:57
7, 7, L, L, 6:57
7, 8, H, L, 6:57
7, 9, H, H, 6:57
7, 10, H, H, 6:57
7, 11, H, M, 6:57
8, 0, L, H, 6:40
8, 1, L, L, 6:40
8, 2, L, L, 6:40
8, 3, L, L, 6:40
8, 4, L, L, 6:40
8, 5, L, L, 6:40
8, 6, L, L, 6:40
