#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 10:42
0, 1, L, L, 10:42
0, 2, M, M, 10:42
0, 3, L, L, 10:42
0, 4, L, L, 10:42
0, 5, L, L, 10:42
0, 6, L, L, 10:42
0, 7, L, L, 10:42
0, 8, H, L, 10:42
0, 9, H, L, 10:42
0, 10, H, L, 10:42
0, 11, H, M, 10:42
0, 12, H, L, 10:42
0, 13, H, L, 10:42
0, 14, H, L, 10:42
0, 15, H, L, 10:42
0, 16, H, L, 10:42
0, 17, H, L, 10:42
0, 18, L, L, 10:42
0, 19, L, H, 10:42
0, 20, L, H, 10:42
0, 21, L, H, 10:42
0, 22, H, L, 10:42
0, 23, H, L, 10:42
0, 24, H, L, 10:42
0, 25, H, L, 10:42
0, 26, H, M, 10:42
0, 27, L, L, 10:42
0, 28, H, H, 10:42
0, 29, H, H, 10:42
0, 30, H, H, 10:42
0, 31, M, L, 10:42
0, 32, L, M, 10:42
0, 33, L, M, 10:42
0, 34, L, L, 10:42
0, 35, L, L, 10:42
0, 36, L, L, 10:42
1, 0, L, L, 10:42
1, 1, L, L, 10:42
1, 2, L, L, 10:42
1, 3, L, L, 10:42
1, 4, L, L, 10:42
1, 5, L, L, 10:42
1, 6, M, M, 10:42
1, 7, M, M, 10:42
1, 8, L, L, 10:42
1, 9, L, L, 10:42
1, 10, L, L, 10:42
1, 11, M, M, 10:42
2, 0, M, M, 10:46
2, 1, H, L, 10:46
2, 2, H, L, 10:46
2, 3, H, L, 10:46
2, 4, H, M, 10:46
2, 5, H, M, 10:46
2, 6, H, M, 10:46
2, 7, H, L, 10:46
2, 8, H, L, 10:46
2, 9, H, L, 10:46
2, 10, H, L, 10:46
2, 11, H, L, 10:46
2, 12, H, L, 10:46
2, 13, H, L, 10:46
2, 14, H, L, 10:46
2, 15, H, M, 10:46
2, 16, H, M, 10:46
2, 17, H, L, 10:46
2, 18, L, L, 10:46
2, 19, L, L, 10:46
2, 20, L, L, 10:46
2, 21, L, L, 10:46
2, 22, M, L, 10:46
2, 23, M, L, 10:46
2, 24, M, M, 10:46
3, 0, M, L, 10:42
3, 1, M, M, 10:42
3, 2, M, M, 10:42
3, 3, L, L, 10:42
3, 4, L, L, 10:42
3, 5, M, M, 10:42
3, 6, L, L, 10:42
3, 7, M, M, 10:42
4, 0, M, M, 10:42
4, 1, M, L, 10:42
4, 2, L, L, 10:42
4, 3, L, L, 10:42
4, 4, L, M, 10:42
4, 5, L, M, 10:42
4, 6, L, L, 10:42
4, 7, L, L, 10:42
4, 8, L, L, 10:42
4, 9, H, L, 10:42
4, 10, H, M, 10:42
4, 11, H, M, 10:42
4, 12, H, L, 10:42
4, 13, H, L, 10:42
4, 14, H, H, 10:42
4, 15, H, H, 10:42
4, 16, H, H, 10:42
4, 17, H, H, 10:42
4, 18, M, M, 10:42
5, 0, M, M, 10:43
5, 1, M, M, 10:43
5, 2, M, M, 10:43
5, 3, L, M, 10:43
5, 4, L, L, 10:43
5, 5, L, L, 10:43
5, 6, M, L, 10:43
5, 7, M, L, 10:43
5, 8, M, M, 10:43
5, 9, H, L, 10:43
5, 10, H, H, 10:43
5, 11, M, H, 10:43
5, 12, L, H, 10:43
5, 13, M, H, 10:43
5, 14, M, H, 10:43
6, 0, L, M, 10:42
6, 1, L, L, 10:42
6, 2, L, L, 10:42
6, 3, L, L, 10:42
6, 4, L, L, 10:42
6, 5, M, M, 10:42
6, 6, L, L, 10:42
7, 0, L, M, 10:43
7, 1, L, L, 10:43
7, 2, M, L, 10:43
7, 3, L, L, 10:43
7, 4, L, L, 10:43
7, 5, M, L, 10:43
7, 6, M, M, 10:43
7, 7, L, M, 10:43
7, 8, L, M, 10:43
7, 9, L, M, 10:43
7, 10, M, M, 10:43
7, 11, M, L, 10:43
8, 0, L, H, 10:45
8, 1, L, L, 10:45
8, 2, L, L, 10:45
8, 3, L, L, 10:45
8, 4, L, L, 10:45
8, 5, L, L, 10:45
8, 6, L, L, 10:45
