#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 1:58
0, 1, L, L, 1:58
0, 2, M, M, 1:58
0, 3, L, L, 1:58
0, 4, L, L, 1:58
0, 5, L, L, 1:58
0, 6, L, L, 1:58
0, 7, L, L, 1:58
0, 8, H, L, 1:58
0, 9, H, L, 1:58
0, 10, H, H, 1:58
0, 11, H, H, 1:58
0, 12, H, H, 1:58
0, 13, H, H, 1:58
0, 14, H, H, 1:58
0, 15, H, H, 1:58
0, 16, H, H, 1:58
0, 17, H, L, 1:58
0, 18, L, L, 1:58
0, 19, H, L, 1:58
0, 20, H, L, 1:58
0, 21, H, H, 1:58
0, 22, H, H, 1:58
0, 23, H, H, 1:58
0, 24, H, H, 1:58
0, 25, H, H, 1:58
0, 26, H, H, 1:58
0, 27, H, L, 1:58
0, 28, H, L, 1:58
0, 29, H, L, 1:58
0, 30, H, L, 1:58
0, 31, H, L, 1:58
0, 32, L, M, 1:58
0, 33, L, M, 1:58
0, 34, L, L, 1:58
0, 35, L, L, 1:58
0, 36, L, L, 1:58
1, 0, L, L, 1:58
1, 1, L, L, 1:58
1, 2, L, L, 1:58
1, 3, L, L, 1:58
1, 4, L, L, 1:58
1, 5, L, L, 1:58
1, 6, M, M, 1:58
1, 7, M, M, 1:58
1, 8, L, L, 1:58
1, 9, L, L, 1:58
1, 10, L, L, 1:58
1, 11, M, M, 1:58
2, 0, M, M, 1:59
2, 1, M, M, 1:59
2, 2, M, M, 1:59
2, 3, M, M, 1:59
2, 4, M, M, 1:59
2, 5, M, M, 1:59
2, 6, M, M, 1:59
2, 7, M, M, 1:59
2, 8, M, M, 1:59
2, 9, M, M, 1:59
2, 10, M, L, 1:59
2, 11, M, L, 1:59
2, 12, M, L, 1:59
2, 13, M, L, 1:59
2, 14, M, L, 1:59
2, 15, M, M, 1:59
2, 16, M, M, 1:59
2, 17, M, L, 1:59
2, 18, L, L, 1:59
2, 19, L, L, 1:59
2, 20, L, L, 1:59
2, 21, L, L, 1:59
2, 22, M, L, 1:59
2, 23, M, L, 1:59
2, 24, M, M, 1:59
3, 0, M, L, 1:54
3, 1, M, M, 1:54
3, 2, M, M, 1:54
3, 3, L, L, 1:54
3, 4, L, L, 1:54
3, 5, M, M, 1:54
3, 6, L, L, 1:54
3, 7, M, M, 1:54
4, 0, M, M, 1:59
4, 1, M, L, 1:59
4, 2, L, L, 1:59
4, 3, L, L, 1:59
4, 4, H, H, 1:59
4, 5, H, H, 1:59
4, 6, H, H, 1:59
4, 7, L, H, 1:59
4, 8, L, L, 1:59
4, 9, H, L, 1:59
4, 10, H, H, 1:59
4, 11, H, H, 1:59
4, 12, H, H, 1:59
4, 13, H, L, 1:59
4, 14, H, H, 1:59
4, 15, H, H, 1:59
4, 16, H, H, 1:59
4, 17, H, H, 1:59
4, 18, M, M, 1:59
5, 0, M, M, 1:59
5, 1, M, M, 1:59
5, 2, M, M, 1:59
5, 3, L, M, 1:59
5, 4, L, L, 1:59
5, 5, L, L, 1:59
5, 6, M, L, 1:59
5, 7, M, L, 1:59
5, 8, M, M, 1:59
5, 9, H, L, 1:59
5, 10, H, H, 1:59
5, 11, M, H, 1:59
5, 12, L, H, 1:59
5, 13, M, H, 1:59
5, 14, M, H, 1:59
6, 0, L, M, 1:59
6, 1, L, L, 1:59
6, 2, L, L, 1:59
6, 3, L, L, 1:59
6, 4, L, L, 1:59
6, 5, M, M, 1:59
6, 6, L, L, 1:59
7, 0, L, M, 1:59
7, 1, L, L, 1:59
7, 2, M, M, 1:59
7, 3, L, M, 1:59
7, 4, L, L, 1:59
7, 5, M, L, 1:59
7, 6, M, M, 1:59
7, 7, L, M, 1:59
7, 8, L, M, 1:59
7, 9, L, M, 1:59
7, 10, M, M, 1:59
7, 11, M, L, 1:59
8, 0, L, L, 1:54
8, 1, L, L, 1:54
8, 2, L, L, 1:54
8, 3, L, L, 1:54
8, 4, L, L, 1:54
8, 5, L, L, 1:54
8, 6, L, L, 1:54
