#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 11:55
0, 1, L, L, 11:55
0, 2, M, M, 11:55
0, 3, L, L, 11:55
0, 4, L, L, 11:55
0, 5, L, L, 11:55
0, 6, L, L, 11:55
0, 7, L, L, 11:55
0, 8, H, L, 11:55
0, 9, H, L, 11:55
0, 10, H, L, 11:55
0, 11, H, M, 11:55
0, 12, H, L, 11:55
0, 13, H, L, 11:55
0, 14, H, L, 11:55
0, 15, H, M, 11:55
0, 16, H, M, 11:55
0, 17, H, L, 11:55
0, 18, L, L, 11:55
0, 19, H, H, 11:55
0, 20, H, H, 11:55
0, 21, H, H, 11:55
0, 22, H, H, 11:55
0, 23, H, H, 11:55
0, 24, H, H, 11:55
0, 25, H, H, 11:55
0, 26, H, M, 11:55
0, 27, L, L, 11:55
0, 28, H, H, 11:55
0, 29, H, H, 11:55
0, 30, H, H, 11:55
0, 31, M, L, 11:55
0, 32, L, M, 11:55
0, 33, L, M, 11:55
0, 34, L, L, 11:55
0, 35, L, L, 11:55
0, 36, L, L, 11:55
1, 0, L, L, 11:56
1, 1, L, L, 11:56
1, 2, L, L, 11:56
1, 3, L, L, 11:56
1, 4, L, L, 11:56
1, 5, L, L, 11:56
1, 6, M, M, 11:56
1, 7, M, M, 11:56
1, 8, L, L, 11:56
1, 9, L, L, 11:56
1, 10, L, L, 11:56
1, 11, M, M, 11:56
2, 0, M, M, 11:56
2, 1, H, L, 11:56
2, 2, H, L, 11:56
2, 3, H, H, 11:56
2, 4, H, H, 11:56
2, 5, H, H, 11:56
2, 6, H, H, 11:56
2, 7, H, H, 11:56
2, 8, H, H, 11:56
2, 9, H, H, 11:56
2, 10, H, L, 11:56
2, 11, H, L, 11:56
2, 12, H, L, 11:56
2, 13, H, L, 11:56
2, 14, H, L, 11:56
2, 15, H, M, 11:56
2, 16, H, M, 11:56
2, 17, H, L, 11:56
2, 18, L, L, 11:56
2, 19, L, L, 11:56
2, 20, L, L, 11:56
2, 21, L, L, 11:56
2, 22, M, L, 11:56
2, 23, M, L, 11:56
2, 24, M, M, 11:56
3, 0, M, L, 11:56
3, 1, M, M, 11:56
3, 2, M, M, 11:56
3, 3, L, L, 11:56
3, 4, L, L, 11:56
3, 5, M, M, 11:56
3, 6, L, L, 11:56
3, 7, M, M, 11:56
4, 0, M, M, 11:56
4, 1, M, L, 11:56
4, 2, L, L, 11:56
4, 3, L, L, 11:56
4, 4, H, H, 11:56
4, 5, H, H, 11:56
4, 6, H, H, 11:56
4, 7, L, H, 11:56
4, 8, L, L, 11:56
4, 9, H, L, 11:56
4, 10, H, H, 11:56
4, 11, H, H, 11:56
4, 12, H, H, 11:56
4, 13, H, L, 11:56
4, 14, H, H, 11:56
4, 15, H, H, 11:56
4, 16, H, H, 11:56
4, 17, H, H, 11:56
4, 18, M, M, 11:56
5, 0, M, M, 11:56
5, 1, M, M, 11:56
5, 2, M, M, 11:56
5, 3, L, M, 11:56
5, 4, L, L, 11:56
5, 5, L, L, 11:56
5, 6, M, L, 11:56
5, 7, M, L, 11:56
5, 8, M, M, 11:56
5, 9, H, L, 11:56
5, 10, H, H, 11:56
5, 11, M, H, 11:56
5, 12, L, H, 11:56
5, 13, M, H, 11:56
5, 14, M, H, 11:56
6, 0, L, M, 11:56
6, 1, L, L, 11:56
6, 2, L, L, 11:56
6, 3, L, L, 11:56
6, 4, L, L, 11:56
6, 5, M, M, 11:56
6, 6, L, L, 11:56
7, 0, L, M, 11:56
7, 1, L, L, 11:56
7, 2, M, L, 11:56
7, 3, L, L, 11:56
7, 4, L, L, 11:56
7, 5, M, L, 11:56
7, 6, M, M, 11:56
7, 7, L, M, 11:56
7, 8, L, M, 11:56
7, 9, L, M, 11:56
7, 10, M, M, 11:56
7, 11, M, L, 11:56
8, 0, L, H, 11:57
8, 1, L, L, 11:57
8, 2, L, L, 11:57
8, 3, L, L, 11:57
8, 4, L, L, 11:57
8, 5, L, L, 11:57
8, 6, L, L, 11:57
