#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 12:59
0, 1, L, L, 12:59
0, 2, M, M, 12:59
0, 3, L, L, 12:59
0, 4, L, L, 12:59
0, 5, L, L, 12:59
0, 6, L, L, 12:59
0, 7, L, L, 12:59
0, 8, H, L, 12:59
0, 9, H, L, 12:59
0, 10, H, H, 12:59
0, 11, H, H, 12:59
0, 12, H, L, 12:59
0, 13, H, L, 12:59
0, 14, H, L, 12:59
0, 15, H, L, 12:59
0, 16, H, M, 12:59
0, 17, M, L, 12:59
0, 18, L, L, 12:59
0, 19, L, H, 12:59
0, 20, L, H, 12:59
0, 21, L, L, 12:59
0, 22, L, L, 12:59
0, 23, L, M, 12:59
0, 24, L, L, 12:59
0, 25, L, L, 12:59
0, 26, M, L, 12:59
0, 27, L, L, 12:59
0, 28, H, M, 12:59
0, 29, H, L, 12:59
0, 30, H, L, 12:59
0, 31, H, L, 12:59
0, 32, L, M, 12:59
0, 33, L, M, 12:59
0, 34, L, L, 12:59
0, 35, L, L, 12:59
0, 36, L, L, 12:59
1, 0, L, L, 12:52
1, 1, L, L, 12:52
1, 2, L, L, 12:52
1, 3, L, L, 12:52
1, 4, L, L, 12:52
1, 5, L, L, 12:52
1, 6, M, M, 12:52
1, 7, M, M, 12:52
1, 8, L, L, 12:52
1, 9, L, L, 12:52
1, 10, L, L, 12:52
1, 11, L, L, 12:52
2, 0, M, M, 12:52
2, 1, M, M, 12:52
2, 2, L, L, 12:52
2, 3, L, L, 12:52
2, 4, M, M, 12:52
2, 5, M, M, 12:52
2, 6, M, M, 12:52
2, 7, L, L, 12:52
2, 8, L, L, 12:52
2, 9, L, L, 12:52
2, 10, L, L, 12:52
2, 11, M, M, 12:52
2, 12, M, M, 12:52
2, 13, L, L, 12:52
2, 14, L, L, 12:52
2, 15, M, M, 12:52
2, 16, L, L, 12:52
2, 17, L, L, 12:52
2, 18, L, L, 12:52
2, 19, L, L, 12:52
2, 20, L, L, 12:52
2, 21, L, L, 12:52
2, 22, L, L, 12:52
2, 23, M, L, 12:52
2, 24, M, M, 12:52
3, 0, L, L, 12:52
3, 1, M, L, 12:52
3, 2, M, L, 12:52
3, 3, L, L, 12:52
3, 4, M, L, 12:52
3, 5, M, M, 12:52
3, 6, L, L, 12:52
3, 7, L, M, 12:52
4, 0, M, L, 12:40
4, 1, M, L, 12:40
4, 2, L, L, 12:40
4, 3, M, L, 12:40
4, 4, H, H, 12:40
4, 5, H, H, 12:40
4, 6, L, H, 12:40
4, 7, L, H, 12:40
4, 8, M, L, 12:40
4, 9, L, L, 12:40
4, 10, M, M, 12:40
4, 11, M, L, 12:40
4, 12, L, M, 12:40
4, 13, L, L, 12:40
4, 14, L, M, 12:40
4, 15, M, M, 12:40
4, 16, M, H, 12:40
4, 17, L, H, 12:40
4, 18, L, L, 12:40
5, 0, M, M, 12:45
5, 1, M, M, 12:45
5, 2, M, M, 12:45
5, 3, L, L, 12:45
5, 4, L, L, 12:45
5, 5, L, L, 12:45
5, 6, L, L, 12:45
5, 7, H, L, 12:45
5, 8, H, M, 12:45
5, 9, H, M, 12:45
5, 10, H, M, 12:45
5, 11, M, M, 12:45
5, 12, L, M, 12:45
5, 13, L, L, 12:45
5, 14, L, L, 12:45
6, 0, L, L, 12:45
6, 1, L, L, 12:45
6, 2, L, L, 12:45
6, 3, L, L, 12:45
6, 4, L, L, 12:45
6, 5, L, L, 12:45
6, 6, M, M, 12:45
7, 0, M, M, 12:45
7, 1, L, M, 12:45
7, 2, L, L, 12:45
7, 3, L, L, 12:45
7, 4, L, H, 12:45
7, 5, M, H, 12:45
7, 6, L, H, 12:45
7, 7, L, H, 12:45
7, 8, L, L, 12:45
7, 9, M, H, 12:45
7, 10, L, H, 12:45
7, 11, L, L, 12:45
8, 0, L, H, 12:45
8, 1, L, L, 12:45
8, 2, L, L, 12:45
8, 3, L, L, 12:45
8, 4, L, L, 12:45
8, 5, L, L, 12:45
8, 6, L, L, 12:45
