#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 1:13
0, 1, L, L, 1:13
0, 2, M, M, 1:13
0, 3, L, L, 1:13
0, 4, H, L, 1:13
0, 5, H, L, 1:13
0, 6, L, L, 1:13
0, 7, L, L, 1:13
0, 8, L, L, 1:13
0, 9, L, L, 1:13
0, 10, L, M, 1:13
0, 11, M, L, 1:13
0, 12, L, L, 1:13
0, 13, L, L, 1:13
0, 14, L, L, 1:13
0, 15, M, L, 1:13
0, 16, M, L, 1:13
0, 17, L, L, 1:13
0, 18, L, L, 1:13
0, 19, L, H, 1:13
0, 20, L, H, 1:13
0, 21, L, H, 1:13
0, 22, L, L, 1:13
0, 23, L, M, 1:13
0, 24, L, L, 1:13
0, 25, M, L, 1:13
0, 26, M, L, 1:13
0, 27, L, L, 1:13
0, 28, H, M, 1:13
0, 29, H, L, 1:13
0, 30, L, L, 1:13
0, 31, M, L, 1:13
0, 32, L, H, 1:13
0, 33, L, H, 1:13
0, 34, L, L, 1:13
0, 35, L, L, 1:13
0, 36, L, L, 1:13
1, 0, L, L, 1:13
1, 1, L, L, 1:13
1, 2, L, L, 1:13
1, 3, L, L, 1:13
1, 4, L, L, 1:13
1, 5, L, L, 1:13
1, 6, M, M, 1:13
1, 7, M, M, 1:13
1, 8, L, L, 1:13
1, 9, L, L, 1:13
1, 10, L, L, 1:13
1, 11, L, L, 1:13
2, 0, M, M, 1:14
2, 1, M, M, 1:14
2, 2, L, L, 1:14
2, 3, L, L, 1:14
2, 4, M, M, 1:14
2, 5, M, M, 1:14
2, 6, L, M, 1:14
2, 7, L, L, 1:14
2, 8, L, L, 1:14
2, 9, L, L, 1:14
2, 10, L, L, 1:14
2, 11, L, L, 1:14
2, 12, L, L, 1:14
2, 13, L, L, 1:14
2, 14, M, L, 1:14
2, 15, M, M, 1:14
2, 16, L, L, 1:14
2, 17, L, L, 1:14
2, 18, L, L, 1:14
2, 19, L, L, 1:14
2, 20, L, L, 1:14
2, 21, L, L, 1:14
2, 22, M, L, 1:14
2, 23, M, L, 1:14
2, 24, M, L, 1:14
3, 0, L, L, 1:14
3, 1, M, L, 1:14
3, 2, L, L, 1:14
3, 3, L, L, 1:14
3, 4, M, L, 1:14
3, 5, M, M, 1:14
3, 6, L, L, 1:14
3, 7, L, L, 1:14
4, 0, M, L, 1:14
4, 1, M, L, 1:14
4, 2, L, L, 1:14
4, 3, L, L, 1:14
4, 4, L, L, 1:14
4, 5, M, M, 1:14
4, 6, L, L, 1:14
4, 7, L, L, 1:14
4, 8, L, L, 1:14
4, 9, L, L, 1:14
4, 10, M, L, 1:14
4, 11, L, M, 1:14
4, 12, L, L, 1:14
4, 13, L, M, 1:14
4, 14, L, L, 1:14
4, 15, M, L, 1:14
4, 16, M, M, 1:14
4, 17, L, M, 1:14
4, 18, L, L, 1:14
5, 0, L, M, 1:14
5, 1, M, M, 1:14
5, 2, M, M, 1:14
5, 3, L, L, 1:14
5, 4, L, L, 1:14
5, 5, L, L, 1:14
5, 6, L, L, 1:14
5, 7, L, L, 1:14
5, 8, L, L, 1:14
5, 9, M, M, 1:14
5, 10, M, M, 1:14
5, 11, L, M, 1:14
5, 12, L, M, 1:14
5, 13, L, L, 1:14
5, 14, L, L, 1:14
6, 0, L, L, 1:14
6, 1, L, L, 1:14
6, 2, L, L, 1:14
6, 3, L, L, 1:14
6, 4, L, L, 1:14
6, 5, L, L, 1:14
6, 6, L, L, 1:14
7, 0, L, M, 1:14
7, 1, M, M, 1:14
7, 2, L, L, 1:14
7, 3, L, L, 1:14
7, 4, L, L, 1:14
7, 5, M, M, 1:14
7, 6, L, L, 1:14
7, 7, L, L, 1:14
7, 8, L, L, 1:14
7, 9, M, M, 1:14
7, 10, M, M, 1:14
7, 11, L, L, 1:14
8, 0, L, L, 1:09
8, 1, L, L, 1:09
8, 2, L, L, 1:09
8, 3, L, L, 1:09
8, 4, L, L, 1:09
8, 5, L, L, 1:09
8, 6, L, L, 1:09
