#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 3:32
0, 1, L, L, 3:32
0, 2, M, M, 3:32
0, 3, L, L, 3:32
0, 4, L, L, 3:32
0, 5, L, M, 3:32
0, 6, L, L, 3:32
0, 7, L, L, 3:32
0, 8, L, L, 3:32
0, 9, L, L, 3:32
0, 10, L, M, 3:32
0, 11, M, M, 3:32
0, 12, H, M, 3:32
0, 13, H, L, 3:32
0, 14, H, L, 3:32
0, 15, H, L, 3:32
0, 16, H, H, 3:32
0, 17, H, M, 3:32
0, 18, L, L, 3:32
0, 19, H, H, 3:32
0, 20, H, H, 3:32
0, 21, H, H, 3:32
0, 22, H, H, 3:32
0, 23, H, H, 3:32
0, 24, H, H, 3:32
0, 25, H, H, 3:32
0, 26, H, H, 3:32
0, 27, H, H, 3:32
0, 28, H, L, 3:32
0, 29, H, L, 3:32
0, 30, L, L, 3:32
0, 31, L, L, 3:32
0, 32, L, H, 3:32
0, 33, L, H, 3:32
0, 34, L, L, 3:32
0, 35, L, L, 3:32
0, 36, L, L, 3:32
1, 0, L, L, 3:31
1, 1, L, L, 3:31
1, 2, L, L, 3:31
1, 3, L, L, 3:31
1, 4, L, L, 3:31
1, 5, L, L, 3:31
1, 6, M, M, 3:31
1, 7, M, M, 3:31
1, 8, M, L, 3:31
1, 9, L, L, 3:31
1, 10, L, L, 3:31
1, 11, M, M, 3:31
2, 0, M, M, 3:31
2, 1, M, M, 3:31
2, 2, L, L, 3:31
2, 3, L, L, 3:31
2, 4, M, M, 3:31
2, 5, M, M, 3:31
2, 6, L, M, 3:31
2, 7, L, M, 3:31
2, 8, M, M, 3:31
2, 9, L, L, 3:31
2, 10, L, L, 3:31
2, 11, M, M, 3:31
2, 12, M, M, 3:31
2, 13, M, L, 3:31
2, 14, M, L, 3:31
2, 15, M, M, 3:31
2, 16, M, L, 3:31
2, 17, L, M, 3:31
2, 18, M, M, 3:31
2, 19, L, L, 3:31
2, 20, L, L, 3:31
2, 21, L, M, 3:31
2, 22, M, L, 3:31
2, 23, M, L, 3:31
2, 24, M, L, 3:31
3, 0, M, M, 3:31
3, 1, M, M, 3:31
3, 2, M, L, 3:31
3, 3, L, L, 3:31
3, 4, H, L, 3:31
3, 5, H, H, 3:31
3, 6, M, H, 3:31
3, 7, M, M, 3:31
4, 0, L, L, 3:31
4, 1, L, L, 3:31
4, 2, M, M, 3:31
4, 3, L, L, 3:31
4, 4, H, H, 3:31
4, 5, H, H, 3:31
4, 6, L, H, 3:31
4, 7, L, H, 3:31
4, 8, L, L, 3:31
4, 9, L, L, 3:31
4, 10, M, M, 3:31
4, 11, M, M, 3:31
4, 12, M, M, 3:31
4, 13, L, L, 3:31
4, 14, M, L, 3:31
4, 15, M, M, 3:31
4, 16, M, H, 3:31
4, 17, L, H, 3:31
4, 18, L, H, 3:31
5, 0, M, M, 3:32
5, 1, M, M, 3:32
5, 2, M, M, 3:32
5, 3, L, L, 3:32
5, 4, L, L, 3:32
5, 5, L, L, 3:32
5, 6, L, H, 3:32
5, 7, L, H, 3:32
5, 8, H, H, 3:32
5, 9, H, H, 3:32
5, 10, H, H, 3:32
5, 11, H, H, 3:32
5, 12, L, L, 3:32
5, 13, L, L, 3:32
5, 14, L, L, 3:32
6, 0, M, L, 3:32
6, 1, M, M, 3:32
6, 2, M, L, 3:32
6, 3, L, L, 3:32
6, 4, L, L, 3:32
6, 5, M, M, 3:32
6, 6, M, M, 3:32
7, 0, H, H, 3:32
7, 1, M, H, 3:32
7, 2, L, H, 3:32
7, 3, L, H, 3:32
7, 4, L, H, 3:32
7, 5, M, H, 3:32
7, 6, M, H, 3:32
7, 7, L, H, 3:32
7, 8, L, L, 3:32
7, 9, H, M, 3:32
7, 10, H, M, 3:32
7, 11, H, M, 3:32
8, 0, L, L, 3:32
8, 1, L, L, 3:32
8, 2, L, L, 3:32
8, 3, L, L, 3:32
8, 4, L, L, 3:32
8, 5, L, M, 3:32
8, 6, L, L, 3:32
