#lineID, stationID, statusN, statusS, timestamp
0, 0, M, L, 4:46
0, 1, L, M, 4:46
0, 2, M, H, 4:46
0, 3, H, H, 4:46
0, 4, H, M, 4:46
0, 5, H, L, 4:46
0, 6, M, L, 4:46
0, 7, L, L, 4:46
0, 8, H, L, 4:46
0, 9, H, L, 4:46
0, 10, H, L, 4:46
0, 11, H, L, 4:46
0, 12, H, H, 4:46
0, 13, L, H, 4:46
0, 14, L, H, 4:46
0, 15, M, H, 4:46
0, 16, M, M, 4:46
0, 17, L, H, 4:46
0, 18, L, L, 4:46
0, 19, M, L, 4:46
0, 20, L, L, 4:46
0, 21, L, M, 4:46
0, 22, L, M, 4:46
0, 23, L, L, 4:46
0, 24, L, L, 4:46
0, 25, L, L, 4:46
0, 26, L, M, 4:46
0, 27, L, L, 4:46
0, 28, L, L, 4:46
0, 29, L, L, 4:46
0, 30, M, L, 4:46
0, 31, M, L, 4:46
0, 32, L, M, 4:46
0, 33, L, M, 4:46
0, 34, L, L, 4:46
0, 35, L, L, 4:46
0, 36, L, L, 4:46
1, 0, L, L, 4:43
1, 1, L, L, 4:43
1, 2, L, L, 4:43
1, 3, L, L, 4:43
1, 4, L, L, 4:43
1, 5, L, L, 4:43
1, 6, M, M, 4:43
1, 7, M, M, 4:43
1, 8, L, L, 4:43
1, 9, L, L, 4:43
1, 10, L, L, 4:43
1, 11, L, L, 4:43
2, 0, M, M, 4:43
2, 1, L, L, 4:43
2, 2, L, L, 4:43
2, 3, L, L, 4:43
2, 4, L, L, 4:43
2, 5, L, L, 4:43
2, 6, M, M, 4:43
2, 7, M, M, 4:43
2, 8, L, L, 4:43
2, 9, L, L, 4:43
2, 10, M, M, 4:43
2, 11, M, M, 4:43
2, 12, L, L, 4:43
2, 13, L, L, 4:43
2, 14, L, L, 4:43
2, 15, L, L, 4:43
2, 16, L, L, 4:43
2, 17, L, L, 4:43
2, 18, L, L, 4:43
2, 19, L, L, 4:43
2, 20, L, L, 4:43
2, 21, L, L, 4:43
2, 22, L, L, 4:43
2, 23, L, L, 4:43
2, 24, L, L, 4:43
3, 0, L, L, 4:43
3, 1, M, L, 4:43
3, 2, M, L, 4:43
3, 3, L, L, 4:43
3, 4, L, L, 4:43
3, 5, M, L, 4:43
3, 6, L, L, 4:43
3, 7, L, L, 4:43
4, 0, M, L, 4:45
4, 1, L, L, 4:45
4, 2, M, M, 4:45
4, 3, M, L, 4:45
4, 4, M, L, 4:45
4, 5, M, M, 4:45
4, 6, M, H, 4:45
4, 7, M, H, 4:45
4, 8, M, L, 4:45
4, 9, L, L, 4:45
4, 10, H, M, 4:45
4, 11, H, M, 4:45
4, 12, H, M, 4:45
4, 13, H, L, 4:45
4, 14, H, H, 4:45
4, 15, H, H, 4:45
4, 16, H, H, 4:45
4, 17, H, H, 4:45
4, 18, M, H, 4:45
5, 0, L, L, 4:45
5, 1, L, L, 4:45
5, 2, L, L, 4:45
5, 3, L, L, 4:45
5, 4, M, M, 4:45
5, 5, L, L, 4:45
5, 6, L, L, 4:45
5, 7, L, L, 4:45
5, 8, M, M, 4:45
5, 9, M, M, 4:45
5, 10, M, M, 4:45
5, 11, L, L, 4:45
5, 12, L, L, 4:45
5, 13, L, L, 4:45
5, 14, L, L, 4:45
6, 0, L, L, 4:45
6, 1, M, M, 4:45
6, 2, L, L, 4:45
6, 3, L, L, 4:45
6, 4, M, M, 4:45
6, 5, M, M, 4:45
6, 6, L, L, 4:45
7, 0, L, L, 4:45
7, 1, L, L, 4:45
7, 2, M, M, 4:45
7, 3, M, M, 4:45
7, 4, L, L, 4:45
7, 5, M, M, 4:45
7, 6, M, M, 4:45
7, 7, M, M, 4:45
7, 8, L, L, 4:45
7, 9, L, M, 4:45
7, 10, L, L, 4:45
7, 11, L, L, 4:45
8, 0, L, H, 4:46
8, 1, L, L, 4:46
8, 2, L, L, 4:46
8, 3, L, L, 4:46
8, 4, L, L, 4:46
8, 5, L, L, 4:46
8, 6, L, L, 4:46
