#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 2:45
0, 1, L, L, 2:45
0, 2, M, M, 2:45
0, 3, L, M, 2:45
0, 4, M, M, 2:45
0, 5, M, L, 2:45
0, 6, L, L, 2:45
0, 7, L, L, 2:45
0, 8, L, L, 2:45
0, 9, L, L, 2:45
0, 10, M, L, 2:45
0, 11, M, L, 2:45
0, 12, L, L, 2:45
0, 13, L, L, 2:45
0, 14, L, L, 2:45
0, 15, M, M, 2:45
0, 16, M, M, 2:45
0, 17, L, L, 2:45
0, 18, L, L, 2:45
0, 19, M, L, 2:45
0, 20, L, L, 2:45
0, 21, M, M, 2:45
0, 22, M, M, 2:45
0, 23, M, M, 2:45
0, 24, L, L, 2:45
0, 25, L, L, 2:45
0, 26, L, M, 2:45
0, 27, L, L, 2:45
0, 28, L, L, 2:45
0, 29, L, L, 2:45
0, 30, M, L, 2:45
0, 31, M, L, 2:45
0, 32, L, M, 2:45
0, 33, L, M, 2:45
0, 34, L, L, 2:45
0, 35, L, L, 2:45
0, 36, L, L, 2:45
1, 0, L, L, 2:45
1, 1, L, L, 2:45
1, 2, L, L, 2:45
1, 3, L, L, 2:45
1, 4, L, L, 2:45
1, 5, L, L, 2:45
1, 6, M, M, 2:45
1, 7, M, M, 2:45
1, 8, L, L, 2:45
1, 9, L, L, 2:45
1, 10, L, L, 2:45
1, 11, L, L, 2:45
2, 0, M, M, 2:44
2, 1, L, L, 2:44
2, 2, L, L, 2:44
2, 3, L, L, 2:44
2, 4, L, L, 2:44
2, 5, L, L, 2:44
2, 6, L, L, 2:44
2, 7, L, L, 2:44
2, 8, L, L, 2:44
2, 9, L, L, 2:44
2, 10, L, L, 2:44
2, 11, L, L, 2:44
2, 12, L, L, 2:44
2, 13, L, L, 2:44
2, 14, L, L, 2:44
2, 15, L, L, 2:44
2, 16, L, L, 2:44
2, 17, L, L, 2:44
2, 18, L, L, 2:44
2, 19, L, L, 2:44
2, 20, L, L, 2:44
2, 21, L, L, 2:44
2, 22, L, L, 2:44
2, 23, L, L, 2:44
2, 24, L, L, 2:44
3, 0, L, L, 2:44
3, 1, M, L, 2:44
3, 2, M, L, 2:44
3, 3, L, L, 2:44
3, 4, L, L, 2:44
3, 5, M, L, 2:44
3, 6, L, L, 2:44
3, 7, L, L, 2:44
4, 0, M, L, 2:43
4, 1, H, L, 2:43
4, 2, H, L, 2:43
4, 3, H, L, 2:43
4, 4, H, L, 2:43
4, 5, H, M, 2:43
4, 6, L, M, 2:43
4, 7, L, M, 2:43
4, 8, L, L, 2:43
4, 9, L, L, 2:43
4, 10, H, H, 2:43
4, 11, H, H, 2:43
4, 12, H, H, 2:43
4, 13, H, L, 2:43
4, 14, H, L, 2:43
4, 15, H, L, 2:43
4, 16, H, H, 2:43
4, 17, H, H, 2:43
4, 18, M, H, 2:43
5, 0, L, L, 2:43
5, 1, L, L, 2:43
5, 2, L, L, 2:43
5, 3, L, L, 2:43
5, 4, M, M, 2:43
5, 5, L, L, 2:43
5, 6, L, L, 2:43
5, 7, L, L, 2:43
5, 8, M, M, 2:43
5, 9, M, M, 2:43
5, 10, M, M, 2:43
5, 11, L, L, 2:43
5, 12, L, L, 2:43
5, 13, L, L, 2:43
5, 14, L, L, 2:43
6, 0, L, L, 2:43
6, 1, L, L, 2:43
6, 2, L, L, 2:43
6, 3, L, L, 2:43
6, 4, M, M, 2:43
6, 5, M, M, 2:43
6, 6, L, L, 2:43
7, 0, L, L, 2:43
7, 1, L, L, 2:43
7, 2, M, M, 2:43
7, 3, M, M, 2:43
7, 4, L, L, 2:43
7, 5, M, M, 2:43
7, 6, M, M, 2:43
7, 7, M, M, 2:43
7, 8, L, L, 2:43
7, 9, L, M, 2:43
7, 10, L, L, 2:43
7, 11, L, L, 2:43
8, 0, L, L, 2:43
8, 1, L, L, 2:43
8, 2, L, L, 2:43
8, 3, L, L, 2:43
8, 4, L, H, 2:43
8, 5, L, L, 2:43
8, 6, L, L, 2:43
