#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 2:29
0, 1, L, L, 2:29
0, 2, L, L, 2:29
0, 3, L, L, 2:29
0, 4, L, M, 2:29
0, 5, L, L, 2:29
0, 6, L, L, 2:29
0, 7, L, L, 2:29
0, 8, H, L, 2:29
0, 9, H, L, 2:29
0, 10, H, M, 2:29
0, 11, H, H, 2:29
0, 12, L, H, 2:29
0, 13, L, H, 2:29
0, 14, L, H, 2:29
0, 15, L, H, 2:29
0, 16, L, H, 2:29
0, 17, L, H, 2:29
0, 18, L, H, 2:29
0, 19, L, H, 2:29
0, 20, L, H, 2:29
0, 21, M, H, 2:29
0, 22, M, L, 2:29
0, 23, L, H, 2:29
0, 24, L, H, 2:29
0, 25, M, H, 2:29
0, 26, M, H, 2:29
0, 27, H, L, 2:29
0, 28, H, L, 2:29
0, 29, H, L, 2:29
0, 30, H, L, 2:29
0, 31, H, L, 2:29
0, 32, L, M, 2:29
0, 33, L, L, 2:29
0, 34, L, L, 2:29
0, 35, L, L, 2:29
0, 36, L, L, 2:29
1, 0, L, L, 2:32
1, 1, L, L, 2:32
1, 2, L, L, 2:32
1, 3, L, L, 2:32
1, 4, L, L, 2:32
1, 5, L, L, 2:32
1, 6, M, M, 2:32
1, 7, M, M, 2:32
1, 8, L, L, 2:32
1, 9, L, L, 2:32
1, 10, L, L, 2:32
1, 11, L, L, 2:32
2, 0, M, M, 2:00
2, 1, L, L, 2:00
2, 2, L, L, 2:00
2, 3, L, L, 2:00
2, 4, L, L, 2:00
2, 5, L, L, 2:00
2, 6, L, L, 2:00
2, 7, L, L, 2:00
2, 8, L, L, 2:00
2, 9, L, L, 2:00
2, 10, L, L, 2:00
2, 11, L, L, 2:00
2, 12, L, L, 2:00
2, 13, L, L, 2:00
2, 14, L, L, 2:00
2, 15, M, M, 2:00
2, 16, L, L, 2:00
2, 17, L, L, 2:00
2, 18, L, L, 2:00
2, 19, L, L, 2:00
2, 20, L, L, 2:00
2, 21, L, L, 2:00
2, 22, L, L, 2:00
2, 23, L, L, 2:00
2, 24, L, L, 2:00
3, 0, L, L, 2:00
3, 1, M, L, 2:00
3, 2, M, L, 2:00
3, 3, L, L, 2:00
3, 4, L, L, 2:00
3, 5, M, M, 2:00
3, 6, M, L, 2:00
3, 7, L, M, 2:00
4, 0, M, M, 2:00
4, 1, M, L, 2:00
4, 2, H, L, 2:00
4, 3, H, L, 2:00
4, 4, H, L, 2:00
4, 5, H, H, 2:00
4, 6, L, H, 2:00
4, 7, L, H, 2:00
4, 8, M, L, 2:00
4, 9, L, L, 2:00
4, 10, H, H, 2:00
4, 11, H, H, 2:00
4, 12, L, H, 2:00
4, 13, L, L, 2:00
4, 14, M, L, 2:00
4, 15, M, M, 2:00
4, 16, M, M, 2:00
4, 17, L, L, 2:00
4, 18, L, L, 2:00
5, 0, L, M, 2:00
5, 1, L, M, 2:00
5, 2, L, L, 2:00
5, 3, L, L, 2:00
5, 4, L, L, 2:00
5, 5, L, L, 2:00
5, 6, L, L, 2:00
5, 7, M, M, 2:00
5, 8, L, L, 2:00
5, 9, M, M, 2:00
5, 10, M, M, 2:00
5, 11, L, L, 2:00
5, 12, L, L, 2:00
5, 13, L, L, 2:00
5, 14, L, L, 2:00
6, 0, L, L, 2:00
6, 1, L, L, 2:00
6, 2, L, L, 2:00
6, 3, L, L, 2:00
6, 4, L, L, 2:00
6, 5, L, L, 2:00
6, 6, L, L, 2:00
7, 0, M, L, 2:00
7, 1, L, M, 2:00
7, 2, M, M, 2:00
7, 3, L, L, 2:00
7, 4, L, L, 2:00
7, 5, L, L, 2:00
7, 6, M, L, 2:00
7, 7, L, M, 2:00
7, 8, L, M, 2:00
7, 9, H, M, 2:00
7, 10, H, L, 2:00
7, 11, L, L, 2:00
8, 0, L, M, 1:59
8, 1, L, L, 1:59
8, 2, L, L, 1:59
8, 3, L, L, 1:59
8, 4, L, L, 1:59
8, 5, L, L, 1:59
8, 6, L, L, 1:59
