#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 1:38
0, 1, L, L, 1:38
0, 2, L, L, 1:38
0, 3, L, L, 1:38
0, 4, L, M, 1:38
0, 5, L, L, 1:38
0, 6, L, L, 1:38
0, 7, L, L, 1:38
0, 8, L, L, 1:38
0, 9, L, L, 1:38
0, 10, M, M, 1:38
0, 11, M, H, 1:38
0, 12, L, H, 1:38
0, 13, L, H, 1:38
0, 14, L, H, 1:38
0, 15, L, H, 1:38
0, 16, L, H, 1:38
0, 17, L, H, 1:38
0, 18, H, H, 1:38
0, 19, H, L, 1:38
0, 20, H, L, 1:38
0, 21, H, L, 1:38
0, 22, H, L, 1:38
0, 23, L, H, 1:38
0, 24, L, H, 1:38
0, 25, M, H, 1:38
0, 26, M, H, 1:38
0, 27, H, L, 1:38
0, 28, H, L, 1:38
0, 29, H, L, 1:38
0, 30, H, L, 1:38
0, 31, H, L, 1:38
0, 32, L, M, 1:38
0, 33, L, L, 1:38
0, 34, L, L, 1:38
0, 35, L, L, 1:38
0, 36, L, L, 1:38
1, 0, L, L, 1:39
1, 1, L, L, 1:39
1, 2, L, L, 1:39
1, 3, L, L, 1:39
1, 4, L, L, 1:39
1, 5, L, L, 1:39
1, 6, M, M, 1:39
1, 7, M, M, 1:39
1, 8, L, L, 1:39
1, 9, L, L, 1:39
1, 10, L, L, 1:39
1, 11, L, L, 1:39
2, 0, M, M, 1:39
2, 1, L, L, 1:39
2, 2, L, L, 1:39
2, 3, L, L, 1:39
2, 4, L, L, 1:39
2, 5, L, L, 1:39
2, 6, L, L, 1:39
2, 7, L, L, 1:39
2, 8, L, L, 1:39
2, 9, L, L, 1:39
2, 10, L, L, 1:39
2, 11, L, L, 1:39
2, 12, L, L, 1:39
2, 13, L, L, 1:39
2, 14, L, L, 1:39
2, 15, M, M, 1:39
2, 16, L, L, 1:39
2, 17, L, L, 1:39
2, 18, L, L, 1:39
2, 19, L, L, 1:39
2, 20, L, L, 1:39
2, 21, L, L, 1:39
2, 22, L, L, 1:39
2, 23, L, L, 1:39
2, 24, L, L, 1:39
3, 0, L, L, 1:39
3, 1, M, L, 1:39
3, 2, M, L, 1:39
3, 3, L, L, 1:39
3, 4, L, L, 1:39
3, 5, M, M, 1:39
3, 6, M, L, 1:39
3, 7, L, M, 1:39
4, 0, M, M, 1:41
4, 1, M, L, 1:41
4, 2, H, L, 1:41
4, 3, H, L, 1:41
4, 4, H, L, 1:41
4, 5, H, H, 1:41
4, 6, L, H, 1:41
4, 7, L, H, 1:41
4, 8, M, L, 1:41
4, 9, L, L, 1:41
4, 10, H, H, 1:41
4, 11, H, H, 1:41
4, 12, L, H, 1:41
4, 13, L, L, 1:41
4, 14, M, L, 1:41
4, 15, M, M, 1:41
4, 16, M, M, 1:41
4, 17, L, L, 1:41
4, 18, L, L, 1:41
5, 0, L, M, 1:39
5, 1, L, M, 1:39
5, 2, L, L, 1:39
5, 3, L, L, 1:39
5, 4, L, L, 1:39
5, 5, L, L, 1:39
5, 6, L, L, 1:39
5, 7, M, M, 1:39
5, 8, L, L, 1:39
5, 9, M, M, 1:39
5, 10, M, M, 1:39
5, 11, L, L, 1:39
5, 12, L, L, 1:39
5, 13, L, L, 1:39
5, 14, L, L, 1:39
6, 0, L, L, 1:39
6, 1, L, L, 1:39
6, 2, L, L, 1:39
6, 3, L, L, 1:39
6, 4, L, L, 1:39
6, 5, L, L, 1:39
6, 6, L, L, 1:39
7, 0, M, L, 1:39
7, 1, L, M, 1:39
7, 2, M, M, 1:39
7, 3, L, L, 1:39
7, 4, L, L, 1:39
7, 5, L, L, 1:39
7, 6, M, L, 1:39
7, 7, L, M, 1:39
7, 8, L, M, 1:39
7, 9, H, M, 1:39
7, 10, H, L, 1:39
7, 11, L, L, 1:39
8, 0, L, H, 1:39
8, 1, L, L, 1:39
8, 2, L, L, 1:39
8, 3, L, L, 1:39
8, 4, L, L, 1:39
8, 5, L, L, 1:39
8, 6, L, L, 1:39
