#lineID, stationID, statusN, statusS, timestamp
0, 0, M, L, 12:30
0, 1, L, L, 12:30
0, 2, M, M, 12:30
0, 3, L, L, 12:30
0, 4, L, L, 12:30
0, 5, L, L, 12:30
0, 6, L, L, 12:30
0, 7, L, L, 12:30
0, 8, L, L, 12:30
0, 9, H, L, 12:30
0, 10, H, M, 12:30
0, 11, H, M, 12:30
0, 12, H, M, 12:30
0, 13, H, L, 12:30
0, 14, H, L, 12:30
0, 15, H, L, 12:30
0, 16, H, H, 12:30
0, 17, H, H, 12:30
0, 18, L, L, 12:30
0, 19, L, H, 12:30
0, 20, L, H, 12:30
0, 21, M, H, 12:30
0, 22, M, L, 12:30
0, 23, L, H, 12:30
0, 24, L, H, 12:30
0, 25, H, H, 12:30
0, 26, H, H, 12:30
0, 27, H, H, 12:30
0, 28, H, L, 12:30
0, 29, H, L, 12:30
0, 30, H, L, 12:30
0, 31, H, H, 12:30
0, 32, L, H, 12:30
0, 33, L, H, 12:30
0, 34, L, L, 12:30
0, 35, L, L, 12:30
0, 36, L, L, 12:30
1, 0, L, L, 12:28
1, 1, L, L, 12:28
1, 2, L, L, 12:28
1, 3, L, L, 12:28
1, 4, L, L, 12:28
1, 5, L, L, 12:28
1, 6, L, M, 12:28
1, 7, M, M, 12:28
1, 8, M, L, 12:28
1, 9, L, L, 12:28
1, 10, L, L, 12:28
1, 11, H, L, 12:28
2, 0, M, M, 12:25
2, 1, M, L, 12:25
2, 2, L, L, 12:25
2, 3, L, L, 12:25
2, 4, M, M, 12:25
2, 5, L, L, 12:25
2, 6, L, L, 12:25
2, 7, L, L, 12:25
2, 8, L, L, 12:25
2, 9, L, L, 12:25
2, 10, L, L, 12:25
2, 11, M, M, 12:25
2, 12, M, M, 12:25
2, 13, L, L, 12:25
2, 14, M, L, 12:25
2, 15, M, M, 12:25
2, 16, L, M, 12:25
2, 17, L, L, 12:25
2, 18, L, L, 12:25
2, 19, L, L, 12:25
2, 20, L, L, 12:25
2, 21, L, L, 12:25
2, 22, M, L, 12:25
2, 23, M, L, 12:25
2, 24, M, M, 12:25
3, 0, L, L, 12:25
3, 1, M, L, 12:25
3, 2, M, L, 12:25
3, 3, L, L, 12:25
3, 4, M, L, 12:25
3, 5, M, M, 12:25
3, 6, L, L, 12:25
3, 7, L, M, 12:25
4, 0, L, L, 12:25
4, 1, H, L, 12:25
4, 2, H, L, 12:25
4, 3, H, L, 12:25
4, 4, H, L, 12:25
4, 5, H, M, 12:25
4, 6, H, M, 12:25
4, 7, L, L, 12:25
4, 8, L, L, 12:25
4, 9, L, L, 12:25
4, 10, M, H, 12:25
4, 11, M, H, 12:25
4, 12, L, H, 12:25
4, 13, L, H, 12:25
4, 14, L, H, 12:25
4, 15, M, H, 12:25
4, 16, M, H, 12:25
4, 17, L, M, 12:25
4, 18, L, L, 12:25
5, 0, L, L, 12:25
5, 1, L, L, 12:25
5, 2, L, L, 12:25
5, 3, L, L, 12:25
5, 4, L, L, 12:25
5, 5, L, L, 12:25
5, 6, L, H, 12:25
5, 7, H, H, 12:25
5, 8, H, H, 12:25
5, 9, H, H, 12:25
5, 10, H, H, 12:25
5, 11, L, H, 12:25
5, 12, L, L, 12:25
5, 13, L, L, 12:25
5, 14, L, L, 12:25
6, 0, L, M, 12:25
6, 1, L, L, 12:25
6, 2, L, L, 12:25
6, 3, L, L, 12:25
6, 4, L, L, 12:25
6, 5, M, M, 12:25
6, 6, M, M, 12:25
7, 0, M, M, 12:25
7, 1, L, L, 12:25
7, 2, L, L, 12:25
7, 3, L, L, 12:25
7, 4, L, L, 12:25
7, 5, M, M, 12:25
7, 6, M, M, 12:25
7, 7, L, L, 12:25
7, 8, L, M, 12:25
7, 9, M, H, 12:25
7, 10, L, H, 12:25
7, 11, L, H, 12:25
8, 0, L, H, 11:53
8, 1, L, L, 11:53
8, 2, L, L, 11:53
8, 3, L, L, 11:53
8, 4, L, L, 11:53
8, 5, L, L, 11:53
8, 6, L, L, 11:53
