#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 12:43
0, 1, L, L, 12:43
0, 2, M, M, 12:43
0, 3, L, L, 12:43
0, 4, L, L, 12:43
0, 5, L, L, 12:43
0, 6, L, L, 12:43
0, 7, L, L, 12:43
0, 8, L, L, 12:43
0, 9, L, L, 12:43
0, 10, L, M, 12:43
0, 11, M, H, 12:43
0, 12, L, H, 12:43
0, 13, L, H, 12:43
0, 14, L, H, 12:43
0, 15, L, L, 12:43
0, 16, M, L, 12:43
0, 17, L, L, 12:43
0, 18, L, L, 12:43
0, 19, L, L, 12:43
0, 20, L, L, 12:43
0, 21, L, L, 12:43
0, 22, M, H, 12:43
0, 23, L, H, 12:43
0, 24, L, H, 12:43
0, 25, L, L, 12:43
0, 26, H, L, 12:43
0, 27, H, L, 12:43
0, 28, H, M, 12:43
0, 29, H, L, 12:43
0, 30, L, H, 12:43
0, 31, M, H, 12:43
0, 32, L, H, 12:43
0, 33, L, H, 12:43
0, 34, L, L, 12:43
0, 35, L, L, 12:43
0, 36, L, L, 12:43
1, 0, L, L, 12:44
1, 1, L, L, 12:44
1, 2, L, L, 12:44
1, 3, L, L, 12:44
1, 4, L, L, 12:44
1, 5, L, L, 12:44
1, 6, M, M, 12:44
1, 7, M, M, 12:44
1, 8, L, L, 12:44
1, 9, L, L, 12:44
1, 10, L, L, 12:44
1, 11, M, M, 12:44
2, 0, M, M, 12:44
2, 1, M, M, 12:44
2, 2, L, M, 12:44
2, 3, L, M, 12:44
2, 4, M, M, 12:44
2, 5, M, M, 12:44
2, 6, M, M, 12:44
2, 7, M, L, 12:44
2, 8, L, L, 12:44
2, 9, L, L, 12:44
2, 10, L, L, 12:44
2, 11, L, M, 12:44
2, 12, L, L, 12:44
2, 13, L, L, 12:44
2, 14, M, L, 12:44
2, 15, M, M, 12:44
2, 16, H, M, 12:44
2, 17, H, L, 12:44
2, 18, H, M, 12:44
2, 19, H, L, 12:44
2, 20, H, L, 12:44
2, 21, H, L, 12:44
2, 22, H, L, 12:44
2, 23, H, L, 12:44
2, 24, H, M, 12:44
3, 0, H, M, 12:45
3, 1, H, M, 12:45
3, 2, H, L, 12:45
3, 3, H, L, 12:45
3, 4, H, L, 12:45
3, 5, H, M, 12:45
3, 6, L, L, 12:45
3, 7, M, M, 12:45
4, 0, M, L, 12:44
4, 1, H, L, 12:44
4, 2, H, L, 12:44
4, 3, H, M, 12:44
4, 4, H, M, 12:44
4, 5, H, L, 12:44
4, 6, L, L, 12:44
4, 7, L, L, 12:44
4, 8, L, L, 12:44
4, 9, L, L, 12:44
4, 10, H, H, 12:44
4, 11, H, H, 12:44
4, 12, M, M, 12:44
4, 13, L, L, 12:44
4, 14, L, L, 12:44
4, 15, M, M, 12:44
4, 16, M, M, 12:44
4, 17, L, L, 12:44
4, 18, L, L, 12:44
5, 0, L, M, 12:44
5, 1, M, M, 12:44
5, 2, M, M, 12:44
5, 3, L, L, 12:44
5, 4, L, L, 12:44
5, 5, L, L, 12:44
5, 6, L, L, 12:44
5, 7, L, M, 12:44
5, 8, M, M, 12:44
5, 9, M, H, 12:44
5, 10, M, H, 12:44
5, 11, M, H, 12:44
5, 12, L, M, 12:44
5, 13, M, M, 12:44
5, 14, L, L, 12:44
6, 0, L, L, 12:44
6, 1, L, L, 12:44
6, 2, L, L, 12:44
6, 3, L, L, 12:44
6, 4, L, L, 12:44
6, 5, M, M, 12:44
6, 6, L, L, 12:44
7, 0, L, M, 12:44
7, 1, M, M, 12:44
7, 2, M, M, 12:44
7, 3, L, L, 12:44
7, 4, L, L, 12:44
7, 5, L, H, 12:44
7, 6, M, H, 12:44
7, 7, L, H, 12:44
7, 8, L, L, 12:44
7, 9, M, M, 12:44
7, 10, M, M, 12:44
7, 11, L, L, 12:44
8, 0, L, L, 12:27
8, 1, L, L, 12:27
8, 2, L, L, 12:27
8, 3, L, L, 12:27
8, 4, L, L, 12:27
8, 5, L, L, 12:27
8, 6, L, L, 12:27
