#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 8:27
0, 1, L, L, 8:27
0, 2, M, M, 8:27
0, 3, L, L, 8:27
0, 4, M, M, 8:27
0, 5, M, M, 8:27
0, 6, L, L, 8:27
0, 7, L, L, 8:27
0, 8, L, L, 8:27
0, 9, L, L, 8:27
0, 10, L, H, 8:27
0, 11, M, H, 8:27
0, 12, L, H, 8:27
0, 13, L, H, 8:27
0, 14, L, H, 8:27
0, 15, L, H, 8:27
0, 16, M, H, 8:27
0, 17, H, H, 8:27
0, 18, L, L, 8:27
0, 19, L, H, 8:27
0, 20, L, H, 8:27
0, 21, H, H, 8:27
0, 22, H, H, 8:27
0, 23, H, H, 8:27
0, 24, H, H, 8:27
0, 25, H, H, 8:27
0, 26, H, H, 8:27
0, 27, H, H, 8:27
0, 28, H, H, 8:27
0, 29, H, H, 8:27
0, 30, L, L, 8:27
0, 31, L, L, 8:27
0, 32, M, H, 8:27
0, 33, L, H, 8:27
0, 34, L, L, 8:27
0, 35, L, L, 8:27
0, 36, L, L, 8:27
1, 0, L, L, 8:27
1, 1, L, L, 8:27
1, 2, L, M, 8:27
1, 3, L, L, 8:27
1, 4, L, L, 8:27
1, 5, L, L, 8:27
1, 6, M, M, 8:27
1, 7, M, M, 8:27
1, 8, L, L, 8:27
1, 9, L, L, 8:27
1, 10, L, L, 8:27
1, 11, M, M, 8:27
2, 0, M, H, 8:27
2, 1, L, H, 8:27
2, 2, L, H, 8:27
2, 3, L, H, 8:27
2, 4, M, H, 8:27
2, 5, M, H, 8:27
2, 6, M, H, 8:27
2, 7, M, H, 8:27
2, 8, M, H, 8:27
2, 9, L, H, 8:27
2, 10, L, H, 8:27
2, 11, L, H, 8:27
2, 12, L, H, 8:27
2, 13, L, H, 8:27
2, 14, M, H, 8:27
2, 15, M, H, 8:27
2, 16, L, H, 8:27
2, 17, L, H, 8:27
2, 18, L, L, 8:27
2, 19, L, L, 8:27
2, 20, L, L, 8:27
2, 21, L, L, 8:27
2, 22, L, L, 8:27
2, 23, M, M, 8:27
2, 24, M, M, 8:27
3, 0, L, M, 8:13
3, 1, M, M, 8:13
3, 2, M, M, 8:13
3, 3, M, M, 8:13
3, 4, M, M, 8:13
3, 5, M, M, 8:13
3, 6, L, M, 8:13
3, 7, M, M, 8:13
4, 0, L, M, 8:13
4, 1, L, L, 8:13
4, 2, L, L, 8:13
4, 3, L, L, 8:13
4, 4, H, L, 8:13
4, 5, H, H, 8:13
4, 6, H, H, 8:13
4, 7, L, H, 8:13
4, 8, M, L, 8:13
4, 9, L, L, 8:13
4, 10, M, M, 8:13
4, 11, M, L, 8:13
4, 12, L, L, 8:13
4, 13, L, L, 8:13
4, 14, L, H, 8:13
4, 15, L, H, 8:13
4, 16, M, H, 8:13
4, 17, L, H, 8:13
4, 18, L, H, 8:13
5, 0, M, M, 8:13
5, 1, M, M, 8:13
5, 2, M, M, 8:13
5, 3, L, L, 8:13
5, 4, L, L, 8:13
5, 5, M, L, 8:13
5, 6, L, L, 8:13
5, 7, H, L, 8:13
5, 8, H, M, 8:13
5, 9, H, M, 8:13
5, 10, H, L, 8:13
5, 11, H, L, 8:13
5, 12, L, L, 8:13
5, 13, M, L, 8:13
5, 14, M, L, 8:13
6, 0, H, L, 8:13
6, 1, H, L, 8:13
6, 2, L, L, 8:13
6, 3, L, L, 8:13
6, 4, L, L, 8:13
6, 5, L, L, 8:13
6, 6, L, L, 8:13
7, 0, M, M, 8:13
7, 1, L, M, 8:13
7, 2, M, M, 8:13
7, 3, L, L, 8:13
7, 4, L, L, 8:13
7, 5, M, L, 8:13
7, 6, M, M, 8:13
7, 7, L, M, 8:13
7, 8, L, M, 8:13
7, 9, M, M, 8:13
7, 10, M, M, 8:13
7, 11, L, L, 8:13
8, 0, L, H, 8:13
8, 1, L, L, 8:13
8, 2, L, L, 8:13
8, 3, L, L, 8:13
8, 4, L, L, 8:13
8, 5, L, L, 8:13
8, 6, L, L, 8:13
