#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 7:31
0, 1, L, L, 7:31
0, 2, M, M, 7:31
0, 3, H, L, 7:31
0, 4, H, L, 7:31
0, 5, L, L, 7:31
0, 6, H, L, 7:31
0, 7, H, L, 7:31
0, 8, H, L, 7:31
0, 9, H, L, 7:31
0, 10, H, L, 7:31
0, 11, H, L, 7:31
0, 12, H, L, 7:31
0, 13, H, L, 7:31
0, 14, H, L, 7:31
0, 15, H, M, 7:31
0, 16, H, M, 7:31
0, 17, H, H, 7:31
0, 18, H, H, 7:31
0, 19, H, M, 7:31
0, 20, H, L, 7:31
0, 21, H, L, 7:31
0, 22, H, L, 7:31
0, 23, H, M, 7:31
0, 24, H, M, 7:31
0, 25, H, L, 7:31
0, 26, H, H, 7:31
0, 27, L, H, 7:31
0, 28, L, H, 7:31
0, 29, L, H, 7:31
0, 30, M, L, 7:31
0, 31, M, L, 7:31
0, 32, L, M, 7:31
0, 33, L, M, 7:31
0, 34, L, L, 7:31
0, 35, L, L, 7:31
0, 36, L, L, 7:31
1, 0, M, M, 7:31
1, 1, L, L, 7:31
1, 2, L, M, 7:31
1, 3, L, L, 7:31
1, 4, H, L, 7:31
1, 5, H, L, 7:31
1, 6, H, H, 7:31
1, 7, H, H, 7:31
1, 8, L, L, 7:31
1, 9, L, L, 7:31
1, 10, L, L, 7:31
1, 11, H, M, 7:31
2, 0, H, H, 7:32
2, 1, L, L, 7:32
2, 2, L, L, 7:32
2, 3, M, L, 7:32
2, 4, L, M, 7:32
2, 5, L, L, 7:32
2, 6, L, L, 7:32
2, 7, L, L, 7:32
2, 8, M, M, 7:32
2, 9, L, L, 7:32
2, 10, L, L, 7:32
2, 11, L, L, 7:32
2, 12, L, L, 7:32
2, 13, L, L, 7:32
2, 14, M, L, 7:32
2, 15, M, M, 7:32
2, 16, L, M, 7:32
2, 17, L, L, 7:32
2, 18, L, L, 7:32
2, 19, L, L, 7:32
2, 20, L, L, 7:32
2, 21, L, L, 7:32
2, 22, L, L, 7:32
2, 23, M, M, 7:32
2, 24, M, M, 7:32
3, 0, H, M, 7:22
3, 1, H, M, 7:22
3, 2, H, M, 7:22
3, 3, H, L, 7:22
3, 4, H, M, 7:22
3, 5, H, L, 7:22
3, 6, L, L, 7:22
3, 7, M, M, 7:22
4, 0, H, M, 7:27
4, 1, H, L, 7:27
4, 2, H, L, 7:27
4, 3, H, L, 7:27
4, 4, H, H, 7:27
4, 5, H, H, 7:27
4, 6, H, H, 7:27
4, 7, L, H, 7:27
4, 8, L, L, 7:27
4, 9, L, L, 7:27
4, 10, H, H, 7:27
4, 11, H, H, 7:27
4, 12, H, H, 7:27
4, 13, H, L, 7:27
4, 14, H, L, 7:27
4, 15, H, L, 7:27
4, 16, H, H, 7:27
4, 17, H, H, 7:27
4, 18, H, H, 7:27
5, 0, M, M, 7:24
5, 1, M, M, 7:24
5, 2, M, M, 7:24
5, 3, L, M, 7:24
5, 4, L, L, 7:24
5, 5, L, L, 7:24
5, 6, L, H, 7:24
5, 7, M, H, 7:24
5, 8, M, H, 7:24
5, 9, M, M, 7:24
5, 10, M, M, 7:24
5, 11, L, M, 7:24
5, 12, L, M, 7:24
5, 13, M, L, 7:24
5, 14, M, L, 7:24
6, 0, L, H, 7:29
6, 1, L, H, 7:29
6, 2, L, H, 7:29
6, 3, L, L, 7:29
6, 4, L, L, 7:29
6, 5, M, M, 7:29
6, 6, M, M, 7:29
7, 0, M, M, 7:24
7, 1, L, M, 7:24
7, 2, M, M, 7:24
7, 3, L, L, 7:24
7, 4, L, L, 7:24
7, 5, M, L, 7:24
7, 6, M, M, 7:24
7, 7, L, M, 7:24
7, 8, L, M, 7:24
7, 9, L, H, 7:24
7, 10, L, H, 7:24
7, 11, M, H, 7:24
8, 0, L, H, 7:22
8, 1, L, M, 7:22
8, 2, L, L, 7:22
8, 3, L, L, 7:22
8, 4, L, L, 7:22
8, 5, L, L, 7:22
8, 6, L, L, 7:22
