#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 10:12
0, 1, L, L, 10:12
0, 2, L, L, 10:12
0, 3, L, L, 10:12
0, 4, L, L, 10:12
0, 5, L, L, 10:12
0, 6, L, L, 10:12
0, 7, L, L, 10:12
0, 8, L, L, 10:12
0, 9, H, L, 10:12
0, 10, H, L, 10:12
0, 11, M, M, 10:12
0, 12, L, M, 10:12
0, 13, L, L, 10:12
0, 14, L, L, 10:12
0, 15, L, H, 10:12
0, 16, L, H, 10:12
0, 17, L, H, 10:12
0, 18, L, L, 10:12
0, 19, L, M, 10:12
0, 20, H, L, 10:12
0, 21, H, L, 10:12
0, 22, H, L, 10:12
0, 23, L, H, 10:12
0, 24, L, H, 10:12
0, 25, L, H, 10:12
0, 26, L, H, 10:12
0, 27, H, L, 10:12
0, 28, H, L, 10:12
0, 29, H, L, 10:12
0, 30, L, L, 10:12
0, 31, L, L, 10:12
0, 32, L, L, 10:12
0, 33, L, L, 10:12
0, 34, L, L, 10:12
0, 35, L, L, 10:12
0, 36, L, L, 10:12
1, 0, L, L, 10:17
1, 1, L, L, 10:17
1, 2, L, L, 10:17
1, 3, L, L, 10:17
1, 4, L, L, 10:17
1, 5, L, L, 10:17
1, 6, M, M, 10:17
1, 7, M, M, 10:17
1, 8, L, L, 10:17
1, 9, L, L, 10:17
1, 10, L, L, 10:17
1, 11, L, L, 10:17
2, 0, M, M, 10:17
2, 1, L, L, 10:17
2, 2, L, L, 10:17
2, 3, L, L, 10:17
2, 4, M, M, 10:17
2, 5, M, M, 10:17
2, 6, M, M, 10:17
2, 7, L, L, 10:17
2, 8, L, L, 10:17
2, 9, L, L, 10:17
2, 10, L, L, 10:17
2, 11, L, L, 10:17
2, 12, L, L, 10:17
2, 13, L, L, 10:17
2, 14, L, L, 10:17
2, 15, M, M, 10:17
2, 16, L, L, 10:17
2, 17, L, L, 10:17
2, 18, L, L, 10:17
2, 19, L, L, 10:17
2, 20, L, L, 10:17
2, 21, L, L, 10:17
2, 22, L, L, 10:17
2, 23, L, L, 10:17
2, 24, M, M, 10:17
3, 0, M, M, 10:17
3, 1, M, M, 10:17
3, 2, L, L, 10:17
3, 3, L, L, 10:17
3, 4, L, L, 10:17
3, 5, M, M, 10:17
3, 6, L, L, 10:17
3, 7, L, L, 10:17
4, 0, L, L, 10:17
4, 1, L, L, 10:17
4, 2, L, L, 10:17
4, 3, M, L, 10:17
4, 4, M, H, 10:17
4, 5, M, H, 10:17
4, 6, L, H, 10:17
4, 7, L, H, 10:17
4, 8, L, L, 10:17
4, 9, L, L, 10:17
4, 10, M, M, 10:17
4, 11, M, L, 10:17
4, 12, M, L, 10:17
4, 13, L, L, 10:17
4, 14, L, L, 10:17
4, 15, M, M, 10:17
4, 16, M, L, 10:17
4, 17, L, L, 10:17
4, 18, L, L, 10:17
5, 0, M, M, 10:17
5, 1, M, M, 10:17
5, 2, L, L, 10:17
5, 3, L, L, 10:17
5, 4, L, L, 10:17
5, 5, L, L, 10:17
5, 6, L, L, 10:17
5, 7, L, L, 10:17
5, 8, M, L, 10:17
5, 9, M, M, 10:17
5, 10, L, M, 10:17
5, 11, L, L, 10:17
5, 12, L, L, 10:17
5, 13, L, L, 10:17
5, 14, L, L, 10:17
6, 0, L, L, 10:17
6, 1, L, L, 10:17
6, 2, L, L, 10:17
6, 3, L, L, 10:17
6, 4, L, L, 10:17
6, 5, L, L, 10:17
6, 6, L, L, 10:17
7, 0, M, M, 10:17
7, 1, M, M, 10:17
7, 2, L, M, 10:17
7, 3, L, L, 10:17
7, 4, L, L, 10:17
7, 5, M, M, 10:17
7, 6, M, M, 10:17
7, 7, L, L, 10:17
7, 8, M, L, 10:17
7, 9, H, M, 10:17
7, 10, H, M, 10:17
7, 11, L, M, 10:17
8, 0, L, M, 9:59
8, 1, L, L, 9:59
8, 2, L, L, 9:59
8, 3, L, L, 9:59
8, 4, L, L, 9:59
8, 5, L, L, 9:59
8, 6, L, L, 9:59
