#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 2:16
0, 1, L, L, 2:16
0, 2, M, M, 2:16
0, 3, L, L, 2:16
0, 4, L, L, 2:16
0, 5, L, L, 2:16
0, 6, L, L, 2:16
0, 7, L, L, 2:16
0, 8, L, L, 2:16
0, 9, L, L, 2:16
0, 10, L, M, 2:16
0, 11, L, M, 2:16
0, 12, L, M, 2:16
0, 13, L, L, 2:16
0, 14, L, L, 2:16
0, 15, L, M, 2:16
0, 16, L, L, 2:16
0, 17, L, L, 2:16
0, 18, L, L, 2:16
0, 19, L, M, 2:16
0, 20, L, M, 2:16
0, 21, L, M, 2:16
0, 22, L, L, 2:16
0, 23, L, M, 2:16
0, 24, L, M, 2:16
0, 25, L, M, 2:16
0, 26, L, M, 2:16
0, 27, L, L, 2:16
0, 28, L, L, 2:16
0, 29, L, M, 2:16
0, 30, L, L, 2:16
0, 31, L, L, 2:16
0, 32, L, M, 2:16
0, 33, L, M, 2:16
0, 34, L, L, 2:16
0, 35, L, L, 2:16
0, 36, L, L, 2:16
1, 0, L, M, 1:33
1, 1, L, L, 1:33
1, 2, L, L, 1:33
1, 3, L, L, 1:33
1, 4, L, L, 1:33
1, 5, L, L, 1:33
1, 6, M, M, 1:33
1, 7, M, M, 1:33
1, 8, L, L, 1:33
1, 9, L, L, 1:33
1, 10, L, L, 1:33
1, 11, L, L, 1:33
2, 0, L, M, 1:34
2, 1, L, M, 1:34
2, 2, L, L, 1:34
2, 3, L, M, 1:34
2, 4, L, M, 1:34
2, 5, L, L, 1:34
2, 6, L, L, 1:34
2, 7, L, L, 1:34
2, 8, L, L, 1:34
2, 9, L, L, 1:34
2, 10, L, L, 1:34
2, 11, L, L, 1:34
2, 12, L, L, 1:34
2, 13, L, L, 1:34
2, 14, L, L, 1:34
2, 15, M, M, 1:34
2, 16, M, M, 1:34
2, 17, L, L, 1:34
2, 18, L, L, 1:34
2, 19, L, L, 1:34
2, 20, L, L, 1:34
2, 21, L, L, 1:34
2, 22, L, L, 1:34
2, 23, L, L, 1:34
2, 24, M, M, 1:34
3, 0, L, L, 1:34
3, 1, L, L, 1:34
3, 2, L, L, 1:34
3, 3, L, L, 1:34
3, 4, L, L, 1:34
3, 5, M, M, 1:34
3, 6, M, M, 1:34
3, 7, L, M, 1:34
4, 0, L, L, 2:16
4, 1, L, L, 2:16
4, 2, M, M, 2:16
4, 3, L, L, 2:16
4, 4, L, L, 2:16
4, 5, M, M, 2:16
4, 6, L, M, 2:16
4, 7, M, L, 2:16
4, 8, L, L, 2:16
4, 9, L, L, 2:16
4, 10, M, M, 2:16
4, 11, M, M, 2:16
4, 12, M, M, 2:16
4, 13, L, L, 2:16
4, 14, L, L, 2:16
4, 15, M, M, 2:16
4, 16, L, M, 2:16
4, 17, L, M, 2:16
4, 18, L, M, 2:16
5, 0, L, L, 1:34
5, 1, L, L, 1:34
5, 2, L, L, 1:34
5, 3, L, L, 1:34
5, 4, L, L, 1:34
5, 5, L, L, 1:34
5, 6, L, L, 1:34
5, 7, L, L, 1:34
5, 8, L, L, 1:34
5, 9, L, L, 1:34
5, 10, L, L, 1:34
5, 11, L, L, 1:34
5, 12, L, L, 1:34
5, 13, L, L, 1:34
5, 14, L, L, 1:34
6, 0, L, L, 1:34
6, 1, M, M, 1:34
6, 2, L, L, 1:34
6, 3, L, L, 1:34
6, 4, L, L, 1:34
6, 5, M, M, 1:34
6, 6, M, M, 1:34
7, 0, M, M, 1:35
7, 1, M, M, 1:35
7, 2, L, M, 1:35
7, 3, L, L, 1:35
7, 4, L, L, 1:35
7, 5, M, M, 1:35
7, 6, M, M, 1:35
7, 7, L, L, 1:35
7, 8, L, L, 1:35
7, 9, M, M, 1:35
7, 10, M, M, 1:35
7, 11, M, M, 1:35
8, 0, L, L, 11:45
8, 1, L, L, 11:45
8, 2, L, L, 11:45
8, 3, L, L, 11:45
8, 4, H, L, 11:45
8, 5, H, L, 11:45
8, 6, H, L, 11:45
