#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 1:01
0, 1, L, L, 1:01
0, 2, L, L, 1:01
0, 3, L, L, 1:01
0, 4, L, L, 1:01
0, 5, L, L, 1:01
0, 6, L, L, 1:01
0, 7, L, L, 1:01
0, 8, H, L, 1:01
0, 9, H, L, 1:01
0, 10, H, L, 1:01
0, 11, H, M, 1:01
0, 12, L, M, 1:01
0, 13, L, L, 1:01
0, 14, L, L, 1:01
0, 15, H, H, 1:01
0, 16, H, H, 1:01
0, 17, L, H, 1:01
0, 18, L, L, 1:01
0, 19, H, H, 1:01
0, 20, L, H, 1:01
0, 21, L, H, 1:01
0, 22, L, H, 1:01
0, 23, L, H, 1:01
0, 24, L, H, 1:01
0, 25, H, H, 1:01
0, 26, H, H, 1:01
0, 27, H, H, 1:01
0, 28, H, L, 1:01
0, 29, H, L, 1:01
0, 30, L, L, 1:01
0, 31, L, L, 1:01
0, 32, L, M, 1:01
0, 33, L, M, 1:01
0, 34, L, L, 1:01
0, 35, L, L, 1:01
0, 36, L, L, 1:01
1, 0, L, L, 1:00
1, 1, L, L, 1:00
1, 2, L, L, 1:00
1, 3, L, L, 1:00
1, 4, L, L, 1:00
1, 5, L, L, 1:00
1, 6, M, M, 1:00
1, 7, M, M, 1:00
1, 8, L, L, 1:00
1, 9, L, L, 1:00
1, 10, L, L, 1:00
1, 11, L, L, 1:00
2, 0, M, M, 1:00
2, 1, L, L, 1:00
2, 2, L, L, 1:00
2, 3, L, L, 1:00
2, 4, M, M, 1:00
2, 5, M, M, 1:00
2, 6, M, M, 1:00
2, 7, L, L, 1:00
2, 8, L, L, 1:00
2, 9, L, L, 1:00
2, 10, L, L, 1:00
2, 11, L, L, 1:00
2, 12, L, L, 1:00
2, 13, L, L, 1:00
2, 14, L, L, 1:00
2, 15, M, M, 1:00
2, 16, L, L, 1:00
2, 17, L, L, 1:00
2, 18, L, L, 1:00
2, 19, L, L, 1:00
2, 20, L, L, 1:00
2, 21, L, L, 1:00
2, 22, L, L, 1:00
2, 23, L, L, 1:00
2, 24, M, M, 1:00
3, 0, M, M, 12:55
3, 1, M, M, 12:55
3, 2, L, L, 12:55
3, 3, L, L, 12:55
3, 4, L, L, 12:55
3, 5, M, M, 12:55
3, 6, L, L, 12:55
3, 7, L, L, 12:55
4, 0, H, L, 1:00
4, 1, H, L, 1:00
4, 2, H, L, 1:00
4, 3, H, L, 1:00
4, 4, H, H, 1:00
4, 5, H, H, 1:00
4, 6, L, H, 1:00
4, 7, L, H, 1:00
4, 8, L, L, 1:00
4, 9, L, L, 1:00
4, 10, M, M, 1:00
4, 11, M, H, 1:00
4, 12, M, H, 1:00
4, 13, L, H, 1:00
4, 14, L, L, 1:00
4, 15, M, M, 1:00
4, 16, M, H, 1:00
4, 17, L, H, 1:00
4, 18, L, L, 1:00
5, 0, M, M, 12:55
5, 1, M, M, 12:55
5, 2, L, L, 12:55
5, 3, L, L, 12:55
5, 4, L, L, 12:55
5, 5, L, L, 12:55
5, 6, L, L, 12:55
5, 7, L, L, 12:55
5, 8, M, M, 12:55
5, 9, M, M, 12:55
5, 10, L, M, 12:55
5, 11, L, L, 12:55
5, 12, L, L, 12:55
5, 13, L, L, 12:55
5, 14, L, L, 12:55
6, 0, L, L, 12:55
6, 1, L, L, 12:55
6, 2, L, L, 12:55
6, 3, L, L, 12:55
6, 4, L, L, 12:55
6, 5, L, L, 12:55
6, 6, L, L, 12:55
7, 0, M, M, 1:00
7, 1, M, M, 1:00
7, 2, L, M, 1:00
7, 3, L, L, 1:00
7, 4, L, L, 1:00
7, 5, M, M, 1:00
7, 6, M, M, 1:00
7, 7, L, L, 1:00
7, 8, H, L, 1:00
7, 9, H, M, 1:00
7, 10, H, M, 1:00
7, 11, L, M, 1:00
8, 0, L, H, 12:47
8, 1, L, L, 12:47
8, 2, L, M, 12:47
8, 3, L, L, 12:47
8, 4, L, L, 12:47
8, 5, L, L, 12:47
8, 6, M, L, 12:47
