#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 10:19
0, 1, L, L, 10:19
0, 2, M, L, 10:19
0, 3, L, L, 10:19
0, 4, M, L, 10:19
0, 5, L, L, 10:19
0, 6, H, L, 10:19
0, 7, H, M, 10:19
0, 8, H, L, 10:19
0, 9, H, L, 10:19
0, 10, H, M, 10:19
0, 11, H, M, 10:19
0, 12, L, L, 10:19
0, 13, L, L, 10:19
0, 14, L, L, 10:19
0, 15, H, L, 10:19
0, 16, H, H, 10:19
0, 17, H, H, 10:19
0, 18, H, L, 10:19
0, 19, H, L, 10:19
0, 20, H, L, 10:19
0, 21, H, L, 10:19
0, 22, H, L, 10:19
0, 23, H, M, 10:19
0, 24, H, L, 10:19
0, 25, H, L, 10:19
0, 26, H, H, 10:19
0, 27, H, H, 10:19
0, 28, H, H, 10:19
0, 29, L, H, 10:19
0, 30, L, M, 10:19
0, 31, L, L, 10:19
0, 32, L, L, 10:19
0, 33, L, L, 10:19
0, 34, L, L, 10:19
0, 35, L, L, 10:19
0, 36, L, L, 10:19
1, 0, L, L, 10:19
1, 1, L, L, 10:19
1, 2, L, L, 10:19
1, 3, L, L, 10:19
1, 4, L, L, 10:19
1, 5, L, L, 10:19
1, 6, M, M, 10:19
1, 7, M, M, 10:19
1, 8, L, L, 10:19
1, 9, L, L, 10:19
1, 10, L, L, 10:19
1, 11, M, M, 10:19
2, 0, M, M, 10:19
2, 1, M, M, 10:19
2, 2, L, L, 10:19
2, 3, M, M, 10:19
2, 4, L, L, 10:19
2, 5, L, L, 10:19
2, 6, M, M, 10:19
2, 7, M, M, 10:19
2, 8, M, M, 10:19
2, 9, L, L, 10:19
2, 10, L, L, 10:19
2, 11, L, L, 10:19
2, 12, L, L, 10:19
2, 13, L, L, 10:19
2, 14, M, M, 10:19
2, 15, M, M, 10:19
2, 16, L, L, 10:19
2, 17, L, L, 10:19
2, 18, M, M, 10:19
2, 19, L, L, 10:19
2, 20, L, L, 10:19
2, 21, L, L, 10:19
2, 22, L, L, 10:19
2, 23, M, L, 10:19
2, 24, M, M, 10:19
3, 0, M, L, 10:19
3, 1, M, L, 10:19
3, 2, M, L, 10:19
3, 3, M, L, 10:19
3, 4, M, L, 10:19
3, 5, L, L, 10:19
3, 6, L, L, 10:19
3, 7, L, L, 10:19
4, 0, L, L, 10:19
4, 1, L, L, 10:19
4, 2, L, L, 10:19
4, 3, M, L, 10:19
4, 4, M, L, 10:19
4, 5, M, M, 10:19
4, 6, L, M, 10:19
4, 7, L, L, 10:19
4, 8, L, L, 10:19
4, 9, L, L, 10:19
4, 10, H, H, 10:19
4, 11, H, H, 10:19
4, 12, L, H, 10:19
4, 13, H, L, 10:19
4, 14, H, L, 10:19
4, 15, H, M, 10:19
4, 16, H, H, 10:19
4, 17, L, H, 10:19
4, 18, L, H, 10:19
5, 0, M, M, 10:25
5, 1, M, M, 10:25
5, 2, L, L, 10:25
5, 3, L, L, 10:25
5, 4, L, L, 10:25
5, 5, L, L, 10:25
5, 6, M, H, 10:25
5, 7, M, H, 10:25
5, 8, M, H, 10:25
5, 9, M, H, 10:25
5, 10, M, L, 10:25
5, 11, L, L, 10:25
5, 12, L, L, 10:25
5, 13, L, L, 10:25
5, 14, L, L, 10:25
6, 0, L, M, 10:26
6, 1, L, M, 10:26
6, 2, L, L, 10:26
6, 3, L, L, 10:26
6, 4, L, L, 10:26
6, 5, L, M, 10:26
6, 6, L, M, 10:26
7, 0, M, M, 10:26
7, 1, M, M, 10:26
7, 2, L, L, 10:26
7, 3, L, M, 10:26
7, 4, L, M, 10:26
7, 5, L, M, 10:26
7, 6, L, M, 10:26
7, 7, L, L, 10:26
7, 8, H, L, 10:26
7, 9, H, H, 10:26
7, 10, H, H, 10:26
7, 11, L, H, 10:26
8, 0, L, H, 10:20
8, 1, L, L, 10:20
8, 2, L, H, 10:20
8, 3, L, L, 10:20
8, 4, L, L, 10:20
8, 5, L, H, 10:20
8, 6, L, L, 10:20
