#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 1:16
0, 1, L, L, 1:16
0, 2, L, L, 1:16
0, 3, L, L, 1:16
0, 4, L, L, 1:16
0, 5, L, L, 1:16
0, 6, L, L, 1:16
0, 7, L, L, 1:16
0, 8, L, L, 1:16
0, 9, L, L, 1:16
0, 10, M, M, 1:16
0, 11, M, M, 1:16
0, 12, L, L, 1:16
0, 13, L, L, 1:16
0, 14, L, L, 1:16
0, 15, L, L, 1:16
0, 16, M, M, 1:16
0, 17, L, M, 1:16
0, 18, L, L, 1:16
0, 19, L, H, 1:16
0, 20, L, H, 1:16
0, 21, L, H, 1:16
0, 22, M, H, 1:16
0, 23, L, H, 1:16
0, 24, M, H, 1:16
0, 25, M, H, 1:16
0, 26, M, H, 1:16
0, 27, L, H, 1:16
0, 28, L, H, 1:16
0, 29, L, L, 1:16
0, 30, M, L, 1:16
0, 31, M, L, 1:16
0, 32, L, H, 1:16
0, 33, L, H, 1:16
0, 34, L, L, 1:16
0, 35, L, L, 1:16
0, 36, L, L, 1:16
1, 0, L, L, 1:10
1, 1, L, L, 1:10
1, 2, L, L, 1:10
1, 3, L, L, 1:10
1, 4, L, L, 1:10
1, 5, L, L, 1:10
1, 6, M, M, 1:10
1, 7, M, M, 1:10
1, 8, L, L, 1:10
1, 9, L, L, 1:10
1, 10, L, L, 1:10
1, 11, L, L, 1:10
2, 0, M, M, 1:10
2, 1, M, M, 1:10
2, 2, L, L, 1:10
2, 3, L, L, 1:10
2, 4, M, M, 1:10
2, 5, M, M, 1:10
2, 6, L, L, 1:10
2, 7, L, L, 1:10
2, 8, L, L, 1:10
2, 9, L, L, 1:10
2, 10, L, L, 1:10
2, 11, L, L, 1:10
2, 12, L, L, 1:10
2, 13, L, L, 1:10
2, 14, M, L, 1:10
2, 15, M, M, 1:10
2, 16, L, M, 1:10
2, 17, L, L, 1:10
2, 18, L, L, 1:10
2, 19, L, L, 1:10
2, 20, L, L, 1:10
2, 21, L, L, 1:10
2, 22, L, L, 1:10
2, 23, L, L, 1:10
2, 24, L, L, 1:10
3, 0, L, L, 1:10
3, 1, M, L, 1:10
3, 2, M, L, 1:10
3, 3, M, L, 1:10
3, 4, M, L, 1:10
3, 5, M, M, 1:10
3, 6, L, M, 1:10
3, 7, L, M, 1:10
4, 0, H, L, 1:10
4, 1, H, L, 1:10
4, 2, H, L, 1:10
4, 3, H, L, 1:10
4, 4, H, H, 1:10
4, 5, H, H, 1:10
4, 6, H, H, 1:10
4, 7, L, L, 1:10
4, 8, L, L, 1:10
4, 9, L, L, 1:10
4, 10, H, H, 1:10
4, 11, H, H, 1:10
4, 12, H, H, 1:10
4, 13, L, L, 1:10
4, 14, H, H, 1:10
4, 15, H, H, 1:10
4, 16, H, H, 1:10
4, 17, L, H, 1:10
4, 18, L, H, 1:10
5, 0, L, L, 1:10
5, 1, L, L, 1:10
5, 2, L, L, 1:10
5, 3, L, L, 1:10
5, 4, L, L, 1:10
5, 5, L, L, 1:10
5, 6, L, L, 1:10
5, 7, L, L, 1:10
5, 8, L, L, 1:10
5, 9, L, L, 1:10
5, 10, L, L, 1:10
5, 11, L, L, 1:10
5, 12, L, L, 1:10
5, 13, L, L, 1:10
5, 14, L, L, 1:10
6, 0, L, L, 1:05
6, 1, L, L, 1:05
6, 2, L, L, 1:05
6, 3, L, L, 1:05
6, 4, L, L, 1:05
6, 5, L, L, 1:05
6, 6, L, L, 1:05
7, 0, L, L, 1:05
7, 1, L, L, 1:05
7, 2, L, L, 1:05
7, 3, L, L, 1:05
7, 4, L, L, 1:05
7, 5, L, L, 1:05
7, 6, L, L, 1:05
7, 7, L, L, 1:05
7, 8, L, L, 1:05
7, 9, L, L, 1:05
7, 10, L, L, 1:05
7, 11, L, L, 1:05
8, 0, L, M, 1:05
8, 1, L, L, 1:05
8, 2, L, L, 1:05
8, 3, L, L, 1:05
8, 4, L, L, 1:05
8, 5, L, L, 1:05
8, 6, L, L, 1:05
