#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 2:46
0, 1, L, L, 2:46
0, 2, M, M, 2:46
0, 3, L, L, 2:46
0, 4, L, L, 2:46
0, 5, L, L, 2:46
0, 6, L, L, 2:46
0, 7, L, L, 2:46
0, 8, H, L, 2:46
0, 9, H, L, 2:46
0, 10, H, H, 2:46
0, 11, H, H, 2:46
0, 12, H, H, 2:46
0, 13, H, L, 2:46
0, 14, H, L, 2:46
0, 15, H, L, 2:46
0, 16, H, H, 2:46
0, 17, H, H, 2:46
0, 18, L, L, 2:46
0, 19, L, H, 2:46
0, 20, L, H, 2:46
0, 21, L, H, 2:46
0, 22, M, H, 2:46
0, 23, L, H, 2:46
0, 24, L, H, 2:46
0, 25, L, H, 2:46
0, 26, M, H, 2:46
0, 27, M, L, 2:46
0, 28, M, L, 2:46
0, 29, M, L, 2:46
0, 30, L, L, 2:46
0, 31, M, L, 2:46
0, 32, L, M, 2:46
0, 33, L, M, 2:46
0, 34, L, L, 2:46
0, 35, L, L, 2:46
0, 36, L, L, 2:46
1, 0, L, L, 2:45
1, 1, L, L, 2:45
1, 2, L, L, 2:45
1, 3, L, L, 2:45
1, 4, L, L, 2:45
1, 5, L, L, 2:45
1, 6, M, M, 2:45
1, 7, M, M, 2:45
1, 8, L, L, 2:45
1, 9, L, L, 2:45
1, 10, L, L, 2:45
1, 11, L, L, 2:45
2, 0, M, M, 2:36
2, 1, M, M, 2:36
2, 2, L, L, 2:36
2, 3, L, L, 2:36
2, 4, M, M, 2:36
2, 5, M, M, 2:36
2, 6, M, M, 2:36
2, 7, M, L, 2:36
2, 8, L, L, 2:36
2, 9, L, L, 2:36
2, 10, L, L, 2:36
2, 11, M, L, 2:36
2, 12, M, L, 2:36
2, 13, L, L, 2:36
2, 14, M, L, 2:36
2, 15, M, M, 2:36
2, 16, L, L, 2:36
2, 17, L, L, 2:36
2, 18, L, L, 2:36
2, 19, L, L, 2:36
2, 20, L, L, 2:36
2, 21, L, L, 2:36
2, 22, M, L, 2:36
2, 23, M, L, 2:36
2, 24, M, L, 2:36
3, 0, M, L, 2:36
3, 1, L, L, 2:36
3, 2, M, L, 2:36
3, 3, L, L, 2:36
3, 4, L, L, 2:36
3, 5, M, M, 2:36
3, 6, M, M, 2:36
3, 7, L, M, 2:36
4, 0, L, L, 2:46
4, 1, L, L, 2:46
4, 2, L, L, 2:46
4, 3, H, L, 2:46
4, 4, H, H, 2:46
4, 5, H, H, 2:46
4, 6, M, H, 2:46
4, 7, L, H, 2:46
4, 8, M, L, 2:46
4, 9, L, L, 2:46
4, 10, M, M, 2:46
4, 11, M, M, 2:46
4, 12, L, M, 2:46
4, 13, L, L, 2:46
4, 14, L, L, 2:46
4, 15, M, H, 2:46
4, 16, M, H, 2:46
4, 17, L, H, 2:46
4, 18, L, H, 2:46
5, 0, M, M, 2:36
5, 1, M, M, 2:36
5, 2, L, L, 2:36
5, 3, L, L, 2:36
5, 4, L, L, 2:36
5, 5, L, L, 2:36
5, 6, L, H, 2:36
5, 7, L, H, 2:36
5, 8, L, H, 2:36
5, 9, M, H, 2:36
5, 10, M, H, 2:36
5, 11, M, H, 2:36
5, 12, L, L, 2:36
5, 13, L, L, 2:36
5, 14, L, L, 2:36
6, 0, L, M, 2:36
6, 1, L, L, 2:36
6, 2, L, L, 2:36
6, 3, L, L, 2:36
6, 4, L, L, 2:36
6, 5, M, M, 2:36
6, 6, M, M, 2:36
7, 0, H, H, 2:36
7, 1, M, H, 2:36
7, 2, L, H, 2:36
7, 3, L, H, 2:36
7, 4, M, H, 2:36
7, 5, M, H, 2:36
7, 6, M, H, 2:36
7, 7, L, M, 2:36
7, 8, L, L, 2:36
7, 9, M, M, 2:36
7, 10, M, M, 2:36
7, 11, L, L, 2:36
8, 0, L, H, 2:31
8, 1, L, L, 2:31
8, 2, L, L, 2:31
8, 3, L, L, 2:31
8, 4, L, L, 2:31
8, 5, L, L, 2:31
8, 6, L, L, 2:31
