#lineID, stationID, statusN, statusS, timestamp
0, 0, M, L, 6:01
0, 1, L, L, 6:01
0, 2, M, M, 6:01
0, 3, L, L, 6:01
0, 4, M, M, 6:01
0, 5, M, M, 6:01
0, 6, L, L, 6:01
0, 7, L, L, 6:01
0, 8, L, L, 6:01
0, 9, L, L, 6:01
0, 10, L, M, 6:01
0, 11, M, H, 6:01
0, 12, M, H, 6:01
0, 13, L, H, 6:01
0, 14, L, H, 6:01
0, 15, M, H, 6:01
0, 16, H, H, 6:01
0, 17, H, H, 6:01
0, 18, L, H, 6:01
0, 19, L, H, 6:01
0, 20, L, H, 6:01
0, 21, L, H, 6:01
0, 22, M, H, 6:01
0, 23, M, H, 6:01
0, 24, L, H, 6:01
0, 25, L, H, 6:01
0, 26, M, H, 6:01
0, 27, H, H, 6:01
0, 28, H, H, 6:01
0, 29, H, H, 6:01
0, 30, H, L, 6:01
0, 31, H, L, 6:01
0, 32, L, H, 6:01
0, 33, L, H, 6:01
0, 34, L, L, 6:01
0, 35, L, L, 6:01
0, 36, L, L, 6:01
1, 0, L, M, 6:01
1, 1, L, L, 6:01
1, 2, L, M, 6:01
1, 3, L, L, 6:01
1, 4, L, L, 6:01
1, 5, L, L, 6:01
1, 6, M, M, 6:01
1, 7, M, M, 6:01
1, 8, L, L, 6:01
1, 9, L, L, 6:01
1, 10, L, L, 6:01
1, 11, M, M, 6:01
2, 0, M, M, 6:01
2, 1, M, M, 6:01
2, 2, L, L, 6:01
2, 3, L, L, 6:01
2, 4, M, M, 6:01
2, 5, M, M, 6:01
2, 6, M, M, 6:01
2, 7, L, L, 6:01
2, 8, M, M, 6:01
2, 9, L, L, 6:01
2, 10, L, L, 6:01
2, 11, M, M, 6:01
2, 12, M, M, 6:01
2, 13, L, L, 6:01
2, 14, M, L, 6:01
2, 15, M, M, 6:01
2, 16, M, M, 6:01
2, 17, M, M, 6:01
2, 18, M, M, 6:01
2, 19, M, M, 6:01
2, 20, M, M, 6:01
2, 21, M, L, 6:01
2, 22, M, L, 6:01
2, 23, M, L, 6:01
2, 24, M, L, 6:01
3, 0, M, M, 6:01
3, 1, M, M, 6:01
3, 2, M, M, 6:01
3, 3, L, L, 6:01
3, 4, M, M, 6:01
3, 5, M, M, 6:01
3, 6, M, M, 6:01
3, 7, M, M, 6:01
4, 0, L, L, 6:01
4, 1, M, L, 6:01
4, 2, M, M, 6:01
4, 3, H, M, 6:01
4, 4, H, H, 6:01
4, 5, H, H, 6:01
4, 6, L, H, 6:01
4, 7, L, H, 6:01
4, 8, L, L, 6:01
4, 9, M, L, 6:01
4, 10, M, M, 6:01
4, 11, M, M, 6:01
4, 12, M, M, 6:01
4, 13, L, L, 6:01
4, 14, H, L, 6:01
4, 15, H, M, 6:01
4, 16, H, H, 6:01
4, 17, L, H, 6:01
4, 18, L, H, 6:01
5, 0, M, M, 6:01
5, 1, M, M, 6:01
5, 2, L, L, 6:01
5, 3, L, L, 6:01
5, 4, L, L, 6:01
5, 5, M, H, 6:01
5, 6, H, H, 6:01
5, 7, H, H, 6:01
5, 8, H, H, 6:01
5, 9, H, H, 6:01
5, 10, H, H, 6:01
5, 11, H, H, 6:01
5, 12, L, M, 6:01
5, 13, L, L, 6:01
5, 14, L, L, 6:01
6, 0, M, M, 6:01
6, 1, M, M, 6:01
6, 2, M, L, 6:01
6, 3, L, L, 6:01
6, 4, L, L, 6:01
6, 5, M, M, 6:01
6, 6, M, M, 6:01
7, 0, M, M, 6:01
7, 1, M, L, 6:01
7, 2, M, L, 6:01
7, 3, M, M, 6:01
7, 4, L, L, 6:01
7, 5, L, L, 6:01
7, 6, M, M, 6:01
7, 7, L, M, 6:01
7, 8, H, L, 6:01
7, 9, H, M, 6:01
7, 10, H, M, 6:01
7, 11, L, M, 6:01
8, 0, L, H, 6:01
8, 1, L, L, 6:01
8, 2, L, L, 6:01
8, 3, L, L, 6:01
8, 4, L, L, 6:01
8, 5, L, L, 6:01
8, 6, H, L, 6:01
