#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 3:44
0, 1, L, L, 3:44
0, 2, M, M, 3:44
0, 3, L, L, 3:44
0, 4, L, L, 3:44
0, 5, L, L, 3:44
0, 6, L, L, 3:44
0, 7, L, L, 3:44
0, 8, H, L, 3:44
0, 9, H, L, 3:44
0, 10, H, M, 3:44
0, 11, H, M, 3:44
0, 12, H, M, 3:44
0, 13, H, M, 3:44
0, 14, H, M, 3:44
0, 15, H, H, 3:44
0, 16, H, H, 3:44
0, 17, M, L, 3:44
0, 18, L, L, 3:44
0, 19, L, H, 3:44
0, 20, L, H, 3:44
0, 21, L, H, 3:44
0, 22, M, H, 3:44
0, 23, M, H, 3:44
0, 24, L, H, 3:44
0, 25, L, H, 3:44
0, 26, M, H, 3:44
0, 27, L, H, 3:44
0, 28, L, M, 3:44
0, 29, M, L, 3:44
0, 30, M, L, 3:44
0, 31, M, L, 3:44
0, 32, L, H, 3:44
0, 33, L, H, 3:44
0, 34, L, L, 3:44
0, 35, L, L, 3:44
0, 36, L, L, 3:44
1, 0, L, M, 3:42
1, 1, L, L, 3:42
1, 2, L, M, 3:42
1, 3, L, L, 3:42
1, 4, L, L, 3:42
1, 5, L, L, 3:42
1, 6, M, M, 3:42
1, 7, M, M, 3:42
1, 8, L, L, 3:42
1, 9, L, L, 3:42
1, 10, L, L, 3:42
1, 11, M, M, 3:42
2, 0, M, M, 3:43
2, 1, M, M, 3:43
2, 2, L, L, 3:43
2, 3, L, L, 3:43
2, 4, M, M, 3:43
2, 5, M, M, 3:43
2, 6, M, M, 3:43
2, 7, L, L, 3:43
2, 8, M, M, 3:43
2, 9, L, L, 3:43
2, 10, L, L, 3:43
2, 11, M, M, 3:43
2, 12, M, M, 3:43
2, 13, L, L, 3:43
2, 14, H, L, 3:43
2, 15, H, M, 3:43
2, 16, H, M, 3:43
2, 17, H, M, 3:43
2, 18, H, M, 3:43
2, 19, H, M, 3:43
2, 20, H, M, 3:43
2, 21, M, L, 3:43
2, 22, M, L, 3:43
2, 23, M, L, 3:43
2, 24, M, L, 3:43
3, 0, M, M, 3:43
3, 1, M, M, 3:43
3, 2, M, L, 3:43
3, 3, L, L, 3:43
3, 4, M, L, 3:43
3, 5, M, M, 3:43
3, 6, L, M, 3:43
3, 7, L, M, 3:43
4, 0, L, L, 3:44
4, 1, M, L, 3:44
4, 2, M, M, 3:44
4, 3, H, M, 3:44
4, 4, H, H, 3:44
4, 5, H, H, 3:44
4, 6, L, M, 3:44
4, 7, L, L, 3:44
4, 8, L, L, 3:44
4, 9, M, L, 3:44
4, 10, M, M, 3:44
4, 11, M, M, 3:44
4, 12, L, M, 3:44
4, 13, L, L, 3:44
4, 14, H, L, 3:44
4, 15, H, M, 3:44
4, 16, H, M, 3:44
4, 17, L, L, 3:44
4, 18, L, L, 3:44
5, 0, M, M, 3:44
5, 1, M, M, 3:44
5, 2, L, L, 3:44
5, 3, L, L, 3:44
5, 4, L, L, 3:44
5, 5, L, L, 3:44
5, 6, M, H, 3:44
5, 7, M, H, 3:44
5, 8, M, H, 3:44
5, 9, M, H, 3:44
5, 10, M, H, 3:44
5, 11, L, H, 3:44
5, 12, L, M, 3:44
5, 13, L, L, 3:44
5, 14, L, L, 3:44
6, 0, L, M, 3:44
6, 1, M, L, 3:44
6, 2, L, L, 3:44
6, 3, L, L, 3:44
6, 4, L, L, 3:44
6, 5, M, M, 3:44
6, 6, M, M, 3:44
7, 0, M, M, 3:44
7, 1, M, L, 3:44
7, 2, L, L, 3:44
7, 3, L, L, 3:44
7, 4, L, L, 3:44
7, 5, L, L, 3:44
7, 6, M, M, 3:44
7, 7, L, L, 3:44
7, 8, H, L, 3:44
7, 9, H, M, 3:44
7, 10, H, M, 3:44
7, 11, L, M, 3:44
8, 0, L, L, 3:44
8, 1, L, L, 3:44
8, 2, L, L, 3:44
8, 3, L, L, 3:44
8, 4, L, L, 3:44
8, 5, L, L, 3:44
8, 6, L, L, 3:44
