#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 3:16
0, 1, L, L, 3:16
0, 2, M, M, 3:16
0, 3, L, L, 3:16
0, 4, L, L, 3:16
0, 5, L, L, 3:16
0, 6, L, L, 3:16
0, 7, L, L, 3:16
0, 8, H, L, 3:16
0, 9, H, L, 3:16
0, 10, H, M, 3:16
0, 11, H, M, 3:16
0, 12, H, M, 3:16
0, 13, H, M, 3:16
0, 14, H, M, 3:16
0, 15, H, M, 3:16
0, 16, H, H, 3:16
0, 17, M, H, 3:16
0, 18, L, H, 3:16
0, 19, L, H, 3:16
0, 20, L, L, 3:16
0, 21, L, L, 3:16
0, 22, M, L, 3:16
0, 23, M, H, 3:16
0, 24, L, H, 3:16
0, 25, L, H, 3:16
0, 26, M, H, 3:16
0, 27, L, L, 3:16
0, 28, L, M, 3:16
0, 29, M, L, 3:16
0, 30, M, L, 3:16
0, 31, M, L, 3:16
0, 32, L, H, 3:16
0, 33, L, H, 3:16
0, 34, L, L, 3:16
0, 35, L, L, 3:16
0, 36, L, L, 3:16
1, 0, L, L, 3:16
1, 1, L, L, 3:16
1, 2, L, L, 3:16
1, 3, L, L, 3:16
1, 4, L, L, 3:16
1, 5, L, L, 3:16
1, 6, M, M, 3:16
1, 7, M, M, 3:16
1, 8, L, L, 3:16
1, 9, L, L, 3:16
1, 10, L, L, 3:16
1, 11, M, L, 3:16
2, 0, M, M, 3:16
2, 1, M, M, 3:16
2, 2, L, L, 3:16
2, 3, L, L, 3:16
2, 4, M, M, 3:16
2, 5, M, M, 3:16
2, 6, M, M, 3:16
2, 7, L, L, 3:16
2, 8, M, M, 3:16
2, 9, L, L, 3:16
2, 10, L, L, 3:16
2, 11, M, M, 3:16
2, 12, M, M, 3:16
2, 13, L, L, 3:16
2, 14, L, L, 3:16
2, 15, H, M, 3:16
2, 16, H, L, 3:16
2, 17, H, M, 3:16
2, 18, H, M, 3:16
2, 19, H, L, 3:16
2, 20, H, L, 3:16
2, 21, M, L, 3:16
2, 22, M, L, 3:16
2, 23, M, L, 3:16
2, 24, M, L, 3:16
3, 0, M, M, 3:17
3, 1, M, M, 3:17
3, 2, M, L, 3:17
3, 3, L, L, 3:17
3, 4, M, L, 3:17
3, 5, M, M, 3:17
3, 6, L, M, 3:17
3, 7, L, M, 3:17
4, 0, L, L, 3:17
4, 1, M, L, 3:17
4, 2, L, M, 3:17
4, 3, L, M, 3:17
4, 4, M, H, 3:17
4, 5, M, H, 3:17
4, 6, L, M, 3:17
4, 7, L, L, 3:17
4, 8, L, L, 3:17
4, 9, M, L, 3:17
4, 10, M, M, 3:17
4, 11, M, M, 3:17
4, 12, L, M, 3:17
4, 13, L, L, 3:17
4, 14, H, L, 3:17
4, 15, H, M, 3:17
4, 16, H, M, 3:17
4, 17, L, L, 3:17
4, 18, L, L, 3:17
5, 0, M, M, 3:17
5, 1, M, M, 3:17
5, 2, L, L, 3:17
5, 3, L, L, 3:17
5, 4, L, L, 3:17
5, 5, L, L, 3:17
5, 6, L, H, 3:17
5, 7, L, H, 3:17
5, 8, M, H, 3:17
5, 9, M, H, 3:17
5, 10, M, H, 3:17
5, 11, L, H, 3:17
5, 12, L, M, 3:17
5, 13, L, L, 3:17
5, 14, L, L, 3:17
6, 0, L, M, 3:17
6, 1, M, L, 3:17
6, 2, L, L, 3:17
6, 3, L, L, 3:17
6, 4, L, L, 3:17
6, 5, M, M, 3:17
6, 6, M, M, 3:17
7, 0, M, M, 3:17
7, 1, M, L, 3:17
7, 2, L, L, 3:17
7, 3, L, L, 3:17
7, 4, L, L, 3:17
7, 5, L, L, 3:17
7, 6, M, M, 3:17
7, 7, L, L, 3:17
7, 8, H, L, 3:17
7, 9, H, M, 3:17
7, 10, H, M, 3:17
7, 11, L, M, 3:17
8, 0, L, L, 3:17
8, 1, L, L, 3:17
8, 2, L, L, 3:17
8, 3, L, L, 3:17
8, 4, L, L, 3:17
8, 5, L, L, 3:17
8, 6, L, L, 3:17
