#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 9:28
0, 1, L, L, 9:28
0, 2, M, M, 9:28
0, 3, L, L, 9:28
0, 4, H, M, 9:28
0, 5, H, M, 9:28
0, 6, H, M, 9:28
0, 7, H, L, 9:28
0, 8, H, L, 9:28
0, 9, H, L, 9:28
0, 10, H, M, 9:28
0, 11, H, M, 9:28
0, 12, H, M, 9:28
0, 13, H, M, 9:28
0, 14, H, L, 9:28
0, 15, H, H, 9:28
0, 16, H, H, 9:28
0, 17, H, H, 9:28
0, 18, L, H, 9:28
0, 19, L, H, 9:28
0, 20, L, H, 9:28
0, 21, L, H, 9:28
0, 22, H, H, 9:28
0, 23, H, H, 9:28
0, 24, H, H, 9:28
0, 25, H, H, 9:28
0, 26, H, H, 9:28
0, 27, H, H, 9:28
0, 28, H, H, 9:28
0, 29, H, H, 9:28
0, 30, L, H, 9:28
0, 31, M, H, 9:28
0, 32, L, H, 9:28
0, 33, L, H, 9:28
0, 34, L, H, 9:28
0, 35, L, M, 9:28
0, 36, M, L, 9:28
1, 0, L, L, 9:22
1, 1, L, L, 9:22
1, 2, L, M, 9:22
1, 3, L, M, 9:22
1, 4, L, L, 9:22
1, 5, L, L, 9:22
1, 6, M, M, 9:22
1, 7, M, M, 9:22
1, 8, L, L, 9:22
1, 9, L, L, 9:22
1, 10, L, L, 9:22
1, 11, M, M, 9:22
2, 0, M, M, 9:22
2, 1, M, M, 9:22
2, 2, L, L, 9:22
2, 3, L, L, 9:22
2, 4, M, M, 9:22
2, 5, M, M, 9:22
2, 6, M, M, 9:22
2, 7, L, M, 9:22
2, 8, L, M, 9:22
2, 9, L, L, 9:22
2, 10, L, L, 9:22
2, 11, M, M, 9:22
2, 12, M, M, 9:22
2, 13, L, L, 9:22
2, 14, M, L, 9:22
2, 15, M, M, 9:22
2, 16, L, L, 9:22
2, 17, M, M, 9:22
2, 18, M, M, 9:22
2, 19, L, L, 9:22
2, 20, L, L, 9:22
2, 21, M, L, 9:22
2, 22, M, L, 9:22
2, 23, M, L, 9:22
2, 24, M, M, 9:22
3, 0, H, M, 9:22
3, 1, H, H, 9:22
3, 2, H, H, 9:22
3, 3, H, H, 9:22
3, 4, H, H, 9:22
3, 5, H, H, 9:22
3, 6, L, H, 9:22
3, 7, L, H, 9:22
4, 0, L, L, 9:25
4, 1, L, L, 9:25
4, 2, M, M, 9:25
4, 3, L, M, 9:25
4, 4, M, M, 9:25
4, 5, M, M, 9:25
4, 6, L, M, 9:25
4, 7, L, M, 9:25
4, 8, L, L, 9:25
4, 9, L, L, 9:25
4, 10, H, H, 9:25
4, 11, H, H, 9:25
4, 12, M, H, 9:25
4, 13, M, H, 9:25
4, 14, H, H, 9:25
4, 15, H, H, 9:25
4, 16, H, H, 9:25
4, 17, H, H, 9:25
4, 18, M, H, 9:25
5, 0, M, M, 9:25
5, 1, M, M, 9:25
5, 2, L, L, 9:25
5, 3, L, L, 9:25
5, 4, L, L, 9:25
5, 5, H, H, 9:25
5, 6, H, H, 9:25
5, 7, H, H, 9:25
5, 8, H, H, 9:25
5, 9, H, H, 9:25
5, 10, H, H, 9:25
5, 11, H, H, 9:25
5, 12, H, H, 9:25
5, 13, H, M, 9:25
5, 14, H, L, 9:25
6, 0, H, M, 9:25
6, 1, H, L, 9:25
6, 2, H, L, 9:25
6, 3, L, L, 9:25
6, 4, L, L, 9:25
6, 5, M, M, 9:25
6, 6, M, M, 9:25
7, 0, M, L, 9:22
7, 1, M, M, 9:22
7, 2, L, L, 9:22
7, 3, L, H, 9:22
7, 4, L, H, 9:22
7, 5, M, H, 9:22
7, 6, M, H, 9:22
7, 7, L, L, 9:22
7, 8, L, L, 9:22
7, 9, M, M, 9:22
7, 10, M, M, 9:22
7, 11, L, L, 9:22
8, 0, H, H, 9:24
8, 1, H, L, 9:24
8, 2, L, L, 9:24
8, 3, L, L, 9:24
8, 4, L, L, 9:24
8, 5, L, L, 9:24
8, 6, L, L, 9:24
