#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 12:58
0, 1, L, L, 12:58
0, 2, M, M, 12:58
0, 3, L, L, 12:58
0, 4, M, L, 12:58
0, 5, L, L, 12:58
0, 6, L, L, 12:58
0, 7, H, L, 12:58
0, 8, H, L, 12:58
0, 9, H, L, 12:58
0, 10, H, L, 12:58
0, 11, H, M, 12:58
0, 12, H, M, 12:58
0, 13, H, L, 12:58
0, 14, H, L, 12:58
0, 15, H, M, 12:58
0, 16, H, L, 12:58
0, 17, H, M, 12:58
0, 18, L, L, 12:58
0, 19, H, L, 12:58
0, 20, H, L, 12:58
0, 21, H, L, 12:58
0, 22, H, L, 12:58
0, 23, L, H, 12:58
0, 24, L, H, 12:58
0, 25, L, H, 12:58
0, 26, M, H, 12:58
0, 27, L, H, 12:58
0, 28, H, M, 12:58
0, 29, H, L, 12:58
0, 30, H, L, 12:58
0, 31, H, M, 12:58
0, 32, L, M, 12:58
0, 33, L, L, 12:58
0, 34, L, L, 12:58
0, 35, L, L, 12:58
0, 36, L, L, 12:58
1, 0, L, L, 12:47
1, 1, L, L, 12:47
1, 2, L, L, 12:47
1, 3, L, L, 12:47
1, 4, L, L, 12:47
1, 5, L, L, 12:47
1, 6, M, M, 12:47
1, 7, M, M, 12:47
1, 8, L, L, 12:47
1, 9, L, L, 12:47
1, 10, M, M, 12:47
1, 11, M, M, 12:47
2, 0, M, M, 12:58
2, 1, L, L, 12:58
2, 2, L, L, 12:58
2, 3, M, L, 12:58
2, 4, M, M, 12:58
2, 5, M, M, 12:58
2, 6, L, M, 12:58
2, 7, L, L, 12:58
2, 8, L, L, 12:58
2, 9, L, L, 12:58
2, 10, L, L, 12:58
2, 11, L, L, 12:58
2, 12, L, L, 12:58
2, 13, L, L, 12:58
2, 14, M, L, 12:58
2, 15, M, M, 12:58
2, 16, L, M, 12:58
2, 17, L, M, 12:58
2, 18, M, M, 12:58
2, 19, L, M, 12:58
2, 20, L, L, 12:58
2, 21, L, L, 12:58
2, 22, M, L, 12:58
2, 23, M, L, 12:58
2, 24, M, L, 12:58
3, 0, L, L, 12:42
3, 1, M, M, 12:42
3, 2, M, M, 12:42
3, 3, M, L, 12:42
3, 4, M, L, 12:42
3, 5, M, L, 12:42
3, 6, L, L, 12:42
3, 7, M, M, 12:42
4, 0, M, M, 12:48
4, 1, M, L, 12:48
4, 2, L, M, 12:48
4, 3, L, M, 12:48
4, 4, H, H, 12:48
4, 5, H, H, 12:48
4, 6, H, H, 12:48
4, 7, H, H, 12:48
4, 8, H, M, 12:48
4, 9, H, M, 12:48
4, 10, H, M, 12:48
4, 11, H, H, 12:48
4, 12, H, H, 12:48
4, 13, H, L, 12:48
4, 14, H, L, 12:48
4, 15, H, L, 12:48
4, 16, H, H, 12:48
4, 17, L, H, 12:48
4, 18, M, L, 12:48
5, 0, M, M, 12:41
5, 1, M, M, 12:41
5, 2, L, M, 12:41
5, 3, L, L, 12:41
5, 4, L, L, 12:41
5, 5, L, L, 12:41
5, 6, M, L, 12:41
5, 7, M, L, 12:41
5, 8, L, M, 12:41
5, 9, M, M, 12:41
5, 10, M, M, 12:41
5, 11, M, M, 12:41
5, 12, L, M, 12:41
5, 13, L, L, 12:41
5, 14, L, L, 12:41
6, 0, L, M, 12:41
6, 1, L, L, 12:41
6, 2, L, L, 12:41
6, 3, L, L, 12:41
6, 4, L, M, 12:41
6, 5, M, L, 12:41
6, 6, L, L, 12:41
7, 0, L, L, 12:41
7, 1, L, L, 12:41
7, 2, L, L, 12:41
7, 3, L, L, 12:41
7, 4, L, L, 12:41
7, 5, M, L, 12:41
7, 6, M, M, 12:41
7, 7, L, M, 12:41
7, 8, L, L, 12:41
7, 9, M, M, 12:41
7, 10, L, M, 12:41
7, 11, M, L, 12:41
8, 0, L, L, 12:53
8, 1, L, L, 12:53
8, 2, L, L, 12:53
8, 3, L, L, 12:53
8, 4, H, H, 12:53
8, 5, L, L, 12:53
8, 6, L, L, 12:53
