#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 8:17
0, 1, L, L, 8:17
0, 2, M, M, 8:17
0, 3, L, L, 8:17
0, 4, L, L, 8:17
0, 5, L, L, 8:17
0, 6, L, L, 8:17
0, 7, L, L, 8:17
0, 8, H, L, 8:17
0, 9, H, L, 8:17
0, 10, H, L, 8:17
0, 11, H, L, 8:17
0, 12, H, M, 8:17
0, 13, H, L, 8:17
0, 14, H, L, 8:17
0, 15, H, L, 8:17
0, 16, H, L, 8:17
0, 17, H, L, 8:17
0, 18, H, L, 8:17
0, 19, H, L, 8:17
0, 20, H, H, 8:17
0, 21, H, H, 8:17
0, 22, H, H, 8:17
0, 23, H, H, 8:17
0, 24, H, H, 8:17
0, 25, H, H, 8:17
0, 26, H, H, 8:17
0, 27, L, H, 8:17
0, 28, L, H, 8:17
0, 29, M, H, 8:17
0, 30, L, M, 8:17
0, 31, L, L, 8:17
0, 32, M, H, 8:17
0, 33, M, H, 8:17
0, 34, L, L, 8:17
0, 35, L, L, 8:17
0, 36, L, L, 8:17
1, 0, L, L, 8:17
1, 1, L, L, 8:17
1, 2, L, L, 8:17
1, 3, L, L, 8:17
1, 4, M, L, 8:17
1, 5, M, L, 8:17
1, 6, M, M, 8:17
1, 7, M, M, 8:17
1, 8, L, L, 8:17
1, 9, L, L, 8:17
1, 10, L, L, 8:17
1, 11, L, L, 8:17
2, 0, M, M, 8:17
2, 1, M, M, 8:17
2, 2, L, L, 8:17
2, 3, L, L, 8:17
2, 4, M, M, 8:17
2, 5, L, M, 8:17
2, 6, L, M, 8:17
2, 7, M, M, 8:17
2, 8, M, M, 8:17
2, 9, L, L, 8:17
2, 10, L, L, 8:17
2, 11, M, M, 8:17
2, 12, L, M, 8:17
2, 13, L, L, 8:17
2, 14, M, L, 8:17
2, 15, M, M, 8:17
2, 16, L, M, 8:17
2, 17, M, M, 8:17
2, 18, M, M, 8:17
2, 19, L, L, 8:17
2, 20, M, M, 8:17
2, 21, L, L, 8:17
2, 22, L, L, 8:17
2, 23, L, L, 8:17
2, 24, M, L, 8:17
3, 0, H, M, 8:17
3, 1, H, M, 8:17
3, 2, H, L, 8:17
3, 3, H, M, 8:17
3, 4, H, L, 8:17
3, 5, H, M, 8:17
3, 6, L, L, 8:17
3, 7, M, M, 8:17
4, 0, H, L, 8:18
4, 1, H, L, 8:18
4, 2, H, M, 8:18
4, 3, H, L, 8:18
4, 4, H, M, 8:18
4, 5, H, H, 8:18
4, 6, L, H, 8:18
4, 7, L, H, 8:18
4, 8, L, L, 8:18
4, 9, L, L, 8:18
4, 10, M, M, 8:18
4, 11, M, M, 8:18
4, 12, M, M, 8:18
4, 13, L, L, 8:18
4, 14, H, L, 8:18
4, 15, H, M, 8:18
4, 16, H, M, 8:18
4, 17, H, M, 8:18
4, 18, H, M, 8:18
5, 0, L, M, 8:18
5, 1, M, M, 8:18
5, 2, L, M, 8:18
5, 3, L, L, 8:18
5, 4, M, M, 8:18
5, 5, L, L, 8:18
5, 6, M, H, 8:18
5, 7, M, H, 8:18
5, 8, L, H, 8:18
5, 9, H, H, 8:18
5, 10, H, H, 8:18
5, 11, H, H, 8:18
5, 12, L, H, 8:18
5, 13, L, H, 8:18
5, 14, M, H, 8:18
6, 0, L, L, 8:15
6, 1, M, M, 8:15
6, 2, L, L, 8:15
6, 3, L, L, 8:15
6, 4, L, L, 8:15
6, 5, L, L, 8:15
6, 6, L, L, 8:15
7, 0, M, M, 8:18
7, 1, M, M, 8:18
7, 2, L, L, 8:18
7, 3, L, L, 8:18
7, 4, L, L, 8:18
7, 5, L, L, 8:18
7, 6, L, M, 8:18
7, 7, L, L, 8:18
7, 8, L, L, 8:18
7, 9, M, M, 8:18
7, 10, L, H, 8:18
7, 11, L, H, 8:18
8, 0, L, H, 8:07
8, 1, L, H, 8:07
8, 2, L, L, 8:07
8, 3, L, L, 8:07
8, 4, L, L, 8:07
8, 5, L, L, 8:07
8, 6, L, L, 8:07
