#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 4:16
0, 1, L, L, 4:16
0, 2, M, M, 4:16
0, 3, L, L, 4:16
0, 4, L, L, 4:16
0, 5, L, L, 4:16
0, 6, L, L, 4:16
0, 7, H, L, 4:16
0, 8, H, L, 4:16
0, 9, H, L, 4:16
0, 10, H, H, 4:16
0, 11, H, H, 4:16
0, 12, H, H, 4:16
0, 13, H, H, 4:16
0, 14, H, H, 4:16
0, 15, M, M, 4:16
0, 16, H, H, 4:16
0, 17, M, M, 4:16
0, 18, L, L, 4:16
0, 19, L, H, 4:16
0, 20, L, H, 4:16
0, 21, L, M, 4:16
0, 22, M, M, 4:16
0, 23, H, H, 4:16
0, 24, H, H, 4:16
0, 25, H, H, 4:16
0, 26, H, H, 4:16
0, 27, L, L, 4:16
0, 28, M, M, 4:16
0, 29, L, M, 4:16
0, 30, L, H, 4:16
0, 31, L, H, 4:16
0, 32, L, H, 4:16
0, 33, L, N, 4:16
0, 34, L, L, 4:16
0, 35, L, L, 4:16
0, 36, L, L, 4:16
1, 0, L, L, 4:07
1, 1, L, L, 4:07
1, 2, L, L, 4:07
1, 3, L, L, 4:07
1, 4, L, L, 4:07
1, 5, L, L, 4:07
1, 6, M, M, 4:07
1, 7, M, M, 4:07
1, 8, L, L, 4:07
1, 9, L, L, 4:07
1, 10, L, L, 4:07
1, 11, M, M, 4:07
2, 0, H, H, 4:07
2, 1, L, L, 4:07
2, 2, L, L, 4:07
2, 3, L, L, 4:07
2, 4, M, M, 4:07
2, 5, M, M, 4:07
2, 6, M, M, 4:07
2, 7, L, L, 4:07
2, 8, L, L, 4:07
2, 9, L, L, 4:07
2, 10, L, L, 4:07
2, 11, M, M, 4:07
2, 12, M, M, 4:07
2, 13, L, L, 4:07
2, 14, M, L, 4:07
2, 15, M, M, 4:07
2, 16, L, M, 4:07
2, 17, L, L, 4:07
2, 18, L, L, 4:07
2, 19, L, L, 4:07
2, 20, L, L, 4:07
2, 21, L, L, 4:07
2, 22, L, L, 4:07
2, 23, L, L, 4:07
2, 24, M, L, 4:07
3, 0, M, L, 4:07
3, 1, M, M, 4:07
3, 2, M, M, 4:07
3, 3, M, L, 4:07
3, 4, M, L, 4:07
3, 5, M, M, 4:07
3, 6, L, L, 4:07
3, 7, L, L, 4:07
4, 0, L, L, 4:14
4, 1, L, L, 4:14
4, 2, L, L, 4:14
4, 3, L, L, 4:14
4, 4, M, M, 4:14
4, 5, M, H, 4:14
4, 6, M, H, 4:14
4, 7, M, H, 4:14
4, 8, M, L, 4:14
4, 9, L, L, 4:14
4, 10, M, M, 4:14
4, 11, L, M, 4:14
4, 12, L, M, 4:14
4, 13, H, M, 4:14
4, 14, H, L, 4:14
4, 15, H, L, 4:14
4, 16, H, H, 4:14
4, 17, M, H, 4:14
4, 18, M, H, 4:14
5, 0, M, M, 4:14
5, 1, M, M, 4:14
5, 2, L, M, 4:14
5, 3, L, L, 4:14
5, 4, L, L, 4:14
5, 5, L, L, 4:14
5, 6, M, H, 4:14
5, 7, M, H, 4:14
5, 8, M, H, 4:14
5, 9, M, M, 4:14
5, 10, M, M, 4:14
5, 11, M, M, 4:14
5, 12, L, L, 4:14
5, 13, L, L, 4:14
5, 14, L, L, 4:14
6, 0, L, M, 4:14
6, 1, L, M, 4:14
6, 2, L, L, 4:14
6, 3, L, M, 4:14
6, 4, L, M, 4:14
6, 5, L, L, 4:14
6, 6, L, L, 4:14
7, 0, M, M, 4:14
7, 1, M, M, 4:14
7, 2, L, L, 4:14
7, 3, L, L, 4:14
7, 4, M, M, 4:14
7, 5, M, M, 4:14
7, 6, M, M, 4:14
7, 7, L, L, 4:14
7, 8, L, L, 4:14
7, 9, M, M, 4:14
7, 10, M, M, 4:14
7, 11, M, M, 4:14
8, 0, L, H, 4:13
8, 1, L, L, 4:13
8, 2, L, L, 4:13
8, 3, L, L, 4:13
8, 4, L, L, 4:13
8, 5, L, L, 4:13
8, 6, L, L, 4:13
