#lineID, stationID, statusN, statusS, timestamp
0, 0, L, L, 4:57
0, 1, L, L, 4:57
0, 2, M, M, 4:57
0, 3, L, L, 4:57
0, 4, L, L, 4:57
0, 5, L, L, 4:57
0, 6, L, L, 4:57
0, 7, H, L, 4:57
0, 8, H, L, 4:57
0, 9, H, L, 4:57
0, 10, H, H, 4:57
0, 11, H, H, 4:57
0, 12, H, H, 4:57
0, 13, H, H, 4:57
0, 14, M, M, 4:57
0, 15, M, M, 4:57
0, 16, H, H, 4:57
0, 17, M, M, 4:57
0, 18, L, L, 4:57
0, 19, L, H, 4:57
0, 20, L, H, 4:57
0, 21, L, H, 4:57
0, 22, M, M, 4:57
0, 23, M, H, 4:57
0, 24, M, H, 4:57
0, 25, M, H, 4:57
0, 26, M, H, 4:57
0, 27, L, L, 4:57
0, 28, M, M, 4:57
0, 29, L, M, 4:57
0, 30, L, H, 4:57
0, 31, L, H, 4:57
0, 32, L, H, 4:57
0, 33, L, L, 4:57
0, 34, L, L, 4:57
0, 35, L, L, 4:57
0, 36, L, L, 4:57
1, 0, L, L, 4:57
1, 1, L, L, 4:57
1, 2, L, L, 4:57
1, 3, L, L, 4:57
1, 4, L, L, 4:57
1, 5, L, L, 4:57
1, 6, M, M, 4:57
1, 7, M, M, 4:57
1, 8, L, L, 4:57
1, 9, L, L, 4:57
1, 10, L, L, 4:57
1, 11, M, M, 4:57
2, 0, H, H, 4:57
2, 1, L, L, 4:57
2, 2, L, L, 4:57
2, 3, L, L, 4:57
2, 4, M, M, 4:57
2, 5, M, M, 4:57
2, 6, M, M, 4:57
2, 7, L, L, 4:57
2, 8, L, L, 4:57
2, 9, L, L, 4:57
2, 10, L, L, 4:57
2, 11, M, M, 4:57
2, 12, M, M, 4:57
2, 13, L, L, 4:57
2, 14, M, L, 4:57
2, 15, M, M, 4:57
2, 16, L, M, 4:57
2, 17, L, L, 4:57
2, 18, L, L, 4:57
2, 19, L, L, 4:57
2, 20, L, L, 4:57
2, 21, L, L, 4:57
2, 22, L, L, 4:57
2, 23, L, L, 4:57
2, 24, M, L, 4:57
3, 0, M, L, 4:59
3, 1, M, M, 4:59
3, 2, M, M, 4:59
3, 3, M, L, 4:59
3, 4, M, L, 4:59
3, 5, M, M, 4:59
3, 6, L, L, 4:59
3, 7, L, L, 4:59
4, 0, L, L, 5:01
4, 1, L, L, 5:01
4, 2, M, L, 5:01
4, 3, M, L, 5:01
4, 4, M, M, 5:01
4, 5, M, H, 5:01
4, 6, M, H, 5:01
4, 7, M, H, 5:01
4, 8, M, L, 5:01
4, 9, L, L, 5:01
4, 10, M, M, 5:01
4, 11, M, M, 5:01
4, 12, M, M, 5:01
4, 13, L, L, 5:01
4, 14, L, L, 5:01
4, 15, L, L, 5:01
4, 16, H, H, 5:01
4, 17, M, H, 5:01
4, 18, M, H, 5:01
5, 0, M, M, 5:01
5, 1, M, M, 5:01
5, 2, L, M, 5:01
5, 3, L, L, 5:01
5, 4, L, L, 5:01
5, 5, L, L, 5:01
5, 6, M, H, 5:01
5, 7, M, H, 5:01
5, 8, M, H, 5:01
5, 9, M, M, 5:01
5, 10, M, M, 5:01
5, 11, M, M, 5:01
5, 12, L, L, 5:01
5, 13, L, L, 5:01
5, 14, L, L, 5:01
6, 0, M, H, 5:01
6, 1, M, H, 5:01
6, 2, L, L, 5:01
6, 3, L, M, 5:01
6, 4, L, M, 5:01
6, 5, L, L, 5:01
6, 6, L, L, 5:01
7, 0, M, M, 4:59
7, 1, M, M, 4:59
7, 2, L, L, 4:59
7, 3, L, L, 4:59
7, 4, M, M, 4:59
7, 5, M, M, 4:59
7, 6, M, M, 4:59
7, 7, L, L, 4:59
7, 8, L, L, 4:59
7, 9, M, M, 4:59
7, 10, M, M, 4:59
7, 11, M, M, 4:59
8, 0, L, H, 4:59
8, 1, L, L, 4:59
8, 2, L, L, 4:59
8, 3, L, L, 4:59
8, 4, L, L, 4:59
8, 5, L, L, 4:59
8, 6, L, L, 4:59
