#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 10:27
0, 1, L, L, 10:27
0, 2, L, M, 10:27
0, 3, H, L, 10:27
0, 4, H, H, 10:27
0, 5, L, H, 10:27
0, 6, L, L, 10:27
0, 7, L, L, 10:27
0, 8, L, L, 10:27
0, 9, L, L, 10:27
0, 10, L, L, 10:27
0, 11, L, L, 10:27
0, 12, L, L, 10:27
0, 13, L, L, 10:27
0, 14, L, L, 10:27
0, 15, L, L, 10:27
0, 16, L, L, 10:27
0, 17, L, L, 10:27
0, 18, L, L, 10:27
0, 19, H, L, 10:27
0, 20, H, L, 10:27
0, 21, H, L, 10:27
0, 22, H, L, 10:27
0, 23, L, M, 10:27
0, 24, L, L, 10:27
0, 25, L, L, 10:27
0, 26, L, L, 10:27
0, 27, H, L, 10:27
0, 28, H, L, 10:27
0, 29, H, L, 10:27
0, 30, L, L, 10:27
0, 31, L, L, 10:27
0, 32, L, H, 10:27
0, 33, L, H, 10:27
0, 34, L, L, 10:27
0, 35, L, L, 10:27
0, 36, L, L, 10:27
1, 0, L, L, 10:28
1, 1, L, L, 10:28
1, 2, L, L, 10:28
1, 3, L, L, 10:28
1, 4, L, L, 10:28
1, 5, L, L, 10:28
1, 6, M, M, 10:28
1, 7, M, M, 10:28
1, 8, L, L, 10:28
1, 9, L, L, 10:28
1, 10, L, L, 10:28
1, 11, L, L, 10:28
2, 0, L, L, 10:28
2, 1, L, L, 10:28
2, 2, L, L, 10:28
2, 3, L, L, 10:28
2, 4, L, L, 10:28
2, 5, L, L, 10:28
2, 6, L, L, 10:28
2, 7, L, L, 10:28
2, 8, L, L, 10:28
2, 9, L, L, 10:28
2, 10, L, L, 10:28
2, 11, L, L, 10:28
2, 12, L, L, 10:28
2, 13, L, L, 10:28
2, 14, L, L, 10:28
2, 15, M, M, 10:28
2, 16, L, L, 10:28
2, 17, L, L, 10:28
2, 18, L, L, 10:28
2, 19, L, L, 10:28
2, 20, L, L, 10:28
2, 21, L, L, 10:28
2, 22, L, L, 10:28
2, 23, L, L, 10:28
2, 24, L, L, 10:28
3, 0, L, L, 10:28
3, 1, L, L, 10:28
3, 2, L, L, 10:28
3, 3, L, L, 10:28
3, 4, L, L, 10:28
3, 5, M, M, 10:28
3, 6, L, L, 10:28
3, 7, L, M, 10:28
4, 0, L, L, 10:24
4, 1, L, L, 10:24
4, 2, L, L, 10:24
4, 3, L, L, 10:24
4, 4, L, M, 10:24
4, 5, M, M, 10:24
4, 6, L, L, 10:24
4, 7, M, L, 10:24
4, 8, M, L, 10:24
4, 9, L, L, 10:24
4, 10, H, M, 10:24
4, 11, H, L, 10:24
4, 12, M, L, 10:24
4, 13, L, L, 10:24
4, 14, H, L, 10:24
4, 15, L, L, 10:24
4, 16, L, M, 10:24
4, 17, L, L, 10:24
4, 18, L, L, 10:24
5, 0, L, L, 10:24
5, 1, L, L, 10:24
5, 2, L, L, 10:24
5, 3, L, L, 10:24
5, 4, L, L, 10:24
5, 5, L, L, 10:24
5, 6, L, L, 10:24
5, 7, L, L, 10:24
5, 8, L, L, 10:24
5, 9, L, L, 10:24
5, 10, L, L, 10:24
5, 11, L, L, 10:24
5, 12, M, L, 10:24
5, 13, M, L, 10:24
5, 14, M, L, 10:24
6, 0, L, L, 10:24
6, 1, L, L, 10:24
6, 2, L, L, 10:24
6, 3, L, L, 10:24
6, 4, L, L, 10:24
6, 5, M, M, 10:24
6, 6, L, L, 10:24
7, 0, L, H, 10:24
7, 1, L, H, 10:24
7, 2, L, H, 10:24
7, 3, L, H, 10:24
7, 4, M, L, 10:24
7, 5, M, M, 10:24
7, 6, L, L, 10:24
7, 7, L, M, 10:24
7, 8, L, M, 10:24
7, 9, L, M, 10:24
7, 10, L, L, 10:24
7, 11, M, L, 10:24
8, 0, L, L, 10:28
8, 1, L, L, 10:28
8, 2, L, H, 10:28
8, 3, L, L, 10:28
8, 4, L, L, 10:28
8, 5, L, H, 10:28
8, 6, L, L, 10:28
