#lineID, stationID, statusN, statusS, timestamp
0, 0, M, L, 4:26
0, 1, L, L, 4:26
0, 2, M, M, 4:26
0, 3, L, M, 4:26
0, 4, M, M, 4:26
0, 5, M, M, 4:26
0, 6, L, L, 4:26
0, 7, L, L, 4:26
0, 8, M, L, 4:26
0, 9, H, L, 4:26
0, 10, H, H, 4:26
0, 11, H, H, 4:26
0, 12, L, H, 4:26
0, 13, L, M, 4:26
0, 14, L, L, 4:26
0, 15, L, H, 4:26
0, 16, L, H, 4:26
0, 17, L, H, 4:26
0, 18, L, L, 4:26
0, 19, L, H, 4:26
0, 20, L, H, 4:26
0, 21, H, H, 4:26
0, 22, H, H, 4:26
0, 23, L, H, 4:26
0, 24, L, H, 4:26
0, 25, L, H, 4:26
0, 26, L, H, 4:26
0, 27, M, L, 4:26
0, 28, M, L, 4:26
0, 29, L, L, 4:26
0, 30, L, L, 4:26
0, 31, M, L, 4:26
0, 32, L, H, 4:26
0, 33, L, H, 4:26
0, 34, L, L, 4:26
0, 35, L, L, 4:26
0, 36, L, L, 4:26
1, 0, L, L, 4:26
1, 1, L, L, 4:26
1, 2, L, L, 4:26
1, 3, L, L, 4:26
1, 4, L, L, 4:26
1, 5, L, L, 4:26
1, 6, M, M, 4:26
1, 7, M, M, 4:26
1, 8, L, L, 4:26
1, 9, L, L, 4:26
1, 10, L, L, 4:26
1, 11, L, L, 4:26
2, 0, M, M, 4:26
2, 1, M, M, 4:26
2, 2, L, L, 4:26
2, 3, L, L, 4:26
2, 4, M, M, 4:26
2, 5, M, M, 4:26
2, 6, L, M, 4:26
2, 7, L, L, 4:26
2, 8, L, L, 4:26
2, 9, L, L, 4:26
2, 10, L, L, 4:26
2, 11, L, L, 4:26
2, 12, L, L, 4:26
2, 13, L, L, 4:26
2, 14, L, L, 4:26
2, 15, M, M, 4:26
2, 16, L, L, 4:26
2, 17, L, L, 4:26
2, 18, L, L, 4:26
2, 19, M, L, 4:26
2, 20, M, L, 4:26
2, 21, M, L, 4:26
2, 22, M, L, 4:26
2, 23, M, M, 4:26
2, 24, M, M, 4:26
3, 0, L, M, 4:26
3, 1, L, M, 4:26
3, 2, L, M, 4:26
3, 3, M, L, 4:26
3, 4, M, L, 4:26
3, 5, M, M, 4:26
3, 6, L, M, 4:26
3, 7, L, M, 4:26
4, 0, L, L, 4:26
4, 1, L, L, 4:26
4, 2, L, L, 4:26
4, 3, L, L, 4:26
4, 4, M, M, 4:26
4, 5, M, H, 4:26
4, 6, L, H, 4:26
4, 7, L, H, 4:26
4, 8, M, L, 4:26
4, 9, L, L, 4:26
4, 10, M, M, 4:26
4, 11, M, M, 4:26
4, 12, L, M, 4:26
4, 13, L, L, 4:26
4, 14, M, L, 4:26
4, 15, L, L, 4:26
4, 16, L, M, 4:26
4, 17, L, M, 4:26
4, 18, L, M, 4:26
5, 0, L, M, 4:26
5, 1, L, M, 4:26
5, 2, L, M, 4:26
5, 3, L, L, 4:26
5, 4, L, L, 4:26
5, 5, L, L, 4:26
5, 6, L, L, 4:26
5, 7, L, L, 4:26
5, 8, M, M, 4:26
5, 9, M, M, 4:26
5, 10, M, L, 4:26
5, 11, L, L, 4:26
5, 12, L, L, 4:26
5, 13, M, L, 4:26
5, 14, M, L, 4:26
6, 0, M, L, 4:26
6, 1, M, L, 4:26
6, 2, L, L, 4:26
6, 3, L, L, 4:26
6, 4, L, L, 4:26
6, 5, M, M, 4:26
6, 6, L, L, 4:26
7, 0, L, M, 4:26
7, 1, L, M, 4:26
7, 2, L, L, 4:26
7, 3, L, L, 4:26
7, 4, M, L, 4:26
7, 5, M, M, 4:26
7, 6, L, M, 4:26
7, 7, L, M, 4:26
7, 8, L, M, 4:26
7, 9, M, M, 4:26
7, 10, M, L, 4:26
7, 11, L, L, 4:26
8, 0, L, L, 3:38
8, 1, L, L, 3:38
8, 2, L, L, 3:38
8, 3, L, L, 3:38
8, 4, L, L, 3:38
8, 5, H, H, 3:38
8, 6, H, H, 3:38
