#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 7:16
0, 1, L, L, 7:16
0, 2, M, M, 7:16
0, 3, L, L, 7:16
0, 4, L, L, 7:16
0, 5, L, L, 7:16
0, 6, L, L, 7:16
0, 7, L, L, 7:16
0, 8, H, L, 7:16
0, 9, H, L, 7:16
0, 10, H, L, 7:16
0, 11, H, M, 7:16
0, 12, H, L, 7:16
0, 13, H, L, 7:16
0, 14, H, L, 7:16
0, 15, H, L, 7:16
0, 16, H, L, 7:16
0, 17, H, L, 7:16
0, 18, L, L, 7:16
0, 19, H, L, 7:16
0, 20, H, L, 7:16
0, 21, H, L, 7:16
0, 22, H, L, 7:16
0, 23, H, H, 7:16
0, 24, H, H, 7:16
0, 25, H, L, 7:16
0, 26, H, L, 7:16
0, 27, L, L, 7:16
0, 28, L, M, 7:16
0, 29, L, L, 7:16
0, 30, L, L, 7:16
0, 31, L, L, 7:16
0, 32, L, H, 7:16
0, 33, L, H, 7:16
0, 34, L, L, 7:16
0, 35, L, L, 7:16
0, 36, L, L, 7:16
1, 0, L, L, 7:05
1, 1, L, L, 7:05
1, 2, L, L, 7:05
1, 3, L, L, 7:05
1, 4, M, L, 7:05
1, 5, M, L, 7:05
1, 6, M, M, 7:05
1, 7, M, M, 7:05
1, 8, L, L, 7:05
1, 9, L, L, 7:05
1, 10, L, L, 7:05
1, 11, M, M, 7:05
2, 0, M, M, 7:05
2, 1, M, M, 7:05
2, 2, L, L, 7:05
2, 3, L, L, 7:05
2, 4, L, L, 7:05
2, 5, L, L, 7:05
2, 6, L, L, 7:05
2, 7, L, L, 7:05
2, 8, M, M, 7:05
2, 9, M, M, 7:05
2, 10, L, L, 7:05
2, 11, L, L, 7:05
2, 12, L, L, 7:05
2, 13, L, L, 7:05
2, 14, M, M, 7:05
2, 15, M, M, 7:05
2, 16, L, L, 7:05
2, 17, L, L, 7:05
2, 18, M, M, 7:05
2, 19, L, L, 7:05
2, 20, L, L, 7:05
2, 21, L, L, 7:05
2, 22, L, L, 7:05
2, 23, M, L, 7:05
2, 24, M, M, 7:05
3, 0, L, L, 7:05
3, 1, H, L, 7:05
3, 2, H, L, 7:05
3, 3, H, L, 7:05
3, 4, H, L, 7:05
3, 5, H, L, 7:05
3, 6, L, L, 7:05
3, 7, L, L, 7:05
4, 0, H, L, 7:16
4, 1, H, L, 7:16
4, 2, H, L, 7:16
4, 3, H, L, 7:16
4, 4, H, M, 7:16
4, 5, H, H, 7:16
4, 6, L, H, 7:16
4, 7, M, H, 7:16
4, 8, L, L, 7:16
4, 9, M, L, 7:16
4, 10, L, L, 7:16
4, 11, L, L, 7:16
4, 12, L, M, 7:16
4, 13, L, L, 7:16
4, 14, H, L, 7:16
4, 15, H, L, 7:16
4, 16, H, M, 7:16
4, 17, H, M, 7:16
4, 18, L, M, 7:16
5, 0, M, M, 7:06
5, 1, M, M, 7:06
5, 2, L, L, 7:06
5, 3, M, L, 7:06
5, 4, M, L, 7:06
5, 5, L, L, 7:06
5, 6, L, M, 7:06
5, 7, L, M, 7:06
5, 8, L, M, 7:06
5, 9, M, M, 7:06
5, 10, M, M, 7:06
5, 11, L, M, 7:06
5, 12, L, L, 7:06
5, 13, L, L, 7:06
5, 14, L, L, 7:06
6, 0, L, H, 7:06
6, 1, L, H, 7:06
6, 2, L, H, 7:06
6, 3, L, L, 7:06
6, 4, L, L, 7:06
6, 5, L, L, 7:06
6, 6, L, L, 7:06
7, 0, M, M, 7:06
7, 1, M, M, 7:06
7, 2, L, L, 7:06
7, 3, L, L, 7:06
7, 4, L, L, 7:06
7, 5, L, L, 7:06
7, 6, L, L, 7:06
7, 7, L, L, 7:06
7, 8, L, L, 7:06
7, 9, M, M, 7:06
7, 10, M, M, 7:06
7, 11, M, M, 7:06
8, 0, L, H, 7:09
8, 1, L, L, 7:09
8, 2, L, L, 7:09
8, 3, L, L, 7:09
8, 4, L, L, 7:09
8, 5, L, L, 7:09
8, 6, L, L, 7:09
