#lineID, stationID, statusN, statusS, timestamp
0, 0, H, L, 11:31
0, 1, L, L, 11:31
0, 2, M, M, 11:31
0, 3, L, L, 11:31
0, 4, L, L, 11:31
0, 5, L, L, 11:31
0, 6, L, L, 11:31
0, 7, L, L, 11:31
0, 8, L, L, 11:31
0, 9, L, L, 11:31
0, 10, H, M, 11:31
0, 11, H, H, 11:31
0, 12, H, H, 11:31
0, 13, H, H, 11:31
0, 14, H, H, 11:31
0, 15, H, H, 11:31
0, 16, H, H, 11:31
0, 17, M, L, 11:31
0, 18, L, L, 11:31
0, 19, H, L, 11:31
0, 20, H, L, 11:31
0, 21, H, M, 11:31
0, 22, H, L, 11:31
0, 23, L, H, 11:31
0, 24, L, H, 11:31
0, 25, L, H, 11:31
0, 26, M, L, 11:31
0, 27, L, L, 11:31
0, 28, H, L, 11:31
0, 29, H, L, 11:31
0, 30, H, L, 11:31
0, 31, H, L, 11:31
0, 32, L, M, 11:31
0, 33, L, M, 11:31
0, 34, L, L, 11:31
0, 35, L, L, 11:31
0, 36, L, L, 11:31
1, 0, L, L, 11:26
1, 1, L, L, 11:26
1, 2, L, L, 11:26
1, 3, L, L, 11:26
1, 4, L, L, 11:26
1, 5, L, L, 11:26
1, 6, M, M, 11:26
1, 7, M, M, 11:26
1, 8, L, L, 11:26
1, 9, L, L, 11:26
1, 10, H, L, 11:26
1, 11, H, H, 11:26
2, 0, H, H, 11:26
2, 1, L, M, 11:26
2, 2, L, L, 11:26
2, 3, L, L, 11:26
2, 4, L, M, 11:26
2, 5, L, M, 11:26
2, 6, L, M, 11:26
2, 7, L, L, 11:26
2, 8, M, L, 11:26
2, 9, L, L, 11:26
2, 10, L, L, 11:26
2, 11, L, M, 11:26
2, 12, L, M, 11:26
2, 13, L, L, 11:26
2, 14, M, L, 11:26
2, 15, M, M, 11:26
2, 16, L, M, 11:26
2, 17, M, L, 11:26
2, 18, M, M, 11:26
2, 19, L, L, 11:26
2, 20, M, M, 11:26
2, 21, L, L, 11:26
2, 22, L, L, 11:26
2, 23, L, L, 11:26
2, 24, M, M, 11:26
3, 0, L, L, 11:26
3, 1, L, L, 11:26
3, 2, L, L, 11:26
3, 3, L, L, 11:26
3, 4, L, L, 11:26
3, 5, M, M, 11:26
3, 6, L, L, 11:26
3, 7, L, M, 11:26
4, 0, L, L, 11:27
4, 1, L, L, 11:27
4, 2, L, L, 11:27
4, 3, L, L, 11:27
4, 4, M, L, 11:27
4, 5, M, M, 11:27
4, 6, L, M, 11:27
4, 7, L, M, 11:27
4, 8, L, L, 11:27
4, 9, L, L, 11:27
4, 10, L, L, 11:27
4, 11, M, M, 11:27
4, 12, L, L, 11:27
4, 13, L, L, 11:27
4, 14, H, L, 11:27
4, 15, H, M, 11:27
4, 16, H, H, 11:27
4, 17, H, H, 11:27
4, 18, H, H, 11:27
5, 0, L, L, 11:26
5, 1, M, M, 11:26
5, 2, L, M, 11:26
5, 3, L, L, 11:26
5, 4, L, L, 11:26
5, 5, M, L, 11:26
5, 6, L, L, 11:26
5, 7, L, L, 11:26
5, 8, L, L, 11:26
5, 9, L, L, 11:26
5, 10, M, L, 11:26
5, 11, L, M, 11:26
5, 12, L, L, 11:26
5, 13, L, L, 11:26
5, 14, M, L, 11:26
6, 0, L, L, 11:26
6, 1, M, L, 11:26
6, 2, L, L, 11:26
6, 3, L, L, 11:26
6, 4, L, L, 11:26
6, 5, M, M, 11:26
6, 6, L, L, 11:26
7, 0, L, L, 11:30
7, 1, M, M, 11:30
7, 2, L, L, 11:30
7, 3, L, L, 11:30
7, 4, L, L, 11:30
7, 5, L, L, 11:30
7, 6, L, L, 11:30
7, 7, L, L, 11:30
7, 8, L, L, 11:30
7, 9, M, M, 11:30
7, 10, L, M, 11:30
7, 11, L, L, 11:30
8, 0, L, H, 11:15
8, 1, L, L, 11:15
8, 2, L, H, 11:15
8, 3, L, L, 11:15
8, 4, L, H, 11:15
8, 5, L, H, 11:15
8, 6, L, L, 11:15
